year,severity,age,sex,p_exacerbations
2002,0,81,F,39.0
2002,0,81,M,17.0
2002,0,82,F,39.0
2002,0,82,M,7.0
2002,0,83,F,17.0
2002,0,83,M,7.0
2002,0,84,F,29.0
2002,0,84,M,9.0
2002,0,85,F,23.0
2002,0,85,M,5.0
2002,0,86,F,22.0
2002,0,86,M,4.0
2002,0,87,F,20.0
2002,0,87,M,8.0
2002,0,88,F,16.0
2002,0,88,M,6.0
2002,0,89,F,16.0
2002,0,89,M,1.0
2002,0,90,F,10.0
2002,0,90,M,6.0
2002,0,91,F,10.0
2002,0,91,M,4.0
2002,0,92,F,4.0
2002,0,92,M,2.0
2002,0,93,F,2.0
2002,0,93,M,0.0
2002,0,94,F,5.0
2002,0,94,M,0.0
2002,0,95,F,2.0
2002,0,95,M,0.0
2002,0,96,F,4.0
2002,0,96,M,0.0
2002,0,97,F,1.0
2002,0,97,M,0.0
2002,0,98,F,0.0
2002,0,98,M,0.0
2002,0,99,F,0.0
2002,0,99,M,0.0
2002,0,100,F,2.0
2002,0,100,M,0.0
2002,0,101,F,0.0
2002,0,101,M,0.0
2002,0,102,F,0.0
2002,0,102,M,0.0
2002,0,103,F,0.0
2002,0,103,M,0.0
2002,0,104,F,0.0
2002,0,104,M,0.0
2002,0,105,F,0.0
2002,0,105,M,0.0
2002,0,106,F,0.0
2002,0,106,M,0.0
2002,0,107,F,0.0
2002,0,107,M,0.0
2002,0,108,F,0.0
2002,0,108,M,0.0
2002,0,109,F,0.0
2002,0,109,M,0.0
2002,0,110,F,0.0
2002,0,110,M,0.0
2002,1,0,F,0.0
2002,1,0,M,0.0
2002,1,1,F,0.0
2002,1,1,M,0.0
2002,1,2,F,0.0
2002,1,2,M,0.0
2002,1,3,F,81.0
2002,1,3,M,150.0
2002,1,4,F,97.0
2002,1,4,M,119.0
2002,1,5,F,62.0
2002,1,5,M,116.0
2002,1,6,F,52.0
2002,1,6,M,89.0
2002,1,7,F,43.0
2002,1,7,M,58.0
2002,1,8,F,25.0
2002,1,8,M,63.0
2002,1,9,F,34.0
2002,1,9,M,55.0
2002,1,10,F,25.0
2002,1,10,M,47.0
2002,1,11,F,23.0
2002,1,11,M,54.0
2002,1,12,F,40.0
2002,1,12,M,47.0
2002,1,13,F,29.0
2002,1,13,M,33.0
2002,1,14,F,34.0
2002,1,14,M,44.0
2002,1,15,F,25.0
2002,1,15,M,32.0
2002,1,16,F,33.0
2002,1,16,M,38.0
2002,1,17,F,45.0
2002,1,17,M,30.0
2002,1,18,F,18.0
2002,1,18,M,24.0
2002,1,19,F,24.0
2002,1,19,M,14.0
2002,1,20,F,35.0
2002,1,20,M,35.0
2002,1,21,F,43.0
2002,1,21,M,22.0
2002,1,22,F,42.0
2002,1,22,M,21.0
2002,1,23,F,31.0
2002,1,23,M,23.0
2002,1,24,F,25.0
2002,1,24,M,14.0
2002,1,25,F,29.0
2002,1,25,M,29.0
2002,1,26,F,23.0
2002,1,26,M,27.0
2002,1,27,F,28.0
2002,1,27,M,16.0
2002,1,28,F,29.0
2002,1,28,M,17.0
2002,1,29,F,39.0
2002,1,29,M,17.0
2002,1,30,F,32.0
2002,1,30,M,18.0
2002,1,31,F,20.0
2002,1,31,M,23.0
2002,1,32,F,29.0
2002,1,32,M,13.0
2002,1,33,F,25.0
2002,1,33,M,15.0
2002,1,34,F,26.0
2002,1,34,M,16.0
2002,1,35,F,11.0
2002,1,35,M,11.0
2002,1,36,F,23.0
2002,1,36,M,10.0
2002,1,37,F,19.0
2002,1,37,M,17.0
2002,1,38,F,31.0
2002,1,38,M,14.0
2002,1,39,F,26.0
2002,1,39,M,9.0
2002,1,40,F,25.0
2002,1,40,M,12.0
2002,1,41,F,27.0
2002,1,41,M,10.0
2002,1,42,F,27.0
2002,1,42,M,7.0
2002,1,43,F,23.0
2002,1,43,M,5.0
2002,1,44,F,20.0
2002,1,44,M,5.0
2002,1,45,F,25.0
2002,1,45,M,17.0
2002,1,46,F,28.0
2002,1,46,M,8.0
2002,1,47,F,21.0
2002,1,47,M,16.0
2002,1,48,F,30.0
2002,1,48,M,7.0
2002,1,49,F,17.0
2002,1,49,M,11.0
2002,1,50,F,21.0
2002,1,50,M,5.0
2002,1,51,F,20.0
2002,1,51,M,6.0
2002,1,52,F,30.0
2002,1,52,M,4.0
2002,1,53,F,23.0
2002,1,53,M,5.0
2002,1,54,F,35.0
2002,1,54,M,13.0
2002,1,55,F,30.0
2002,1,55,M,10.0
2002,1,56,F,18.0
2002,1,56,M,5.0
2002,1,57,F,15.0
2002,1,57,M,5.0
2002,1,58,F,25.0
2002,1,58,M,2.0
2002,1,59,F,22.0
2002,1,59,M,8.0
2002,1,60,F,21.0
2002,1,60,M,12.0
2002,1,61,F,24.0
2002,1,61,M,9.0
2002,1,62,F,16.0
2002,1,62,M,10.0
2002,1,63,F,23.0
2002,1,63,M,4.0
2002,1,64,F,17.0
2002,1,64,M,5.0
2002,1,65,F,17.0
2002,1,65,M,5.0
2002,1,66,F,12.0
2002,1,66,M,6.0
2002,1,67,F,14.0
2002,1,67,M,9.0
2002,1,68,F,15.0
2002,1,68,M,2.0
2002,1,69,F,18.0
2002,1,69,M,6.0
2002,1,70,F,17.0
2002,1,70,M,3.0
2002,1,71,F,16.0
2002,1,71,M,7.0
2002,1,72,F,21.0
2002,1,72,M,8.0
2002,1,73,F,17.0
2002,1,73,M,8.0
2002,1,74,F,15.0
2002,1,74,M,6.0
2002,1,75,F,16.0
2002,1,75,M,4.0
2002,1,76,F,24.0
2002,1,76,M,5.0
2002,1,77,F,19.0
2002,1,77,M,4.0
2002,1,78,F,10.0
2002,1,78,M,10.0
2002,1,79,F,15.0
2002,1,79,M,9.0
2002,1,80,F,16.0
2002,1,80,M,3.0
2002,1,81,F,15.0
2002,1,81,M,7.0
2002,1,82,F,16.0
2002,1,82,M,8.0
2002,1,83,F,11.0
2002,1,83,M,3.0
2002,1,84,F,10.0
2002,1,84,M,3.0
2002,1,85,F,8.0
2002,1,85,M,3.0
2002,1,86,F,13.0
2002,1,86,M,3.0
2002,1,87,F,9.0
2002,1,87,M,1.0
2002,1,88,F,2.0
2002,1,88,M,5.0
2002,1,89,F,5.0
2002,1,89,M,1.0
2002,1,90,F,1.0
2002,1,90,M,1.0
2002,1,91,F,3.0
2002,1,91,M,3.0
2002,1,92,F,2.0
2002,1,92,M,2.0
2002,1,93,F,3.0
2002,1,93,M,0.0
2002,1,94,F,3.0
2002,1,94,M,0.0
2002,1,95,F,1.0
2002,1,95,M,2.0
2002,1,96,F,2.0
2002,1,96,M,0.0
2002,1,97,F,1.0
2002,1,97,M,0.0
2002,1,98,F,0.0
2002,1,98,M,0.0
2002,1,99,F,0.0
2002,1,99,M,0.0
2002,1,100,F,0.0
2002,1,100,M,0.0
2002,1,101,F,0.0
2002,1,101,M,0.0
2002,1,102,F,0.0
2002,1,102,M,0.0
2002,1,103,F,0.0
2002,1,103,M,0.0
2002,1,104,F,0.0
2002,1,104,M,0.0
2002,1,105,F,0.0
2002,1,105,M,0.0
2002,1,106,F,0.0
2002,1,106,M,0.0
2002,1,107,F,0.0
2002,1,107,M,0.0
2002,1,108,F,0.0
2002,1,108,M,0.0
2002,1,109,F,0.0
2002,1,109,M,0.0
2002,1,110,F,0.0
2002,1,110,M,0.0
2002,2,0,F,0.0
2002,2,0,M,0.0
2002,2,1,F,0.0
2002,2,1,M,0.0
2002,2,2,F,0.0
2002,2,2,M,0.0
2002,2,3,F,174.0
2002,2,3,M,203.0
2002,2,4,F,116.0
2002,2,4,M,148.0
2002,2,5,F,86.0
2002,2,5,M,178.0
2002,2,6,F,77.0
2002,2,6,M,145.0
2002,2,7,F,58.0
2002,2,7,M,82.0
2002,2,8,F,49.0
2002,2,8,M,77.0
2002,2,9,F,37.0
2002,2,9,M,55.0
2002,2,10,F,48.0
2002,2,10,M,68.0
2002,2,11,F,50.0
2002,2,11,M,65.0
2002,2,12,F,44.0
2002,2,12,M,74.0
2002,2,13,F,52.0
2002,2,13,M,63.0
2002,2,14,F,36.0
2002,2,14,M,48.0
2002,2,15,F,45.0
2002,2,15,M,40.0
2002,2,16,F,50.0
2002,2,16,M,44.0
2002,2,17,F,67.0
2002,2,17,M,40.0
2002,2,18,F,40.0
2002,2,18,M,24.0
2002,2,19,F,45.0
2002,2,19,M,31.0
2002,2,20,F,37.0
2002,2,20,M,36.0
2002,2,21,F,53.0
2002,2,21,M,23.0
2002,2,22,F,51.0
2002,2,22,M,46.0
2002,2,23,F,47.0
2002,2,23,M,52.0
2002,2,24,F,45.0
2002,2,24,M,27.0
2002,2,25,F,54.0
2002,2,25,M,35.0
2002,2,26,F,37.0
2002,2,26,M,40.0
2002,2,27,F,37.0
2002,2,27,M,22.0
2002,2,28,F,54.0
2002,2,28,M,37.0
2002,2,29,F,42.0
2002,2,29,M,20.0
2002,2,30,F,41.0
2002,2,30,M,22.0
2002,2,31,F,30.0
2002,2,31,M,30.0
2002,2,32,F,39.0
2002,2,32,M,19.0
2002,2,33,F,39.0
2002,2,33,M,21.0
2002,2,34,F,37.0
2002,2,34,M,16.0
2002,2,35,F,21.0
2002,2,35,M,3.0
2002,2,36,F,32.0
2002,2,36,M,11.0
2002,2,37,F,48.0
2002,2,37,M,26.0
2002,2,38,F,30.0
2002,2,38,M,15.0
2002,2,39,F,49.0
2002,2,39,M,14.0
2002,2,40,F,32.0
2002,2,40,M,15.0
2002,2,41,F,25.0
2002,2,41,M,10.0
2002,2,42,F,38.0
2002,2,42,M,10.0
2002,2,43,F,24.0
2002,2,43,M,12.0
2002,2,44,F,22.0
2002,2,44,M,8.0
2002,2,45,F,34.0
2002,2,45,M,21.0
2002,2,46,F,42.0
2002,2,46,M,7.0
2002,2,47,F,41.0
2002,2,47,M,22.0
2002,2,48,F,42.0
2002,2,48,M,6.0
2002,2,49,F,32.0
2002,2,49,M,15.0
2002,2,50,F,38.0
2002,2,50,M,11.0
2002,2,51,F,37.0
2002,2,51,M,16.0
2002,2,52,F,38.0
2002,2,52,M,11.0
2002,2,53,F,31.0
2002,2,53,M,12.0
2002,2,54,F,30.0
2002,2,54,M,9.0
2002,2,55,F,41.0
2002,2,55,M,11.0
2002,2,56,F,28.0
2002,2,56,M,11.0
2002,2,57,F,25.0
2002,2,57,M,9.0
2002,2,58,F,46.0
2002,2,58,M,12.0
2002,2,59,F,39.0
2002,2,59,M,19.0
2002,2,60,F,35.0
2002,2,60,M,15.0
2002,2,61,F,50.0
2002,2,61,M,19.0
2002,2,62,F,32.0
2002,2,62,M,8.0
2002,2,63,F,33.0
2002,2,63,M,20.0
2002,2,64,F,28.0
2002,2,64,M,4.0
2002,2,65,F,24.0
2002,2,65,M,6.0
2002,2,66,F,24.0
2002,2,66,M,10.0
2002,2,67,F,19.0
2002,2,67,M,15.0
2002,2,68,F,28.0
2002,2,68,M,13.0
2002,2,69,F,21.0
2002,2,69,M,11.0
2002,2,70,F,30.0
2002,2,70,M,4.0
2002,2,71,F,24.0
2002,2,71,M,12.0
2002,2,72,F,31.0
2002,2,72,M,5.0
2002,2,73,F,25.0
2002,2,73,M,7.0
2002,2,74,F,35.0
2002,2,74,M,13.0
2002,2,75,F,24.0
2002,2,75,M,15.0
2002,2,76,F,37.0
2002,2,76,M,11.0
2002,2,77,F,34.0
2002,2,77,M,9.0
2002,2,78,F,29.0
2002,2,78,M,14.0
2002,2,79,F,32.0
2002,2,79,M,24.0
2002,2,80,F,37.0
2002,2,80,M,10.0
2002,2,81,F,23.0
2002,2,81,M,5.0
2002,2,82,F,24.0
2002,2,82,M,9.0
2002,2,83,F,16.0
2002,2,83,M,2.0
2002,2,84,F,27.0
2002,2,84,M,6.0
2002,2,85,F,15.0
2002,2,85,M,2.0
2002,2,86,F,7.0
2002,2,86,M,5.0
2002,2,87,F,9.0
2002,2,87,M,3.0
2002,2,88,F,14.0
2002,2,88,M,6.0
2002,2,89,F,7.0
2002,2,89,M,1.0
2002,2,90,F,9.0
2002,2,90,M,2.0
2002,2,91,F,5.0
2002,2,91,M,1.0
2002,2,92,F,5.0
2002,2,92,M,0.0
2002,2,93,F,4.0
2002,2,93,M,1.0
2002,2,94,F,1.0
2002,2,94,M,0.0
2002,2,95,F,0.0
2002,2,95,M,1.0
2002,2,96,F,1.0
2002,2,96,M,0.0
2002,2,97,F,3.0
2002,2,97,M,0.0
2002,2,98,F,0.0
2002,2,98,M,0.0
2002,2,99,F,0.0
2002,2,99,M,0.0
2002,2,100,F,0.0
2002,2,100,M,0.0
2002,2,101,F,0.0
2002,2,101,M,0.0
2002,2,102,F,0.0
2002,2,102,M,0.0
2002,2,103,F,0.0
2002,2,103,M,0.0
2002,2,104,F,0.0
2002,2,104,M,0.0
2002,2,105,F,0.0
2002,2,105,M,0.0
2002,2,106,F,0.0
2002,2,106,M,0.0
2002,2,107,F,0.0
2002,2,107,M,0.0
2002,2,108,F,0.0
2002,2,108,M,0.0
2002,2,109,F,0.0
2002,2,109,M,0.0
2002,2,110,F,0.0
2002,2,110,M,0.0
2002,3,0,F,0.0
2002,3,0,M,0.0
2002,3,1,F,0.0
2002,3,1,M,0.0
2002,3,2,F,0.0
2002,3,2,M,0.0
2002,3,3,F,19.0
2002,3,3,M,19.0
2002,3,4,F,9.0
2002,3,4,M,16.0
2002,3,5,F,8.0
2002,3,5,M,13.0
2002,3,6,F,8.0
2002,3,6,M,14.0
2002,3,7,F,5.0
2002,3,7,M,8.0
2002,3,8,F,6.0
2002,3,8,M,6.0
2002,3,9,F,4.0
2002,3,9,M,4.0
2002,3,10,F,3.0
2002,3,10,M,7.0
2002,3,11,F,3.0
2002,3,11,M,10.0
2002,3,12,F,3.0
2002,3,12,M,9.0
2002,3,13,F,4.0
2002,3,13,M,4.0
2002,3,14,F,1.0
2002,3,14,M,4.0
2002,3,15,F,2.0
2002,3,15,M,3.0
2002,3,16,F,5.0
2002,3,16,M,1.0
2002,3,17,F,5.0
2002,3,17,M,4.0
2002,3,18,F,3.0
2002,3,18,M,3.0
2002,3,19,F,5.0
2002,3,19,M,0.0
2002,3,20,F,2.0
2002,3,20,M,5.0
2002,3,21,F,4.0
2002,3,21,M,0.0
2002,3,22,F,0.0
2002,3,22,M,4.0
2002,3,23,F,4.0
2002,3,23,M,2.0
2002,3,24,F,4.0
2002,3,24,M,1.0
2002,3,25,F,1.0
2002,3,25,M,4.0
2002,3,26,F,3.0
2002,3,26,M,1.0
2002,3,27,F,2.0
2002,3,27,M,4.0
2002,3,28,F,4.0
2002,3,28,M,4.0
2002,3,29,F,6.0
2002,3,29,M,1.0
2002,3,30,F,7.0
2002,3,30,M,1.0
2002,3,31,F,1.0
2002,3,31,M,3.0
2002,3,32,F,2.0
2002,3,32,M,1.0
2002,3,33,F,1.0
2002,3,33,M,0.0
2002,3,34,F,7.0
2002,3,34,M,0.0
2002,3,35,F,4.0
2002,3,35,M,2.0
2002,3,36,F,2.0
2002,3,36,M,1.0
2002,3,37,F,4.0
2002,3,37,M,1.0
2002,3,38,F,3.0
2002,3,38,M,2.0
2002,3,39,F,5.0
2002,3,39,M,1.0
2002,3,40,F,2.0
2002,3,40,M,3.0
2002,3,41,F,2.0
2002,3,41,M,0.0
2002,3,42,F,7.0
2002,3,42,M,1.0
2002,3,43,F,4.0
2002,3,43,M,0.0
2002,3,44,F,4.0
2002,3,44,M,3.0
2002,3,45,F,1.0
2002,3,45,M,1.0
2002,3,46,F,2.0
2002,3,46,M,1.0
2002,3,47,F,5.0
2002,3,47,M,4.0
2002,3,48,F,7.0
2002,3,48,M,1.0
2002,3,49,F,5.0
2002,3,49,M,0.0
2002,3,50,F,3.0
2002,3,50,M,0.0
2002,3,51,F,5.0
2002,3,51,M,1.0
2002,3,52,F,3.0
2002,3,52,M,0.0
2002,3,53,F,2.0
2002,3,53,M,1.0
2002,3,54,F,3.0
2002,3,54,M,0.0
2002,3,55,F,4.0
2002,3,55,M,0.0
2002,3,56,F,1.0
2002,3,56,M,1.0
2002,3,57,F,1.0
2002,3,57,M,0.0
2002,3,58,F,3.0
2002,3,58,M,0.0
2002,3,59,F,2.0
2002,3,59,M,0.0
2002,3,60,F,2.0
2002,3,60,M,2.0
2002,3,61,F,3.0
2002,3,61,M,1.0
2002,3,62,F,2.0
2002,3,62,M,0.0
2002,3,63,F,4.0
2002,3,63,M,1.0
2002,3,64,F,0.0
2002,3,64,M,1.0
2002,3,65,F,5.0
2002,3,65,M,0.0
2002,3,66,F,3.0
2002,3,66,M,1.0
2002,3,67,F,3.0
2002,3,67,M,0.0
2002,3,68,F,4.0
2002,3,68,M,0.0
2002,3,69,F,3.0
2002,3,69,M,2.0
2002,3,70,F,4.0
2002,3,70,M,0.0
2002,3,71,F,3.0
2002,3,71,M,1.0
2002,3,72,F,4.0
2002,3,72,M,1.0
2002,3,73,F,4.0
2002,3,73,M,1.0
2002,3,74,F,4.0
2002,3,74,M,1.0
2002,3,75,F,5.0
2002,3,75,M,1.0
2002,3,76,F,1.0
2002,3,76,M,0.0
2002,3,77,F,1.0
2002,3,77,M,1.0
2002,3,78,F,1.0
2002,3,78,M,0.0
2002,3,79,F,1.0
2002,3,79,M,1.0
2002,3,80,F,1.0
2002,3,80,M,1.0
2002,3,81,F,0.0
2002,3,81,M,1.0
2002,3,82,F,1.0
2002,3,82,M,0.0
2002,3,83,F,4.0
2002,3,83,M,3.0
2002,3,84,F,8.0
2002,3,84,M,1.0
2002,3,85,F,4.0
2002,3,85,M,0.0
2002,3,86,F,0.0
2002,3,86,M,0.0
2002,3,87,F,0.0
2002,3,87,M,2.0
2002,3,88,F,2.0
2002,3,88,M,0.0
2002,3,89,F,1.0
2002,3,89,M,0.0
2002,3,90,F,0.0
2002,3,90,M,1.0
2002,3,91,F,0.0
2002,3,91,M,0.0
2002,3,92,F,0.0
2002,3,92,M,0.0
2002,3,93,F,0.0
2002,3,93,M,0.0
2002,3,94,F,0.0
2002,3,94,M,0.0
2002,3,95,F,0.0
2002,3,95,M,1.0
2002,3,96,F,0.0
2002,3,96,M,0.0
2002,3,97,F,0.0
2002,3,97,M,0.0
2002,3,98,F,0.0
2002,3,98,M,0.0
2002,3,99,F,0.0
2002,3,99,M,0.0
2002,3,100,F,0.0
2002,3,100,M,0.0
2002,3,101,F,0.0
2002,3,101,M,0.0
2002,3,102,F,0.0
2002,3,102,M,0.0
2002,3,103,F,0.0
2002,3,103,M,0.0
2002,3,104,F,0.0
2002,3,104,M,0.0
2002,3,105,F,0.0
2002,3,105,M,0.0
2002,3,106,F,0.0
2002,3,106,M,0.0
2002,3,107,F,0.0
2002,3,107,M,0.0
2002,3,108,F,0.0
2002,3,108,M,0.0
2002,3,109,F,0.0
2002,3,109,M,0.0
2002,3,110,F,0.0
2002,3,110,M,0.0
2003,0,0,F,0.0
2003,0,0,M,0.0
2003,0,1,F,0.0
2003,0,1,M,0.0
2003,0,2,F,0.0
2003,0,2,M,0.0
2003,0,3,F,226.0
2003,0,3,M,315.0
2003,0,4,F,201.0
2003,0,4,M,344.0
2003,0,5,F,179.0
2003,0,5,M,221.0
2003,0,6,F,122.0
2003,0,6,M,222.0
2003,0,7,F,85.0
2003,0,7,M,136.0
2003,0,8,F,83.0
2003,0,8,M,136.0
2003,0,9,F,90.0
2003,0,9,M,99.0
2003,0,10,F,55.0
2003,0,10,M,116.0
2003,0,11,F,47.0
2003,0,11,M,86.0
2003,0,12,F,50.0
2003,0,12,M,78.0
2003,0,13,F,67.0
2003,0,13,M,100.0
2003,0,14,F,62.0
2003,0,14,M,69.0
2003,0,15,F,64.0
2003,0,15,M,75.0
2003,0,16,F,77.0
2003,0,16,M,58.0
2003,0,17,F,87.0
2003,0,17,M,67.0
2003,0,18,F,66.0
2003,0,18,M,63.0
2003,0,19,F,57.0
2003,0,19,M,64.0
2003,0,20,F,70.0
2003,0,20,M,58.0
2003,0,21,F,94.0
2003,0,21,M,57.0
2003,0,22,F,75.0
2003,0,22,M,63.0
2003,0,23,F,95.0
2003,0,23,M,63.0
2003,0,24,F,87.0
2003,0,24,M,61.0
2003,0,25,F,89.0
2003,0,25,M,49.0
2003,0,26,F,66.0
2003,0,26,M,64.0
2003,0,27,F,72.0
2003,0,27,M,44.0
2003,0,28,F,70.0
2003,0,28,M,61.0
2003,0,29,F,77.0
2003,0,29,M,52.0
2003,0,30,F,73.0
2003,0,30,M,36.0
2003,0,31,F,80.0
2003,0,31,M,43.0
2003,0,32,F,66.0
2003,0,32,M,38.0
2003,0,33,F,81.0
2003,0,33,M,33.0
2003,0,34,F,67.0
2003,0,34,M,39.0
2003,0,35,F,86.0
2003,0,35,M,27.0
2003,0,36,F,49.0
2003,0,36,M,21.0
2003,0,37,F,51.0
2003,0,37,M,37.0
2003,0,38,F,63.0
2003,0,38,M,26.0
2003,0,39,F,76.0
2003,0,39,M,27.0
2003,0,40,F,84.0
2003,0,40,M,26.0
2003,0,41,F,82.0
2003,0,41,M,33.0
2003,0,42,F,79.0
2003,0,42,M,21.0
2003,0,43,F,72.0
2003,0,43,M,22.0
2003,0,44,F,54.0
2003,0,44,M,11.0
2003,0,45,F,70.0
2003,0,45,M,31.0
2003,0,46,F,78.0
2003,0,46,M,31.0
2003,0,47,F,72.0
2003,0,47,M,24.0
2003,0,48,F,71.0
2003,0,48,M,15.0
2003,0,49,F,63.0
2003,0,49,M,13.0
2003,0,50,F,55.0
2003,0,50,M,26.0
2003,0,51,F,49.0
2003,0,51,M,30.0
2003,0,52,F,63.0
2003,0,52,M,30.0
2003,0,53,F,59.0
2003,0,53,M,31.0
2003,0,54,F,85.0
2003,0,54,M,40.0
2003,0,55,F,61.0
2003,0,55,M,26.0
2003,0,56,F,63.0
2003,0,56,M,31.0
2003,0,57,F,58.0
2003,0,57,M,10.0
2003,0,58,F,54.0
2003,0,58,M,16.0
2003,0,59,F,48.0
2003,0,59,M,12.0
2003,0,60,F,41.0
2003,0,60,M,33.0
2003,0,61,F,50.0
2003,0,61,M,40.0
2003,0,62,F,58.0
2003,0,62,M,18.0
2003,0,63,F,54.0
2003,0,63,M,19.0
2003,0,64,F,52.0
2003,0,64,M,29.0
2003,0,65,F,42.0
2003,0,65,M,13.0
2003,0,66,F,38.0
2003,0,66,M,15.0
2003,0,67,F,33.0
2003,0,67,M,8.0
2003,0,68,F,39.0
2003,0,68,M,13.0
2003,0,69,F,36.0
2003,0,69,M,19.0
2003,0,70,F,37.0
2003,0,70,M,9.0
2003,0,71,F,34.0
2003,0,71,M,18.0
2003,0,72,F,25.0
2003,0,72,M,24.0
2003,0,73,F,42.0
2003,0,73,M,24.0
2003,0,74,F,38.0
2003,0,74,M,25.0
2003,0,75,F,32.0
2003,0,75,M,15.0
2003,0,76,F,35.0
2003,0,76,M,12.0
2003,0,77,F,28.0
2003,0,77,M,14.0
2003,0,78,F,38.0
2003,0,78,M,16.0
2003,0,79,F,28.0
2003,0,79,M,8.0
2003,0,80,F,61.0
2003,0,80,M,20.0
2003,0,81,F,32.0
2003,0,81,M,16.0
2003,0,82,F,35.0
2003,0,82,M,16.0
2003,0,83,F,35.0
2003,0,83,M,5.0
2003,0,84,F,31.0
2003,0,84,M,9.0
2003,0,85,F,21.0
2003,0,85,M,7.0
2003,0,86,F,28.0
2003,0,86,M,5.0
2003,0,87,F,12.0
2003,0,87,M,5.0
2003,0,88,F,11.0
2003,0,88,M,2.0
2003,0,89,F,13.0
2003,0,89,M,3.0
2003,0,90,F,12.0
2003,0,90,M,4.0
2003,0,91,F,10.0
2003,0,91,M,5.0
2003,0,92,F,9.0
2003,0,92,M,3.0
2003,0,93,F,6.0
2003,0,93,M,4.0
2003,0,94,F,2.0
2003,0,94,M,0.0
2003,0,95,F,3.0
2003,0,95,M,0.0
2003,0,96,F,1.0
2003,0,96,M,1.0
2003,0,97,F,1.0
2003,0,97,M,0.0
2003,0,98,F,1.0
2003,0,98,M,0.0
2003,0,99,F,0.0
2003,0,99,M,0.0
2003,0,100,F,0.0
2003,0,100,M,0.0
2003,0,101,F,2.0
2003,0,101,M,0.0
2003,0,102,F,0.0
2003,0,102,M,1.0
2003,0,103,F,0.0
2003,0,103,M,0.0
2003,0,104,F,0.0
2003,0,104,M,0.0
2003,0,105,F,0.0
2003,0,105,M,0.0
2003,0,106,F,0.0
2003,0,106,M,0.0
2003,0,107,F,0.0
2003,0,107,M,0.0
2003,0,108,F,0.0
2003,0,108,M,0.0
2003,0,109,F,0.0
2003,0,109,M,0.0
2003,0,110,F,0.0
2003,0,110,M,0.0
2003,1,0,F,0.0
2003,1,0,M,0.0
2003,1,1,F,0.0
2003,1,1,M,0.0
2003,1,2,F,0.0
2003,1,2,M,0.0
2003,1,3,F,105.0
2003,1,3,M,136.0
2003,1,4,F,77.0
2003,1,4,M,117.0
2003,1,5,F,55.0
2003,1,5,M,92.0
2003,1,6,F,41.0
2003,1,6,M,71.0
2003,1,7,F,44.0
2003,1,7,M,65.0
2003,1,8,F,37.0
2003,1,8,M,45.0
2003,1,9,F,34.0
2003,1,9,M,27.0
2003,1,10,F,29.0
2003,1,10,M,41.0
2003,1,11,F,22.0
2003,1,11,M,21.0
2003,1,12,F,32.0
2003,1,12,M,40.0
2003,1,13,F,23.0
2003,1,13,M,28.0
2003,1,14,F,28.0
2003,1,14,M,24.0
2003,1,15,F,20.0
2003,1,15,M,30.0
2003,1,16,F,37.0
2003,1,16,M,18.0
2003,1,17,F,31.0
2003,1,17,M,28.0
2003,1,18,F,28.0
2003,1,18,M,21.0
2003,1,19,F,35.0
2003,1,19,M,25.0
2003,1,20,F,23.0
2003,1,20,M,26.0
2003,1,21,F,35.0
2003,1,21,M,23.0
2003,1,22,F,46.0
2003,1,22,M,28.0
2003,1,23,F,29.0
2003,1,23,M,24.0
2003,1,24,F,36.0
2003,1,24,M,25.0
2003,1,25,F,34.0
2003,1,25,M,22.0
2003,1,26,F,38.0
2003,1,26,M,23.0
2003,1,27,F,30.0
2003,1,27,M,30.0
2003,1,28,F,27.0
2003,1,28,M,27.0
2003,1,29,F,22.0
2003,1,29,M,18.0
2003,1,30,F,36.0
2003,1,30,M,16.0
2003,1,31,F,34.0
2003,1,31,M,15.0
2003,1,32,F,22.0
2003,1,32,M,22.0
2003,1,33,F,28.0
2003,1,33,M,18.0
2003,1,34,F,29.0
2003,1,34,M,6.0
2003,1,35,F,29.0
2003,1,35,M,10.0
2003,1,36,F,19.0
2003,1,36,M,10.0
2003,1,37,F,25.0
2003,1,37,M,13.0
2003,1,38,F,22.0
2003,1,38,M,10.0
2003,1,39,F,29.0
2003,1,39,M,5.0
2003,1,40,F,27.0
2003,1,40,M,10.0
2003,1,41,F,22.0
2003,1,41,M,18.0
2003,1,42,F,29.0
2003,1,42,M,15.0
2003,1,43,F,25.0
2003,1,43,M,9.0
2003,1,44,F,25.0
2003,1,44,M,5.0
2003,1,45,F,15.0
2003,1,45,M,9.0
2003,1,46,F,24.0
2003,1,46,M,8.0
2003,1,47,F,24.0
2003,1,47,M,14.0
2003,1,48,F,19.0
2003,1,48,M,5.0
2003,1,49,F,20.0
2003,1,49,M,6.0
2003,1,50,F,22.0
2003,1,50,M,11.0
2003,1,51,F,23.0
2003,1,51,M,7.0
2003,1,52,F,24.0
2003,1,52,M,9.0
2003,1,53,F,20.0
2003,1,53,M,8.0
2003,1,54,F,34.0
2003,1,54,M,11.0
2003,1,55,F,25.0
2003,1,55,M,8.0
2003,1,56,F,27.0
2003,1,56,M,7.0
2003,1,57,F,25.0
2003,1,57,M,3.0
2003,1,58,F,27.0
2003,1,58,M,4.0
2003,1,59,F,22.0
2003,1,59,M,9.0
2003,1,60,F,23.0
2003,1,60,M,7.0
2003,1,61,F,21.0
2003,1,61,M,3.0
2003,1,62,F,17.0
2003,1,62,M,5.0
2003,1,63,F,9.0
