year,level,age,sex,prob
2024,0,53,M,340.14969632491784
2024,0,54,F,360.0725596610793
2024,0,54,M,338.0617144381967
2024,0,55,F,374.1053120658906
2024,0,55,M,330.9830815111814
2024,0,56,F,335.6583515525
2024,0,56,M,298.38048856801765
2024,0,57,F,349.8316494603051
2024,0,57,M,352.18168203055626
2024,0,58,F,345.1589210939511
2024,0,58,M,339.2423342501503
2024,0,59,F,362.74093784853574
2024,0,59,M,382.6253111621462
2024,0,60,F,392.3503531500115
2024,0,60,M,348.22713830138514
2024,0,61,F,371.0561754258636
2024,0,61,M,396.14246350331956
2024,0,62,F,356.4277397943405
2024,0,62,M,364.41431292568524
2024,0,63,F,348.0021298614432
2024,0,63,M,358.329755130583
2024,0,64,F,341.44096617580686
2024,0,64,M,378.59416790900593
2024,0,65,F,354.43007003602145
2024,0,65,M,348.9665653219362
2024,0,66,F,366.9109282922911
2024,0,66,M,320.4605389480213
2024,0,67,F,342.77557210624076
2024,0,67,M,323.74894601204596
2024,0,68,F,285.2949277678981
2024,0,68,M,320.8615377908316
2024,0,69,F,311.4954826698754
2024,0,69,M,321.90863391200315
2024,0,70,F,296.14760538643003
2024,0,70,M,330.1472481999442
2024,0,71,F,290.43798360696644
2024,0,71,M,292.29908350057474
2024,0,72,F,288.28190108280876
2024,0,72,M,291.8575756501038
2024,0,73,F,271.11591372075407
2024,0,73,M,271.7970057069996
2024,0,74,F,279.7071138907906
2024,0,74,M,290.6635056297898
2024,0,75,F,281.17358627046315
2024,0,75,M,254.48255624716273
2024,0,76,F,257.9636266752052
2024,0,76,M,253.47082091404016
2024,0,77,F,226.61733628495756
2024,0,77,M,268.94311371977557
2024,0,78,F,205.12715176543935
2024,0,78,M,223.22367057204994
2024,0,79,F,174.8393635592632
2024,0,79,M,218.5712876305264
2024,0,80,F,164.28328820634576
2024,0,80,M,208.90221659579032
2024,0,81,F,173.31352294513331
2024,0,81,M,214.0361773958914
2024,0,82,F,175.64884610306956
2024,0,82,M,181.66151878679779
2024,0,83,F,135.59855111233873
2024,0,83,M,132.9298562222385
2024,0,84,F,124.43115064030953
2024,0,84,M,137.95921319494124
2024,0,85,F,133.10131861946903
2024,0,85,M,126.04590879107747
2024,0,86,F,114.74714457425449
2024,0,86,M,114.42787010199517
2024,0,87,F,82.11348453932729
2024,0,87,M,88.66218671486577
2024,0,88,F,96.11335612794915
2024,0,88,M,70.72738331581186
2024,0,89,F,76.1517172070056
2024,0,89,M,73.76590451177056
2024,0,90,F,75.76495010207236
2024,0,90,M,51.99840831735819
2024,0,91,F,64.6598266889569
2024,0,91,M,57.13983886047141
2024,0,92,F,52.742809434487604
2024,0,92,M,46.100932760923655
2024,0,93,F,50.496885016706756
2024,0,93,M,37.19201123747695
2024,0,94,F,39.26944876863245
2024,0,94,M,31.013466277072784
2024,0,95,F,32.59035936303632
2024,0,95,M,18.6703993446403
2024,0,96,F,27.520907665840266
2024,0,96,M,12.142310326987621
2024,0,97,F,21.35265911806152
2024,0,97,M,9.427415402867208
2024,0,98,F,10.301065083987497
2024,0,98,M,8.367970970871292
2024,0,99,F,9.872012405154656
2024,0,99,M,3.2212833947094897
2024,0,100,F,22.315963160377443
2024,0,100,M,6.597983410560733
2024,0,101,F,11.029524325461763
2024,0,101,M,2.136583789621563
2024,0,102,F,8.378483334646733
2024,0,102,M,2.808531058562727
2024,0,103,F,8.377505501901542
2024,0,103,M,0.0
2024,0,104,F,2.630800184042793
2024,0,104,M,1.6768334266616618
2024,0,105,F,3.807512930462686
2024,0,105,M,0.7552599685188041
2024,0,106,F,0.5533347835710472
2024,0,106,M,0.0
2024,0,107,F,0.49791584783492693
2024,0,107,M,0.0
2024,0,108,F,0.1795089168619274
2024,0,108,M,0.0
2024,0,109,F,0.05758235694372901
2024,0,109,M,0.0
2024,0,110,F,0.0
2024,0,110,M,0.0
2024,1,0,F,0.0
2024,1,0,M,0.0
2024,1,1,F,0.0
2024,1,1,M,0.0
2024,1,2,F,0.0
2024,1,2,M,0.0
2024,1,3,F,84.18729587205694
2024,1,3,M,182.26843835852662
2024,1,4,F,88.0100760110556
2024,1,4,M,146.68928776955835
2024,1,5,F,107.47759073208132
2024,1,5,M,161.39000365694588
2024,1,6,F,115.07448245570262
2024,1,6,M,196.31577133299183
2024,1,7,F,145.1605284058518
2024,1,7,M,230.58889170299852
2024,1,8,F,163.51326653865564
2024,1,8,M,267.3255390637186
2024,1,9,F,206.59207437286108
2024,1,9,M,274.3720855375052
2024,1,10,F,222.3346265148848
2024,1,10,M,336.47202521888073
2024,1,11,F,248.26594882236523
2024,1,11,M,379.0268808207714
2024,1,12,F,273.714940761132
2024,1,12,M,418.0343335125631
2024,1,13,F,285.70077415718407
2024,1,13,M,419.8981663912891
2024,1,14,F,300.97935645305375
2024,1,14,M,475.9721463287489
2024,1,15,F,306.2909208161907
2024,1,15,M,492.16618751505337
2024,1,16,F,389.81648885984947
2024,1,16,M,503.1005455708703
2024,1,17,F,369.98486643662363
2024,1,17,M,527.6073945286957
2024,1,18,F,385.7221119339167
2024,1,18,M,553.4650848672238
2024,1,19,F,364.2848646865408
2024,1,19,M,553.3659008456104
2024,1,20,F,371.95702314782824
2024,1,20,M,524.4680882202333
2024,1,21,F,372.981289103896
2024,1,21,M,529.9456131316382
2024,1,22,F,372.3480029439934
2024,1,22,M,526.9289503833862
2024,1,23,F,388.01431367352353
2024,1,23,M,511.50947112031133
2024,1,24,F,412.76253369757865
2024,1,24,M,523.240450088862
2024,1,25,F,423.6291240500817
2024,1,25,M,516.674609265069
2024,1,26,F,412.4921440758955
2024,1,26,M,495.3956966348815
2024,1,27,F,399.28914258650997
2024,1,27,M,506.48987431324116
2024,1,28,F,407.51745815459304
2024,1,28,M,486.4577037097271
2024,1,29,F,436.81316665032574
2024,1,29,M,461.8305579065691
2024,1,30,F,432.01587299808796
2024,1,30,M,468.31139422266705
2024,1,31,F,431.33558851602913
2024,1,31,M,465.1994665255945
2024,1,32,F,467.6921612676568
2024,1,32,M,463.8832209918794
2024,1,33,F,468.8999392766429
2024,1,33,M,487.8804741151059
2024,1,34,F,482.02080197613265
2024,1,34,M,509.1406613101419
2024,1,35,F,491.63966621632653
2024,1,35,M,508.7118718790791
2024,1,36,F,495.0884789472378
2024,1,36,M,548.0857359621401
2024,1,37,F,482.0241147570707
2024,1,37,M,546.3341267816018
2024,1,38,F,510.01582374385663
2024,1,38,M,574.0983026584358
2024,1,39,F,525.9093326435966
2024,1,39,M,544.6760256941576
2024,1,40,F,544.4037389717562
2024,1,40,M,574.0027880928833
2024,1,41,F,551.2253769724881
2024,1,41,M,565.6070336091591
2024,1,42,F,581.7885810264838
2024,1,42,M,537.0977403088375
2024,1,43,F,555.8377662412026
2024,1,43,M,539.353247858085
2024,1,44,F,567.8563795463763
2024,1,44,M,517.7867496551803
2024,1,45,F,548.5695701268232
2024,1,45,M,482.47532743786496
2024,1,46,F,548.6315832802858
2024,1,46,M,475.31079831571174
2024,1,47,F,567.0834394029094
2024,1,47,M,442.2016345922467
2024,1,48,F,586.2804628052177
2024,1,48,M,435.1412834189697
2024,1,49,F,560.6084393133274
2024,1,49,M,397.139463545863
2024,1,50,F,590.0857271496717
2024,1,50,M,409.83258512900755
2024,1,51,F,568.295205690098
2024,1,51,M,402.87684427290736
2024,1,52,F,606.0282831013496
2024,1,52,M,421.86196045443296
2024,1,53,F,570.2477475179793
2024,1,53,M,432.7186646456713
2024,1,54,F,591.2911870597627
2024,1,54,M,419.22306679750636
2024,1,55,F,597.4170103245998
2024,1,55,M,392.2079195154581
2024,1,56,F,567.8876433800425
2024,1,56,M,377.8424094051692
2024,1,57,F,571.1647305080296
2024,1,57,M,393.5400301558473
2024,1,58,F,582.8033828144825
2024,1,58,M,392.6702225142297
2024,1,59,F,601.2301593316532
2024,1,59,M,429.22934525064034
2024,1,60,F,641.4914528130232
2024,1,60,M,410.9937338234695
2024,1,61,F,614.0704987252828
2024,1,61,M,417.2904211494089
2024,1,62,F,579.2801273065462
2024,1,62,M,370.02511628463515
2024,1,63,F,569.4747905856408
2024,1,63,M,386.70355260429477
2024,1,64,F,549.9448159374111
2024,1,64,M,380.6681087973149
2024,1,65,F,576.0964965794878
2024,1,65,M,377.71123240317115
2024,1,66,F,561.2301730471111
2024,1,66,M,333.6202438696187
2024,1,67,F,504.51668107531447
2024,1,67,M,337.9988531097956
2024,1,68,F,486.0115972873443
2024,1,68,M,314.12400341066984
2024,1,69,F,502.9468514115555
2024,1,69,M,306.28357374836173
2024,1,70,F,476.4319982138135
2024,1,70,M,293.78540594882037
2024,1,71,F,427.9666113120268
2024,1,71,M,257.4003727249878
2024,1,72,F,421.821775337121
2024,1,72,M,251.06720799405733
2024,1,73,F,407.40908018679033
2024,1,73,M,241.07271480212174
2024,1,74,F,406.2748359604828
2024,1,74,M,253.45577710615453
2024,1,75,F,375.40381846588576
2024,1,75,M,236.55418279743137
2024,1,76,F,369.4181210624782
2024,1,76,M,223.5847738731956
2024,1,77,F,357.9393917593596
2024,1,77,M,221.5447283900119
2024,1,78,F,319.1831604377054
2024,1,78,M,177.4343707331947
2024,1,79,F,258.8800140165563
2024,1,79,M,167.67282417016472
2024,1,80,F,256.53827073866324
2024,1,80,M,154.5930307037772
2024,1,81,F,237.7932826941799
2024,1,81,M,147.8922315303361
2024,1,82,F,225.73915245829974
2024,1,82,M,116.78046617908413
2024,1,83,F,192.45462914379988
2024,1,83,M,89.22063342848877
2024,1,84,F,168.2047669688026
2024,1,84,M,81.7615589295041
2024,1,85,F,158.3588212899395
2024,1,85,M,74.38736139002394
2024,1,86,F,150.57649081694493
2024,1,86,M,71.19953967971908
2024,1,87,F,122.63347940337265
2024,1,87,M,50.59494743884051
2024,1,88,F,128.47541193566343
2024,1,88,M,41.48803455171821
2024,1,89,F,96.86555393513376
2024,1,89,M,37.977643684992216
2024,1,90,F,90.15657500255766
2024,1,90,M,32.23488233099428
2024,1,91,F,76.06779921250394
2024,1,91,M,25.132536206861943
2024,1,92,F,62.97715799340742
2024,1,92,M,22.203325167151352
2024,1,93,F,55.1734960451927
2024,1,93,M,15.678880184667863
2024,1,94,F,53.094519970164725
2024,1,94,M,13.075940647547862
2024,1,95,F,36.08542360495038
2024,1,95,M,4.75256361260818
2024,1,96,F,34.22091626028661
2024,1,96,M,5.832245489703763
2024,1,97,F,23.942942261212856
2024,1,97,M,4.810884363131966
2024,1,98,F,13.413965846310662
2024,1,98,M,2.2758451493246357
2024,1,99,F,9.708025901606254
2024,1,99,M,1.590000237956522
2024,1,100,F,21.124367247064352
2024,1,100,M,0.383298244707179
2024,1,101,F,11.210911742852883
2024,1,101,M,1.6349302278855782
2024,1,102,F,7.052630873420198
2024,1,102,M,0.18244419359949082
2024,1,103,F,8.606305307877717
2024,1,103,M,0.0
2024,1,104,F,2.8785390847715178
2024,1,104,M,0.3064753084660943
2024,1,105,F,3.063219016635041
2024,1,105,M,0.23103057955265494
2024,1,106,F,0.4131981612105694
2024,1,106,M,0.0
2024,1,107,F,0.4606234033008392
2024,1,107,M,0.0
2024,1,108,F,0.6565677996037698
2024,1,108,M,0.0
2024,1,109,F,0.5299485762779007
2024,1,109,M,0.0
2024,1,110,F,0.0
2024,1,110,M,0.0
2024,2,0,F,0.0
2024,2,0,M,0.0
2024,2,1,F,0.0
2024,2,1,M,0.0
2024,2,2,F,0.0
2024,2,2,M,0.0
2024,2,3,F,24.99399642522021
2024,2,3,M,55.2491751822622
2024,2,4,F,24.067947591433548
2024,2,4,M,48.028703336333265
2024,2,5,F,39.69050066393122
2024,2,5,M,55.95582974038916
2024,2,6,F,33.82445281382512
2024,2,6,M,66.00622469537785
2024,2,7,F,42.639624646574745
2024,2,7,M,85.13577629201346
2024,2,8,F,54.10187416800852
2024,2,8,M,94.56044059789775
2024,2,9,F,68.04709319914996
2024,2,9,M,103.89036527733448
2024,2,10,F,70.46763427992984
2024,2,10,M,118.60719822519668
2024,2,11,F,87.38355823429194
2024,2,11,M,136.1302193913155
2024,2,12,F,97.55555397904381
2024,2,12,M,155.88162544524533
2024,2,13,F,103.06976625054024
2024,2,13,M,162.90563943674206
2024,2,14,F,109.56736356082347
2024,2,14,M,180.88269834517408
2024,2,15,F,110.01176977611954
2024,2,15,M,187.4375888516077
2024,2,16,F,150.5118780360351
2024,2,16,M,193.09018107597717
2024,2,17,F,139.2746685105255
2024,2,17,M,208.80486866434597
2024,2,18,F,140.79825452081275
2024,2,18,M,200.40824160650058
2024,2,19,F,143.44844432079898
2024,2,19,M,228.76010978541376
2024,2,20,F,139.24906548880017
2024,2,20,M,194.61239067340617
2024,2,21,F,143.88324065968115
2024,2,21,M,193.15784499022197
2024,2,22,F,158.01628641928613
2024,2,22,M,209.3507841475761
2024,2,23,F,160.8044144763013
2024,2,23,M,195.66501328251027
2024,2,24,F,170.5324655304213
2024,2,24,M,203.6550728628604
2024,2,25,F,177.11451436976228
2024,2,25,M,194.77204986576422
2024,2,26,F,159.03640229711573
2024,2,26,M,207.46271205016993
2024,2,27,F,151.45770128134512
2024,2,27,M,199.78228656484427
2024,2,28,F,164.92083987673658
2024,2,28,M,188.16800710145
2024,2,29,F,184.426665835723
2024,2,29,M,178.06234521077096
2024,2,30,F,168.40030780639677
2024,2,30,M,174.81898691014626
2024,2,31,F,191.49335042364666
2024,2,31,M,182.4004321470515
2024,2,32,F,189.00270651344866
2024,2,32,M,186.31924972972485
2024,2,33,F,194.55268490993495
2024,2,33,M,189.34978487209779
2024,2,34,F,222.04194855634344
2024,2,34,M,196.54525602041062
2024,2,35,F,209.1397824010808
2024,2,35,M,214.729793612165
2024,2,36,F,201.76796367780867
2024,2,36,M,226.57787582080175
2024,2,37,F,215.426019627717
2024,2,37,M,209.46125903154285
2024,2,38,F,228.17560183402063
2024,2,38,M,218.18015626234197
2024,2,39,F,240.008976941335
2024,2,39,M,206.28654479447314
2024,2,40,F,250.97979317705366
2024,2,40,M,218.05887108259247
2024,2,41,F,260.77582069796347
2024,2,41,M,204.79874688422942
2024,2,42,F,252.2511374605723
2024,2,42,M,214.9829312302453
2024,2,43,F,257.74659780905716
2024,2,43,M,202.23028817767076
2024,2,44,F,247.00392051762682
2024,2,44,M,202.3125094359199
2024,2,45,F,243.65934917846332
2024,2,45,M,174.83799147847728
2024,2,46,F,245.76291570242873
2024,2,46,M,181.31602143047948
2024,2,47,F,270.1630720207585
2024,2,47,M,152.55531362125785
2024,2,48,F,258.05432315169696
2024,2,48,M,161.11765180085962
2024,2,49,F,252.78378102589858
2024,2,49,M,137.97429461991484
2024,2,50,F,274.9564357584103
2024,2,50,M,152.15963652144558
2024,2,51,F,239.89869516193616
2024,2,51,M,141.1175683727219
2024,2,52,F,269.28642631410924
2024,2,52,M,144.84394263207514
2024,2,53,F,259.01262494934554
2024,2,53,M,163.13163902941102
2024,2,54,F,277.63625327915867
2024,2,54,M,148.71521876429657
2024,2,55,F,259.47767760950904
2024,2,55,M,123.80899897336056
2024,2,56,F,261.45400506745796
2024,2,56,M,123.77710202681318
2024,2,57,F,245.00362003166614
2024,2,57,M,129.2782878135965
2024,2,58,F,263.037696091567
2024,2,58,M,121.08744323562048
2024,2,59,F,266.0289028198108
2024,2,59,M,141.1453435872135
2024,2,60,F,283.15819403696605
2024,2,60,M,131.77912787514572
2024,2,61,F,264.87332584885354
2024,2,61,M,130.56711534727214
2024,2,62,F,255.29213289911368
2024,2,62,M,107.56057078967974
2024,2,63,F,252.52307955291653
2024,2,63,M,121.9666922651223
2024,2,64,F,234.61421788678112
2024,2,64,M,115.73772329367864
2024,2,65,F,239.4734333844916
2024,2,65,M,115.32220227489276
2024,2,66,F,253.85889866059682
2024,2,66,M,89.91921718236034
2024,2,67,F,205.7077468184447
2024,2,67,M,95.25220087815875
2024,2,68,F,218.69347494475775
2024,2,68,M,84.01445879849909
2024,2,69,F,230.5576659185695
2024,2,69,M,85.80779233963561
2024,2,70,F,197.4203963997561
2024,2,70,M,82.06734585123486
2024,2,71,F,184.59540508100707
2024,2,71,M,64.30054377443716
2024,2,72,F,164.89632358006997
2024,2,72,M,65.07521635583856
2024,2,73,F,168.47500609245557
2024,2,73,M,64.13027949087875
2024,2,74,F,165.01805014872676
2024,2,74,M,62.8807172640557
2024,2,75,F,152.42259526365106
2024,2,75,M,59.96326095540615
2024,2,76,F,147.6182522623167
2024,2,76,M,58.94440521276426
2024,2,77,F,135.44327195568306
2024,2,77,M,51.512157890212535
2024,2,78,F,125.68968779685535
2024,2,78,M,38.341958694755455
2024,2,79,F,99.28062242418044
2024,2,79,M,34.75588819930884
2024,2,80,F,97.17844105499096
2024,2,80,M,36.50475270043266
2024,2,81,F,86.89319436068679
2024,2,81,M,35.07159107377263
2024,2,82,F,83.6120014386304
2024,2,82,M,21.558015034118235
2024,2,83,F,69.94681974386113
2024,2,83,M,16.84951034927276
2024,2,84,F,64.36408239088777
2024,2,84,M,16.279227875554664
2024,2,85,F,61.53986009059147
2024,2,85,M,14.566729818898594
2024,2,86,F,53.67636460880049
2024,2,86,M,13.372590218285755
2024,2,87,F,43.25303605730013
2024,2,87,M,9.742865846293686
2024,2,88,F,46.411231936387466
2024,2,88,M,6.784582132469975
2024,2,89,F,33.98272885786062
2024,2,89,M,9.256451803237262
2024,2,90,F,29.078474895370064
2024,2,90,M,6.766709351647545
2024,2,91,F,23.272374098539206
2024,2,91,M,3.7276249326666404
2024,2,92,F,20.28003257210497
2024,2,92,M,3.6957420719250016
2024,2,93,F,17.329618938100534
2024,2,93,M,2.129108577855188
2024,2,94,F,17.6360312612028
2024,2,94,M,2.9105930753793405
2024,2,95,F,11.324217032013312
2024,2,95,M,0.5770370427515181
2024,2,96,F,11.258176073873132
2024,2,96,M,1.025444183308616
2024,2,97,F,6.7043986207256125
2024,2,97,M,0.7617002340008261
2024,2,98,F,4.284969069701837
2024,2,98,M,0.35618387980406985
2024,2,99,F,4.41996169323909
2024,2,99,M,0.18871636733398833
2024,2,100,F,5.559669592558191
2024,2,100,M,0.01871834473208822
2024,2,101,F,3.759563931685352
2024,2,101,M,0.2284859824928589
2024,2,102,F,2.568885791933069
2024,2,102,M,0.009024747837782066
2024,2,103,F,2.0161891902207416
2024,2,103,M,0.0
2024,2,104,F,1.4906607311856899
2024,2,104,M,0.016691264872244038
2024,2,105,F,1.129268052902273
2024,2,105,M,0.013709451928541005
2024,2,106,F,0.033467055218383446
2024,2,106,M,0.0
2024,2,107,F,0.0414607488642339
2024,2,107,M,0.0
2024,2,108,F,0.16392328353430285
2024,2,108,M,0.0
2024,2,109,F,0.41246906677837025
2024,2,109,M,0.0
2024,2,110,F,0.0
2024,2,110,M,0.0
2025,0,0,F,0.0
2025,0,0,M,0.0
2025,0,1,F,0.0
2025,0,1,M,0.0
2025,0,2,F,0.0
2025,0,2,M,0.0
2025,0,3,F,83.21961678357117
2025,0,3,M,185.02879700382985
2025,0,4,F,75.71383671709178
2025,0,4,M,79.4493594439912
2025,0,5,F,83.52764678853164
2025,0,5,M,128.24767253937517
2025,0,6,F,103.96069117847796
2025,0,6,M,131.79137455313392
2025,0,7,F,113.80110134227318
2025,0,7,M,170.89750596717633
2025,0,8,F,146.53229999663043
2025,0,8,M,191.3020428450386
2025,0,9,F,146.94842758305188
2025,0,9,M,200.20049625753234
2025,0,10,F,173.65630533861687
2025,0,10,M,188.6285517701412
2025,0,11,F,181.39361270421253
2025,0,11,M,255.48261719232923
2025,0,12,F,210.0172222644896
2025,0,12,M,281.01639378971913
2025,0,13,F,208.3956988352399
2025,0,13,M,318.41540431859346
2025,0,14,F,212.4701361572635
2025,0,14,M,294.62750068118794
2025,0,15,F,241.71187872827113
2025,0,15,M,337.6775725547217
2025,0,16,F,248.6322488643866
2025,0,16,M,345.00498292858896
2025,0,17,F,298.1079307744769
2025,0,17,M,352.17204382484124
2025,0,18,F,278.2520835512173
2025,0,18,M,370.93034666103296
2025,0,19,F,288.2636700569351
2025,0,19,M,418.4782545489283
2025,0,20,F,255.94356822387462
2025,0,20,M,383.16723016327995
2025,0,21,F,286.09431647538065
2025,0,21,M,374.2944344851349
2025,0,22,F,274.7891044127874
2025,0,22,M,373.452136754062
2025,0,23,F,250.43908722850873
2025,0,23,M,354.9675533503544
2025,0,24,F,279.6269157245618
2025,0,24,M,374.0165417456016
2025,0,25,F,291.3612638140526
2025,0,25,M,344.6872755716566
2025,0,26,F,278.62692538658996
2025,0,26,M,372.0324723575292
2025,0,27,F,275.15496297542603
2025,0,27,M,349.0317987933702
2025,0,28,F,277.741285904329
2025,0,28,M,354.2060126376848
2025,0,29,F,281.6131148807402
2025,0,29,M,354.4909156997638
2025,0,30,F,287.35573054311993
2025,0,30,M,323.8431461179416
2025,0,31,F,273.754278656884
2025,0,31,M,316.50943636601517
2025,0,32,F,284.3355623432237
2025,0,32,M,332.0508110616645
2025,0,33,F,298.70598775759873
2025,0,33,M,325.14820653891826
2025,0,34,F,297.5035091404787
2025,0,34,M,361.1255124011955
2025,0,35,F,302.7187409954962
2025,0,35,M,378.4048463407633
2025,0,36,F,319.89847532573594
2025,0,36,M,354.94648305206067
2025,0,37,F,320.5009867811963
2025,0,37,M,372.4060216041613
2025,0,38,F,313.1729814309645
2025,0,38,M,385.42947663329437
2025,0,39,F,324.25065073285504
2025,0,39,M,404.84371555108635
2025,0,40,F,349.8275485796926
2025,0,40,M,405.970796183551
2025,0,41,F,311.1497775288119
2025,0,41,M,383.74522893990155
2025,0,42,F,327.85840044589696
2025,0,42,M,406.251144094282
2025,0,43,F,379.6109286219215
2025,0,43,M,442.22300934804053
2025,0,44,F,343.20278383368304
2025,0,44,M,404.7508333750104
2025,0,45,F,335.579788804142
2025,0,45,M,401.8174585102289
2025,0,46,F,336.7820826174419
2025,0,46,M,369.80907235601404
2025,0,47,F,322.2212343249503
2025,0,47,M,371.17345963120823
2025,0,48,F,372.4507849516062
2025,0,48,M,345.2362581556556
2025,0,49,F,351.3271425165671
2025,0,49,M,329.9502336147284
2025,0,50,F,340.20149714120873
2025,0,50,M,334.9919587821386
2025,0,51,F,365.16064679775616
2025,0,51,M,357.16361114540615
2025,0,52,F,356.1962733179626
2025,0,52,M,325.1805116733117
2025,0,53,F,381.0654435611487
2025,0,53,M,349.2493313725103
2025,0,54,F,363.01321775484894
2025,0,54,M,344.73756838861834
2025,0,55,F,367.6148931252985
2025,0,55,M,346.93187410442016
2025,0,56,F,383.2322016332772
2025,0,56,M,339.1162373198163
2025,0,57,F,338.2630895200486
2025,0,57,M,310.21887812983897
2025,0,58,F,348.4118544774403
2025,0,58,M,363.30666480451845
2025,0,59,F,350.3746422614009
2025,0,59,M,352.5050124361145
2025,0,60,F,356.5115798925446
2025,0,60,M,395.0827398345204
2025,0,61,F,383.9922798791066
2025,0,61,M,361.36783998592017
2025,0,62,F,359.83932808868593
2025,0,62,M,409.02816292310075
2025,0,63,F,354.4341552171774
2025,0,63,M,376.9016485243139
2025,0,64,F,344.8802240612687
2025,0,64,M,373.11132188722263
2025,0,65,F,342.9747513671389
2025,0,65,M,387.5943672600506
2025,0,66,F,354.12101542909346
2025,0,66,M,361.161041142523
2025,0,67,F,368.7431659049013
2025,0,67,M,332.3922826172286
2025,0,68,F,338.92635962529624
2025,0,68,M,336.20787267289256
2025,0,69,F,287.8608679541122
2025,0,69,M,331.39625552979044
2025,0,70,F,312.8859815757153
2025,0,70,M,336.2399181084831
2025,0,71,F,293.6795804933779
2025,0,71,M,343.7667692944093
2025,0,72,F,293.47382208744807
2025,0,72,M,303.87538928478745
2025,0,73,F,289.58523556660856
2025,0,73,M,299.13736672608866
2025,0,74,F,272.43356164469066
2025,0,74,M,278.81093526769035
2025,0,75,F,277.31330549489155
2025,0,75,M,294.11561054501846
2025,0,76,F,280.4737285929256
2025,0,76,M,260.154105914535
2025,0,77,F,254.8170571159012
2025,0,77,M,262.34113045302973
2025,0,78,F,217.17954018234525
2025,0,78,M,273.07318198387986
2025,0,79,F,200.66800875063436
2025,0,79,M,219.49799824711988
2025,0,80,F,170.6401676495399
2025,0,80,M,215.29038987894884
2025,0,81,F,160.90999677896187
2025,0,81,M,208.51306841189592
2025,0,82,F,164.8375405016901
2025,0,82,M,214.684008041072
2025,0,83,F,172.68933753105438
2025,0,83,M,176.32561725467198
2025,0,84,F,132.42321196951343
2025,0,84,M,127.87706857817996
2025,0,85,F,122.06177216921117
2025,0,85,M,133.76594240905058
2025,0,86,F,128.21384212147606
2025,0,86,M,122.21650860866846
2025,0,87,F,109.72748134883958
2025,0,87,M,107.74577155352698
2025,0,88,F,79.84993152624783
2025,0,88,M,86.46211521715115
2025,0,89,F,88.59526491422352
2025,0,89,M,66.80574717216497
2025,0,90,F,69.9120682903518
2025,0,90,M,68.91641413007173
2025,0,91,F,71.49199091392742
2025,0,91,M,46.33204638234091
2025,0,92,F,57.946744323000786
2025,0,92,M,49.18866619244187
2025,0,93,F,45.64246611257169
2025,0,93,M,34.895744035624354
2025,0,94,F,45.854737110029305
2025,0,94,M,33.59256494358303
2025,0,95,F,32.15576346508212
2025,0,95,M,25.75337427245579
2025,0,96,F,24.1175856496309
2025,0,96,M,15.550087738664327
2025,0,97,F,22.362483191514944
2025,0,97,M,11.00834817710821
2025,0,98,F,16.419906064106506
2025,0,98,M,6.010640227695058
2025,0,99,F,6.241563329696023
2025,0,99,M,4.822197696059911
2025,0,100,F,17.083580582171827
2025,0,100,M,0.6544453205020458
2025,0,101,F,15.207887616643655
2025,0,101,M,4.654602390302417
2025,0,102,F,8.257639688540781
2025,0,102,M,2.184613011564713
2025,0,103,F,4.331086536658704
2025,0,103,M,2.8200807914218045
2025,0,104,F,5.873268435392578
2025,0,104,M,0.0
2025,0,105,F,1.908526435307241
2025,0,105,M,0.8033763424501167
2025,0,106,F,2.606444461612403
2025,0,106,M,0.7681681583703506
2025,0,107,F,0.5629719410394507
2025,0,107,M,0.0
2025,0,108,F,0.0
2025,0,108,M,0.0
2025,0,109,F,0.0
2025,0,109,M,0.0
2025,0,110,F,0.0598580503437182
2025,0,110,M,0.0
2025,1,0,F,0.0
2025,1,0,M,0.0
2025,1,1,F,0.0
2025,1,1,M,0.0
2025,1,2,F,0.0
2025,1,2,M,0.0
2025,1,3,F,78.8141710912644
2025,1,3,M,209.91587527648525
2025,1,4,F,77.785437602023
2025,1,4,M,104.6435784028746
2025,1,5,F,90.99112640351116
2025,1,5,M,154.79041273246412
2025,1,6,F,123.89304438363102
2025,1,6,M,162.3732783678955
2025,1,7,F,123.74127781223362
2025,1,7,M,202.37037191692724
2025,1,8,F,158.05458307104314
2025,1,8,M,236.85639626469714
2025,1,9,F,178.18221490146382
2025,1,9,M,268.4051413164773
2025,1,10,F,214.0940582226404
2025,1,10,M,275.28149667006596
2025,1,11,F,226.53904568533383
2025,1,11,M,337.9886031709884
2025,1,12,F,254.26547831584608
2025,1,12,M,389.85060298432415
2025,1,13,F,276.4137027534332
2025,1,13,M,419.84320911669766
2025,1,14,F,277.4479002328498
2025,1,14,M,428.6980508429113
2025,1,15,F,303.0974876797206
2025,1,15,M,472.459249289807
2025,1,16,F,311.2923798652414
2025,1,16,M,490.3449956600108
2025,1,17,F,393.9323659116887
2025,1,17,M,506.3804074297877
2025,1,18,F,371.9181360634035
2025,1,18,M,536.1681057268571
2025,1,19,F,380.67679023801304
2025,1,19,M,564.265736769428
2025,1,20,F,365.2834623873095
2025,1,20,M,551.4076266340918
2025,1,21,F,363.8935664845005
2025,1,21,M,509.41978315307205
2025,1,22,F,375.4623741867152
2025,1,22,M,523.6765722164489
2025,1,23,F,368.63726938045573
2025,1,23,M,512.8723317318044
2025,1,24,F,388.076248390082
2025,1,24,M,501.29890330043304
2025,1,25,F,408.00727823451484
2025,1,25,M,509.6811174297191
2025,1,26,F,417.4880458501108
