year,age,sex,cost
2023,64,M,5311808.319434464
2023,65,F,7928543.442482544
2023,65,M,4733217.890802757
2023,66,F,7034075.49675319
2023,66,M,4751216.902522481
2023,67,F,6678112.207877674
2023,67,M,4434274.039938934
2023,68,F,7096713.867772539
2023,68,M,4370081.169046558
2023,69,F,6589009.987747581
2023,69,M,4740911.96653753
2023,70,F,6012753.155992643
2023,70,M,3804850.6559039494
2023,71,F,5832961.559446318
2023,71,M,3859965.6525933472
2023,72,F,5619387.025586063
2023,72,M,3686693.2921239873
2023,73,F,5784721.963591879
2023,73,M,3854400.3263239223
2023,74,F,5330701.571749977
2023,74,M,3516920.297372912
2023,75,F,5368304.750992634
2023,75,M,3362970.203756819
2023,76,F,4839389.835658894
2023,76,M,3456350.6536689643
2023,77,F,4425101.04642224
2023,77,M,2867921.306324563
2023,78,F,3668414.2764830417
2023,78,M,2740618.112862109
2023,79,F,3622294.404696726
2023,79,M,2513429.5646664044
2023,80,F,3458721.559631357
2023,80,M,2670289.6354978387
2023,81,F,3156331.116338626
2023,81,M,2199900.7606484243
2023,82,F,2913060.8665458844
2023,82,M,1524569.0777132579
2023,83,F,2527584.0002072053
2023,83,M,1413293.5720857023
2023,84,F,2373072.8049279866
2023,84,M,1451963.0449878036
2023,85,F,2337423.1316080554
2023,85,M,1332865.788787967
2023,86,F,1821066.9105328736
2023,86,M,983567.8022817757
2023,87,F,1924323.9045943625
2023,87,M,800331.0354878837
2023,88,F,1486129.3712452094
2023,88,M,846056.0153627999
2023,89,F,1492378.67732754
2023,89,M,712792.1605011966
2023,90,F,1244653.0537090928
2023,90,M,668110.2114611795
2023,91,F,1038762.1363638748
2023,91,M,541943.6952628103
2023,92,F,1015893.6235098765
2023,92,M,387552.2341678062
2023,93,F,871646.0950810391
2023,93,M,381083.2149968616
2023,94,F,712606.2333106585
2023,94,M,206976.72866345238
2023,95,F,619033.4084383678
2023,95,M,141130.55283033015
2023,96,F,438030.1943855719
2023,96,M,119878.65560409239
2023,97,F,249526.17956004987
2023,97,M,99668.10253148591
2023,98,F,191733.9931955565
2023,98,M,32301.799666343904
2023,99,F,280347.0798248556
2023,99,M,35883.793412941355
2023,100,F,201413.92304010113
2023,100,M,31764.9386893342
2023,101,F,132216.09118371477
2023,101,M,29669.246269230254
2023,102,F,147615.1063784559
2023,102,M,3956.049958911461
2023,103,F,79838.94713036578
2023,103,M,12457.861706736181
2023,104,F,61533.93577244833
2023,104,M,4411.188640909536
2023,105,F,17134.816693363122
2023,105,M,0.0
2023,106,F,10800.63777164193
2023,106,M,5760.791883874077
2023,107,F,25508.607120312347
2023,107,M,0.0
2023,108,F,13652.609490577546
2023,108,M,0.0
2023,109,F,0.0
2023,109,M,0.0
2023,110,F,0.0
2023,110,M,0.0
2024,0,F,0.0
2024,0,M,0.0
2024,1,F,0.0
2024,1,M,0.0
2024,2,F,0.0
2024,2,M,0.0
2024,3,F,1878861.926030265
2024,3,M,3900947.3966072924
2024,4,F,1655530.0773401067
2024,4,M,2757662.4149860237
2024,5,F,1856098.3552469504
2024,5,M,2707655.753213455
2024,6,F,1887097.3457513123
2024,6,M,3087199.860395489
2024,7,F,2290949.582521705
2024,7,M,3653365.721641376
2024,8,F,2512578.1282100887
2024,8,M,3916981.114344887
2024,9,F,3133295.908077648
2024,9,M,3922544.9283634964
2024,10,F,3375275.505691757
2024,10,M,5086316.933720601
2024,11,F,3809008.2682367964
2024,11,M,5307103.424905483
2024,12,F,3883265.2291883766
2024,12,M,5926072.158393626
2024,13,F,4105865.9661066495
2024,13,M,5857177.814938323
2024,14,F,4415819.315656037
2024,14,M,6639642.967239101
2024,15,F,4472634.947693449
2024,15,M,7200254.861773785
2024,16,F,5574319.252046419
2024,16,M,6890214.638991572
2024,17,F,5155089.164867123
2024,17,M,7131399.608923186
2024,18,F,5311136.624936444
2024,18,M,7429788.189447028
2024,19,F,5105312.570367398
2024,19,M,7486938.411068461
2024,20,F,5261203.26822338
2024,20,M,6924854.225913228
2024,21,F,5067856.746886875
2024,21,M,6965124.149780767
2024,22,F,5160873.038907301
2024,22,M,6988156.297950566
2024,23,F,5483285.142757099
2024,23,M,7042273.114328382
2024,24,F,5737054.9419704955
2024,24,M,6865634.1170775145
2024,25,F,5708378.997992048
2024,25,M,6997690.061965121
2024,26,F,5538495.919784406
2024,26,M,6923868.292865923
2024,27,F,5400624.123195218
2024,27,M,6868716.6622281745
2024,28,F,5530627.124075732
2024,28,M,6614242.217678019
2024,29,F,5910362.5052791545
2024,29,M,6179980.121844733
2024,30,F,5779214.710835619
2024,30,M,6127059.986539394
2024,31,F,5654364.182709364
2024,31,M,6250571.652468358
2024,32,F,6243411.88178196
2024,32,M,6118304.8007662585
2024,33,F,6048453.922222773
2024,33,M,6435337.286489626
2024,34,F,6205108.231174927
2024,34,M,6720017.113550859
2024,35,F,6468209.683913301
2024,35,M,6441323.122774455
2024,36,F,6307595.425783483
2024,36,M,6881213.168532624
2024,37,F,6272374.648483975
2024,37,M,6848284.163665502
2024,38,F,6732710.93835556
2024,38,M,7115766.477014502
2024,39,F,6897150.619668279
2024,39,M,6974010.632763736
2024,40,F,7062139.92735782
2024,40,M,7276668.2676706845
2024,41,F,7294998.472664936
2024,41,M,7295985.561214187
2024,42,F,7821955.253970185
2024,42,M,7200351.38131608
2024,43,F,7313534.1713666115
2024,43,M,6754663.41029961
2024,44,F,7330511.516482609
2024,44,M,6817934.5487016095
2024,45,F,7094060.735766808
2024,45,M,6230090.477543273
2024,46,F,7249786.940199296
2024,46,M,6221917.213304836
2024,47,F,7688005.474243056
2024,47,M,5935186.959621436
2024,48,F,7682741.165182217
2024,48,M,5866034.309573986
2024,49,F,7323630.4282510085
2024,49,M,5436188.408572418
2024,50,F,8009385.369027608
2024,50,M,5713253.95260162
2024,51,F,7420825.109223662
2024,51,M,5291196.436406902
2024,52,F,8041083.199418787
2024,52,M,5744711.069932916
2024,53,F,7658583.38055076
2024,53,M,5992051.4622994615
2024,54,F,8005333.474952658
2024,54,M,5763427.486171428
2024,55,F,8057732.849971329
2024,55,M,5331516.770225943
2024,56,F,7593012.882941482
2024,56,M,5006970.452940468
2024,57,F,7690523.394403169
2024,57,M,5502947.053001599
2024,58,F,7745566.418486488
2024,58,M,5433738.526245761
2024,59,F,7968480.248146967
2024,59,M,6132955.8819956845
2024,60,F,8654233.82090661
2024,60,M,5678321.372667072
2024,61,F,8228844.376821563
2024,61,M,6170600.790435787
2024,62,F,7740689.021880478
2024,62,M,5458266.127338967
2024,63,F,7561056.769960359
2024,63,M,5565354.278528489
2024,64,F,7264448.857189965
2024,64,M,5507813.881541867
2024,65,F,7689051.383363697
2024,65,M,5471700.339064152
2024,66,F,7977578.135435438
2024,66,M,4841099.190555022
2024,67,F,6941214.869604471
2024,67,M,4830531.494384821
2024,68,F,6510225.268285969
2024,68,M,4438130.26768955
2024,69,F,6926679.544288242
2024,69,M,4405032.510465676
2024,70,F,6469839.333209529
2024,70,M,4805473.562463254
2024,71,F,6011525.214031359
2024,71,M,3929628.9104155297
2024,72,F,5740286.701549253
2024,72,M,3871431.486863959
2024,73,F,5649232.675489947
2024,73,M,3674365.9782828293
2024,74,F,5734099.165274178
2024,74,M,3848423.1808148003
2024,75,F,5242167.989465389
2024,75,M,3525394.941417547
2024,76,F,5136759.98557184
2024,76,M,3394711.282758457
2024,77,F,4719299.871202136
2024,77,M,3465833.8272163626
2024,78,F,4287762.2851874735
2024,78,M,2811300.902694478
2024,79,F,3492614.6322818426
2024,79,M,2626985.989336821
2024,80,F,3539071.7231239397
2024,80,M,2458848.034123638
2024,81,F,3326350.7921107477
2024,81,M,2575357.439966591
2024,82,F,3136972.3482999397
2024,82,M,2093394.6555396281
2024,83,F,2642850.2170215533
2024,83,M,1456417.9584550797
2024,84,F,2406857.752969249
2024,84,M,1443840.479675458
2024,85,F,2285319.30315293
2024,85,M,1416893.9732871368
2024,86,F,2149239.373794593
2024,86,M,1265752.7101905004
2024,87,F,1661828.8145457057
2024,87,M,939617.5481250056
2024,88,F,1804133.4829871038
2024,88,M,728538.7482386448
2024,89,F,1426179.428060223
2024,89,M,774873.6639356299
2024,90,F,1365693.7818873855
2024,90,M,617317.730299404
2024,91,F,1117466.9266465043
2024,91,M,542736.9183194219
2024,92,F,951236.2396081694
2024,92,M,441008.6427667842
2024,93,F,795647.5374520881
2024,93,M,385299.3678568092
2024,94,F,763665.1615478961
2024,94,M,323133.1607560061
2024,95,F,543235.7304944635
2024,95,M,143435.50909465968
2024,96,F,488051.4976216863
2024,96,M,120693.17501009528
2024,97,F,343477.2162944481
2024,97,M,94138.49725265309
2024,98,F,203523.69143484862
2024,98,M,73460.80170465063
2024,99,F,154663.74452715972
2024,99,M,26377.982657419332
2024,100,F,302206.81853101845
2024,100,M,30582.890827577583
2024,101,F,160139.43877701077
2024,101,M,17645.834099584303
2024,102,F,94543.17334220708
2024,102,M,16244.76513176056
2024,103,F,94183.0247310723
2024,103,M,0.0
2024,104,F,43705.18139866242
2024,104,M,12438.947326412237
2024,105,F,51397.063186297615
2024,105,M,4397.923938002083
2024,106,F,4602.00826623766
2024,106,M,0.0
2024,107,F,5428.951222292824
2024,107,M,0.0
2024,108,F,21223.2772618275
2024,108,M,0.0
2024,109,F,5191.938260909771
2024,109,M,0.0
2024,110,F,0.0
2024,110,M,0.0
2025,0,F,0.0
2025,0,M,0.0
2025,1,F,0.0
2025,1,M,0.0
2025,2,F,0.0
2025,2,M,0.0
2025,3,F,1686190.307395288
2025,3,M,4816106.351535746
2025,4,F,1454073.3685625335
2025,4,M,1960784.4867047444
2025,5,F,1617764.7265674998
2025,5,M,2704647.8942143875
2025,6,F,2074845.6282503675
2025,6,M,2718970.508253864
2025,7,F,2033563.2152584638
2025,7,M,3126114.295355436
2025,8,F,2381607.4299347596
2025,8,M,3633268.927618812
2025,9,F,2653284.9344788557
2025,9,M,3823049.7074376056
2025,10,F,3152342.0783818807
2025,10,M,3935776.735981962
2025,11,F,3467402.185032113
2025,11,M,5126021.020708101
2025,12,F,3848529.0429072157
2025,12,M,5400939.1895087985
2025,13,F,3889391.9977053357
2025,13,M,5946508.057971851
2025,14,F,3990846.6490234835
2025,14,M,5963397.533563588
2025,15,F,4427043.606003021
2025,15,M,6599306.816998147
2025,16,F,4398995.495704903
2025,16,M,7086693.2986627035
2025,17,F,5618028.418519387
2025,17,M,6846368.678308303
2025,18,F,5115719.838535095
2025,18,M,7162681.469537658
2025,19,F,5307945.0998868365
2025,19,M,7491765.70164179
2025,20,F,5070039.537239814
2025,20,M,7379678.911481925
2025,21,F,5186590.375262397
2025,21,M,6794558.777174258
2025,22,F,4996446.153773164
2025,22,M,6837126.713205687
2025,23,F,5023557.15749472
2025,23,M,6791820.577936687
2025,24,F,5508176.021805343
2025,24,M,6945010.207154691
2025,25,F,5670111.910799018
2025,25,M,6692591.731426838
2025,26,F,5605741.32912297
2025,26,M,6911352.4464727575
2025,27,F,5377278.394777634
2025,27,M,6770748.771537306
2025,28,F,5401068.336206082
2025,28,M,6938938.917306836
2025,29,F,5522561.188109835
2025,29,M,6584208.925448999
2025,30,F,5825786.6652031625
2025,30,M,6143310.146262427
2025,31,F,5686807.511386485
2025,31,M,6143749.039330048
2025,32,F,5604999.246036439
2025,32,M,6209754.014194558
2025,33,F,6136649.460832864
2025,33,M,6179743.36700822
2025,34,F,6009598.705381994
2025,34,M,6385899.281586173
2025,35,F,6183029.200110711
2025,35,M,6722582.300887112
2025,36,F,6521003.604953985
2025,36,M,6440182.55462222
2025,37,F,6430132.625883644
2025,37,M,6838506.372045486
2025,38,F,6336158.005625284
2025,38,M,6781425.796304624
2025,39,F,6741978.450490182
2025,39,M,7073314.551341338
2025,40,F,6913611.4401370585
2025,40,M,7020809.430578576
2025,41,F,7050997.003551297
2025,41,M,7199988.149111804
2025,42,F,7298232.108635025
2025,42,M,7291549.378658789
2025,43,F,7968978.263877922
2025,43,M,7254874.4385855
2025,44,F,7348934.893256499
2025,44,M,6854586.2761909515
2025,45,F,7433725.380454141
2025,45,M,6747302.412754648
2025,46,F,7327452.568359157
2025,46,M,6238590.47512039
2025,47,F,7270066.2901257975
2025,47,M,6311340.291365036
2025,48,F,7788093.672220255
2025,48,M,6025894.204720433
2025,49,F,7881969.0592698855
2025,49,M,5929400.647783338
2025,50,F,7474752.738032455
2025,50,M,5495070.354972242
2025,51,F,8094778.352521513
2025,51,M,5890290.531340945
2025,52,F,7557667.041816434
2025,52,M,5352603.835565872
2025,53,F,8183902.031203223
2025,53,M,5871952.617196204
2025,54,F,7819679.705792944
2025,54,M,6061843.322138984
2025,55,F,8198712.532172816
2025,55,M,5856112.387862973
2025,56,F,8192014.122675512
2025,56,M,5385885.223617111
2025,57,F,7639573.05887399
2025,57,M,5105741.860093061
2025,58,F,7696881.05013049
2025,58,M,5598706.039252347
2025,59,F,7815520.635520069
2025,59,M,5554601.060887985
2025,60,F,7802243.656168061
2025,60,M,6297194.693517065
2025,61,F,8488035.56369055
2025,61,M,5820021.670585763
2025,62,F,8001279.657786187
2025,62,M,6279122.0693658115
2025,63,F,7695982.62613892
2025,63,M,5553427.590632095
2025,64,F,7579900.544205447
2025,64,M,5663444.34519042
2025,65,F,7258290.745646504
2025,65,M,5586875.694319026
2025,66,F,7568740.450849645
2025,66,M,5569249.934491037
2025,67,F,7942640.765590438
2025,67,M,4979851.214905928
2025,68,F,6855419.661638645
2025,68,M,4914979.149962392
2025,69,F,6486970.522452435
2025,69,M,4497458.195139999
2025,70,F,6869859.234486433
2025,70,M,4517537.545142299
2025,71,F,6449723.269588929
2025,71,M,4927706.166096175
2025,72,F,5960488.4708309285
2025,72,M,4020524.248769186
2025,73,F,5716609.489769678
2025,73,M,3934268.11135669
2025,74,F,5712304.959362839
2025,74,M,3738445.116441983
2025,75,F,5528042.527915824
2025,75,M,3808805.9139621733
2025,76,F,5145315.914591449
2025,76,M,3580256.6105430773
2025,77,F,5038205.607682103
2025,77,M,3411881.5663110563
2025,78,F,4510983.798136853
2025,78,M,3432100.2362002167
2025,79,F,4201287.514151624
2025,79,M,2720418.714195456
2025,80,F,3427895.8193493625
2025,80,M,2590791.013286321
2025,81,F,3408812.9511683905
2025,81,M,2416287.907011075
2025,82,F,3179773.4622689607
2025,82,M,2527455.161688619
2025,83,F,3001735.6891870648
2025,83,M,2010878.4529514029
2025,84,F,2593199.4531862624
2025,84,M,1409082.256671337
2025,85,F,2338691.9319741027
2025,85,M,1379916.360201737
2025,86,F,2183792.7859386485
2025,86,M,1383555.8989872157
2025,87,F,2001324.2953115406
2025,87,M,1235652.3251116485
2025,88,F,1537030.6846426774
2025,88,M,927787.6650810299
2025,89,F,1625232.5445288862
2025,89,M,664568.6889026901
2025,90,F,1338559.7156990857
2025,90,M,694449.8872949744
2025,91,F,1269792.83451527
2025,91,M,503744.8343570424
2025,92,F,1010879.2004095855
2025,92,M,479542.4203891023
2025,93,F,814381.359518976
2025,93,M,375604.8527662631
2025,94,F,721898.7043809849
2025,94,M,324576.00279699225
2025,95,F,619964.0330704554
2025,95,M,303992.84994244046
2025,96,F,387123.2613366374
2025,96,M,121141.34148962873
2025,97,F,414292.91789037373
2025,97,M,97169.59109020817
2025,98,F,322601.9885544873
2025,98,M,58565.477152452615
2025,99,F,112667.42442581292
2025,99,M,46142.46015404394
2025,100,F,205160.54348328308
2025,100,M,14257.019886550543
2025,101,F,212567.72127563157
2025,101,M,22435.60475108146
2025,102,F,133745.69582797994
2025,102,M,17594.924153297317
2025,103,F,49444.71993817972
2025,103,M,13964.016182485626
2025,104,F,75674.6139812803
2025,104,M,0.0
2025,105,F,14132.522611378685
2025,105,M,8159.366296147729
2025,106,F,33672.3350469164
2025,106,M,4384.967477049432
2025,107,F,4592.1878347157035
2025,107,M,0.0
2025,108,F,0.0
2025,108,M,0.0
2025,109,F,0.0
2025,109,M,0.0
2025,110,F,8996.724613645283
2025,110,M,0.0
2026,0,F,0.0
2026,0,M,0.0
2026,1,F,0.0
2026,1,M,0.0
2026,2,F,0.0
2026,2,M,0.0
2026,3,F,2111169.4386773543
2026,3,M,3875580.5577229
2026,4,F,1447475.2293524037
2026,4,M,2205540.9666443476
2026,5,F,1541618.230712805
2026,5,M,2202401.0096572936
2026,6,F,1808108.809955934
2026,6,M,2863211.58409446
2026,7,F,2365255.1418568143
2026,7,M,3109906.0422944883
2026,8,F,2328669.2398372125
2026,8,M,3684399.065475421
2026,9,F,2744218.889113488
2026,9,M,4007805.41210707
2026,10,F,2900200.801311338
2026,10,M,4266993.152969971
2026,11,F,3406589.294903384
2026,11,M,4342931.005431997
2026,12,F,3640967.423724417
2026,12,M,5266574.629065002
2026,13,F,4069008.8338824357
2026,13,M,5633375.532442251
2026,14,F,4042048.7800210537
2026,14,M,6245174.603599085
2026,15,F,4142566.4171666508
2026,15,M,6265478.833461155
2026,16,F,4727081.901359147
2026,16,M,6913595.5907220915
2026,17,F,4802845.55656828
2026,17,M,7416632.912510539
2026,18,F,5950641.753860536
2026,18,M,7240281.167408858
2026,19,F,5370857.763270346
2026,19,M,7545885.738646331
2026,20,F,5563603.589223535
2026,20,M,7721487.6009703055
2026,21,F,5258113.950175806
2026,21,M,7534561.908849925
2026,22,F,5368169.2943622265
2026,22,M,6927489.631806988
2026,23,F,5093802.309625203
2026,23,M,6884237.278934021
2026,24,F,5214448.605987549
2026,24,M,6775548.214533465
2026,25,F,5559457.098461651
2026,25,M,6905404.821797283
2026,26,F,5738387.67804888
2026,26,M,6603625.480365742
2026,27,F,5657768.71654061
2026,27,M,6846653.65428925
2026,28,F,5374046.680793344
2026,28,M,6681617.724085427
2026,29,F,5551865.493561168
2026,29,M,6841624.645186363
2026,30,F,5543387.834534198
2026,30,M,6405148.424619025
2026,31,F,5960247.903029566
2026,31,M,6012545.848529705
2026,32,F,5823077.476906518
2026,32,M,5959419.20921782
2026,33,F,5557630.234965937
2026,33,M,5926715.420858025
2026,34,F,6194318.533599865
2026,34,M,6168527.82532535
2026,35,F,6077220.119383975
2026,35,M,6046235.712859868
2026,36,F,6257195.255530316
2026,36,M,6622131.197076438
2026,37,F,6577544.937287263
2026,37,M,6166812.475394135
2026,38,F,6502782.359146968
2026,38,M,6608148.516085315
2026,39,F,6443980.932516072
2026,39,M,6594300.092184245
2026,40,F,6743687.927068617
2026,40,M,6832278.578481977
2026,41,F,7059188.0338283675
2026,41,M,6815713.120630224
2026,42,F,7049646.277152594
2026,42,M,7190022.8586639585
2026,43,F,7433334.348180336
2026,43,M,7065115.037408011
2026,44,F,8125719.895597281
2026,44,M,7056025.2540520895
2026,45,F,7494306.976769409
2026,45,M,6725299.9024958685
2026,46,F,7550968.573762876
2026,46,M,6631277.642154253
2026,47,F,7590067.765598429
2026,47,M,6269574.435606567
2026,48,F,7368513.241206288
2026,48,M,6301101.0552445445
2026,49,F,7949774.455961255
2026,49,M,6056191.464213825
2026,50,F,8053116.3361444585
2026,50,M,5907757.42995187
2026,51,F,7728678.5146958195
2026,51,M,5498706.5385497585
2026,52,F,8193209.2839520285
2026,52,M,5957763.799137564
2026,53,F,7620033.033810113
2026,53,M,5560209.626714087
2026,54,F,8253177.760703244
2026,54,M,5914350.79754673
2026,55,F,7911295.724153013
2026,55,M,6041391.4835732
2026,56,F,8265014.243842995
2026,56,M,5828762.505129038
2026,57,F,8259117.819297443
2026,57,M,5496497.359418176
2026,58,F,7642555.398080006
2026,58,M,5183863.662578382
2026,59,F,7557788.307790127
2026,59,M,5651712.9094158225
2026,60,F,7710527.112193039
2026,60,M,5723546.28280275
2026,61,F,7649593.669959005
2026,61,M,6256912.5117531745
2026,62,F,8062184.229401011
2026,62,M,5763198.057933593
2026,63,F,7980872.040767769
2026,63,M,6232560.88059071
2026,64,F,7645455.533069594
2026,64,M,5485656.70230067
2026,65,F,7543942.216429327
2026,65,M,5642148.021301756
2026,66,F,7088905.805086643
2026,66,M,5515074.296871698
2026,67,F,7551678.682356979
2026,67,M,5470772.800661114
2026,68,F,7937134.947837503
2026,68,M,4906731.578034966
2026,69,F,6957467.019353195
2026,69,M,4814519.020056474
2026,70,F,6379810.125490212
2026,70,M,4491250.096809856
2026,71,F,6730690.211625139
2026,71,M,4461933.157979033
2026,72,F,6240876.781455337
2026,72,M,4846288.602063534
2026,73,F,5920175.365822856
2026,73,M,3910914.5114603764
2026,74,F,5644324.067798991
2026,74,M,3922905.2341633337
2026,75,F,5638600.814451944
2026,75,M,3624957.0045445757
2026,76,F,5459641.527317533
2026,76,M,3674038.7715728786
2026,77,F,5124281.324189892
2026,77,M,3479650.421610822
2026,78,F,4956313.248473077
2026,78,M,3309675.1936997497
2026,79,F,4337797.213987326
2026,79,M,3225249.6082224147
2026,80,F,4031064.598515359
2026,80,M,2617982.0416957755
2026,81,F,3327188.5589233297
2026,81,M,2488545.971757602
2026,82,F,3268731.2983664526
2026,82,M,2307309.779967153
2026,83,F,3033695.05698963
2026,83,M,2324926.5397266136
2026,84,F,2868644.5471233116
2026,84,M,1818863.8983514854
2026,85,F,2495184.846576554
2026,85,M,1247588.6251157993
2026,86,F,2192931.6527962815
2026,86,M,1265671.1071389432
2026,87,F,2069517.9744419544
2026,87,M,1298478.6186169598
2026,88,F,1792823.2961478739
2026,88,M,1142338.4076610391
2026,89,F,1438962.498623515
2026,89,M,783518.4860052055
2026,90,F,1474547.8810021668
2026,90,M,555840.741748942
2026,91,F,1248431.5691824153
2026,91,M,554929.1132398801
2026,92,F,1057928.765294931
2026,92,M,448346.91325129004
2026,93,F,851364.1334530363
2026,93,M,344065.06061391503
2026,94,F,693927.5109686215
2026,94,M,294772.08935976593
2026,95,F,624788.8685661195
2026,95,M,223076.54001199233
2026,96,F,483418.3016150469
2026,96,M,182971.00291102612
2026,97,F,281112.17164538795
2026,97,M,82097.5911916855
2026,98,F,331167.86482499633
2026,98,M,56939.656414723635
2026,99,F,275053.55289896944
2026,99,M,25420.533503310635
2026,100,F,185391.48346618708
2026,100,M,51504.18394591274
2026,101,F,146028.19726020045
2026,101,M,14225.81014398988
2026,102,F,176497.07954943326
2026,102,M,18233.937106606492
2026,103,F,104403.86443093533
2026,103,M,4537.765964131473
2026,104,F,24352.603202052884
2026,104,M,4945.651454815156
2026,105,F,66490.68984311249
2026,105,M,0.0
2026,106,F,33828.59227309806
2026,106,M,0.0
2026,107,F,19292.8813278322
2026,107,M,0.0
2026,108,F,0.0
2026,108,M,0.0
2026,109,F,0.0
2026,109,M,0.0
2026,110,F,0.0
2026,110,M,0.0
2027,0,F,0.0
2027,0,M,0.0
2027,1,F,0.0
2027,1,M,0.0
2027,2,F,0.0
2027,2,M,0.0
2027,3,F,1797140.5547633679
2027,3,M,4380387.578973504
2027,4,F,1731118.2183492947
2027,4,M,2099691.0952548133
2027,5,F,1543924.7618225
2027,5,M,2284869.4817498527
2027,6,F,1785911.4132780384
2027,6,M,2459286.7751454413
2027,7,F,1941389.1587146395
2027,7,M,3132032.173129507
2027,8,F,2644451.7543019685
2027,8,M,3505502.618919851
2027,9,F,2525849.0634074593
2027,9,M,4074434.6245113127
2027,10,F,2931756.296033884
2027,10,M,4366591.332207184
2027,11,F,3229136.219826827
2027,11,M,4404700.745389719
2027,12,F,3595120.1338161523
2027,12,M,4631311.592055718
2027,13,F,3838901.622134076
2027,13,M,5528384.26826426
2027,14,F,4278716.861556078
2027,14,M,5883313.996961962
2027,15,F,4230782.299722223
2027,15,M,6479105.9529327275
2027,16,F,4290166.783713364
2027,16,M,6628614.108403414
2027,17,F,5001790.139008023
2027,17,M,7298785.193951121
2027,18,F,5058590.646051226
2027,18,M,7875186.852648248
2027,19,F,6260788.210500577
2027,19,M,7569811.588966663
2027,20,F,5494972.278380236
2027,20,M,7851745.812222466
2027,21,F,5676505.80666667
2027,21,M,7838961.801539058
2027,22,F,5404754.082799792
2027,22,M,7678330.384764926
2027,23,F,5474829.401165812
2027,23,M,7033054.851457492
2027,24,F,5203528.307337351
2027,24,M,6931022.211300335
2027,25,F,5315103.029016042
2027,25,M,6819445.744620178
2027,26,F,5669509.236419056
2027,26,M,6794786.674558503
2027,27,F,5833717.7672061995
2027,27,M,6436268.322312492
2027,28,F,5768289.407151295
2027,28,M,6674219.127852562
2027,29,F,5477480.216536848
2027,29,M,6566992.73326026
2027,30,F,5540837.5070016235
2027,30,M,6795897.5937912585
2027,31,F,5623768.034037335
2027,31,M,6352371.7999339225
2027,32,F,6108130.920824576
2027,32,M,5899361.055294639
2027,33,F,5827931.035691143
2027,33,M,5843306.858234523
2027,34,F,5658644.49493185
2027,34,M,5832999.474562925
2027,35,F,6259135.571986347
2027,35,M,5991703.546365469
2027,36,F,6362250.60805196
2027,36,M,6015923.918846343
2027,37,F,6292231.964609594
2027,37,M,6541725.068017229
2027,38,F,6740791.376500624
2027,38,M,5958635.707166214
2027,39,F,6686305.45098246
2027,39,M,6398857.112722005
2027,40,F,6651383.850282711
2027,40,M,6387075.676804834
2027,41,F,6846728.8178540105
2027,41,M,6761070.178883096
2027,42,F,7063758.893891294
2027,42,M,6698657.129585358
2027,43,F,7108284.505775099
2027,43,M,7018375.617864285
2027,44,F,7545096.314557482
2027,44,M,6974792.176003166
2027,45,F,8252202.256676431
2027,45,M,6895754.366099879
2027,46,F,7585022.506768924
2027,46,M,6700404.849837329
2027,47,F,7662395.8881514575
2027,47,M,6631166.011149198
2027,48,F,7699151.577388934
2027,48,M,6272794.012314458
2027,49,F,7495750.920579356
2027,49,M,6401116.265879077
2027,50,F,8122778.555804349
2027,50,M,6068009.726924474
2027,51,F,8157590.611097839
2027,51,M,5932875.089817654
2027,52,F,8045347.824417955
2027,52,M,5525735.24924149
2027,53,F,8229225.952933161
2027,53,M,6008810.538631774
2027,54,F,7723806.467533082
2027,54,M,5618613.213947933
2027,55,F,8354023.779785731
2027,55,M,5985222.881313617
2027,56,F,7940102.381759519
2027,56,M,6047806.647634818
2027,57,F,8263350.660287444
2027,57,M,5867822.1268913895
2027,58,F,8170238.013653006
2027,58,M,5604714.932512752
2027,59,F,7593807.778552313
2027,59,M,5264938.731581698
2027,60,F,7337064.635193667
2027,60,M,5674744.430937744
2027,61,F,7591473.820048765
2027,61,M,5696333.603359643
2027,62,F,7346754.223078022
2027,62,M,6096505.298712571
2027,63,F,8072885.136614285
2027,63,M,5663824.4536981555
2027,64,F,7985485.7068267185
2027,64,M,6241900.687981635
2027,65,F,7708316.924584506
2027,65,M,5494621.570178273
2027,66,F,7511089.526472583
2027,66,M,5613410.135195271
2027,67,F,7043614.828392136
2027,67,M,5460217.054022108
2027,68,F,7495855.01064175
2027,68,M,5362350.994185769
2027,69,F,7863391.192032511
2027,69,M,4860352.618451465
2027,70,F,7012029.417758894
2027,70,M,4756911.3965386115
2027,71,F,6301619.332853083
2027,71,M,4349352.33041081
2027,72,F,6672486.251281569
2027,72,M,4388974.228661
2027,73,F,6133585.313042992
2027,73,M,4806230.907714234
2027,74,F,5723365.006447313
2027,74,M,3797442.495149314
2027,75,F,5459612.493422173
2027,75,M,3736693.361210091
2027,76,F,5705552.251283855
2027,76,M,3481414.114087096
2027,77,F,5400315.32370906
2027,77,M,3545305.0591889955
2027,78,F,4926346.129449799
2027,78,M,3414669.8736104663
2027,79,F,4842354.093606033
2027,79,M,3249363.464516735
2027,80,F,4316128.666251262
2027,80,M,3121002.2976686945
2027,81,F,4047715.9367786422
2027,81,M,2553279.5099048037
2027,82,F,3073040.4259265545
2027,82,M,2329844.684097051
2027,83,F,3154958.664997102
2027,83,M,2140217.266420718
2027,84,F,2858620.5767512545
2027,84,M,2255531.971266985
2027,85,F,2776330.008648567
2027,85,M,1672167.8509070966
2027,86,F,2416141.587691283
2027,86,M,1210050.2181048186
2027,87,F,2054791.8132222516
2027,87,M,1177516.492183793
