year,sex,age,fam_history,abx_exposure,n_asthma,n_no_asthma
2001,1,2,0,3,0,275
2001,1,2,1,0,0,550
2001,1,2,1,1,0,568
2001,1,2,1,2,0,327
2001,1,2,1,3,0,137
2001,1,3,0,0,27,1422
2001,1,3,0,1,91,1354
2001,1,3,0,2,52,727
2001,1,3,0,3,14,212
2001,1,3,1,0,11,527
2001,1,3,1,1,42,535
2001,1,3,1,2,17,305
2001,1,3,1,3,5,103
2001,1,4,0,0,46,1357
2001,1,4,0,1,72,1363
2001,1,4,0,2,49,731
2001,1,4,0,3,19,233
2001,1,4,1,0,38,619
2001,1,4,1,1,49,498
2001,1,4,1,2,24,284
2001,1,4,1,3,20,93
2001,1,5,0,0,34,1417
2001,1,5,0,1,52,1421
2001,1,5,0,2,28,796
2001,1,5,0,3,8,250
2001,1,5,1,0,33,607
2001,1,5,1,1,31,541
2001,1,5,1,2,27,305
2001,1,5,1,3,5,92
2001,1,6,0,0,40,1492
2001,1,6,0,1,30,1433
2001,1,6,0,2,13,755
2001,1,6,0,3,2,277
2001,1,6,1,0,29,570
2001,1,6,1,1,21,541
2001,1,6,1,2,16,255
2001,1,6,1,3,4,98
2001,1,7,0,0,31,1467
2001,1,7,0,1,25,1433
2001,1,7,0,2,9,775
2001,1,7,0,3,3,254
2001,1,7,1,0,23,563
2001,1,7,1,1,23,518
2001,1,7,1,2,7,317
2001,1,7,1,3,2,93
2001,1,8,0,0,9,1480
2001,1,8,0,1,20,1446
2001,1,8,0,2,8,789
2001,1,8,0,3,3,270
2001,1,8,1,0,10,560
2001,1,8,1,1,13,560
2001,1,8,1,2,9,295
2001,1,8,1,3,5,111
2001,1,9,0,0,16,1401
2001,1,9,0,1,13,1534
2001,1,9,0,2,7,770
2001,1,9,0,3,3,276
2001,1,9,1,0,10,531
2001,1,9,1,1,10,535
2001,1,9,1,2,8,295
2001,1,9,1,3,3,96
2001,1,10,0,0,8,1457
2001,1,10,0,1,12,1544
2001,1,10,0,2,6,754
2001,1,10,0,3,1,300
2001,1,10,1,0,10,513
2001,1,10,1,1,9,530
2001,1,10,1,2,4,236
2001,1,10,1,3,0,105
2001,1,11,0,0,6,1432
2001,1,11,0,1,10,1465
2001,1,11,0,2,5,783
2001,1,11,0,3,6,256
2001,1,11,1,0,9,490
2001,1,11,1,1,6,532
2001,1,11,1,2,3,250
2001,1,11,1,3,1,107
2001,1,12,0,0,8,1384
2001,1,12,0,1,8,1419
2001,1,12,0,2,1,707
2001,1,12,0,3,2,248
2001,1,12,1,0,5,517
2001,1,12,1,1,1,494
2001,1,12,1,2,3,268
2001,1,12,1,3,1,85
2001,1,13,0,0,4,1265
2001,1,13,0,1,6,1355
2001,1,13,0,2,1,728
2001,1,13,0,3,0,257
2001,1,13,1,0,7,459
2001,1,13,1,1,3,454
2001,1,13,1,2,5,247
2001,1,13,1,3,2,105
2001,1,14,0,0,4,1321
2001,1,14,0,1,5,1401
2001,1,14,0,2,5,790
2001,1,14,0,3,0,246
2001,1,14,1,0,6,451
2001,1,14,1,1,4,480
2001,1,14,1,2,2,248
2001,1,14,1,3,0,88
2001,1,15,0,0,5,1329
2001,1,15,0,1,1,1357
2001,1,15,0,2,6,806
2001,1,15,0,3,4,292
2001,1,15,1,0,2,470
2001,1,15,1,1,5,509
2001,1,15,1,2,3,250
2001,1,15,1,3,1,81
2001,1,16,0,0,6,1422
2001,1,16,0,1,5,1417
2001,1,16,0,2,5,769
2001,1,16,0,3,0,284
2001,1,16,1,0,10,470
2001,1,16,1,1,7,491
2001,1,16,1,2,2,272
2001,1,16,1,3,0,86
2001,1,17,0,0,4,1425
2001,1,17,0,1,2,1452
2001,1,17,0,2,2,794
2001,1,17,0,3,1,275
2001,1,17,1,0,4,500
2001,1,17,1,1,2,492
2001,1,17,1,2,3,280
2001,1,17,1,3,0,99
2001,1,18,0,0,3,1408
2001,1,18,0,1,3,1413
2001,1,18,0,2,4,787
2001,1,18,0,3,0,254
2001,1,18,1,0,4,504
2001,1,18,1,1,6,475
2001,1,18,1,2,1,254
2001,1,18,1,3,0,91
2001,1,19,0,0,4,1386
2001,1,19,0,1,1,1533
2001,1,19,0,2,5,798
2001,1,19,0,3,0,270
2001,1,19,1,0,2,483
2001,1,19,1,1,1,535
2001,1,19,1,2,2,272
2001,1,19,1,3,1,80
2001,1,20,0,0,6,1442
2001,1,20,0,1,3,1479
2001,1,20,0,2,2,762
2001,1,20,0,3,0,292
2001,1,20,1,0,2,538
2001,1,20,1,1,2,540
2001,1,20,1,2,1,305
2001,1,20,1,3,0,89
2001,1,21,0,0,5,1471
2001,1,21,0,1,1,1486
2001,1,21,0,2,7,819
2001,1,21,0,3,0,284
2001,1,21,1,0,3,550
2001,1,21,1,1,4,538
2001,1,21,1,2,1,279
2001,1,21,1,3,1,119
2001,1,22,0,0,5,1491
2001,1,22,0,1,5,1448
2001,1,22,0,2,3,800
2001,1,22,0,3,1,281
2001,1,22,1,0,5,459
2001,1,22,1,1,5,588
2001,1,22,1,2,2,285
2001,1,22,1,3,0,100
2001,1,23,0,0,6,1413
2001,1,23,0,1,4,1491
2001,1,23,0,2,3,817
2001,1,23,0,3,2,239
2001,1,23,1,0,2,546
2001,1,23,1,1,7,545
2001,1,23,1,2,4,249
2001,1,23,1,3,0,100
2001,1,24,0,0,8,1463
2001,1,24,0,1,4,1541
2001,1,24,0,2,5,808
2001,1,24,0,3,1,274
2001,1,24,1,0,3,556
2001,1,24,1,1,2,561
2001,1,24,1,2,3,306
2001,1,24,1,3,2,118
2001,1,25,0,0,5,1432
2001,1,25,0,1,1,1568
2001,1,25,0,2,2,783
2001,1,25,0,3,1,282
2001,1,25,1,0,5,515
2001,1,25,1,1,4,552
2001,1,25,1,2,3,296
2001,1,25,1,3,0,110
2001,1,26,0,0,5,1449
2001,1,26,0,1,2,1548
2001,1,26,0,2,3,833
2001,1,26,0,3,1,304
2001,1,26,1,0,3,586
2001,1,26,1,1,3,589
2001,1,26,1,2,2,286
2001,1,26,1,3,0,108
2001,1,27,0,0,1,1466
2001,1,27,0,1,5,1487
2001,1,27,0,2,1,773
2001,1,27,0,3,0,285
2001,1,27,1,0,5,535
2001,1,27,1,1,4,571
2001,1,27,1,2,4,308
2001,1,27,1,3,1,102
2001,1,28,0,0,3,1505
2001,1,28,0,1,6,1558
2001,1,28,0,2,0,802
2001,1,28,0,3,0,270
2001,1,28,1,0,7,614
2001,1,28,1,1,2,622
2001,1,28,1,2,3,312
2001,1,28,1,3,0,111
2001,1,29,0,0,4,1516
2001,1,29,0,1,6,1536
2001,1,29,0,2,5,805
2001,1,29,0,3,0,310
2001,1,29,1,0,5,567
2001,1,29,1,1,3,624
2001,1,29,1,2,2,306
2001,1,29,1,3,1,105
2001,1,30,0,0,7,1704
2001,1,30,0,1,6,1640
2001,1,30,0,2,1,887
2001,1,30,0,3,0,306
2001,1,30,1,0,3,563
2001,1,30,1,1,3,615
2001,1,30,1,2,2,338
2001,1,30,1,3,1,102
2001,1,31,0,0,5,1596
2001,1,31,0,1,5,1607
2001,1,31,0,2,4,860
2001,1,31,0,3,1,354
2001,1,31,1,0,5,617
2001,1,31,1,1,3,702
2001,1,31,1,2,3,363
2001,1,31,1,3,2,121
2001,1,32,0,0,2,1628
2001,1,32,0,1,5,1680
2001,1,32,0,2,4,833
2001,1,32,0,3,0,322
2001,1,32,1,0,8,641
2001,1,32,1,1,1,641
2001,1,32,1,2,1,342
2001,1,32,1,3,1,107
2001,1,33,0,0,2,1593
2001,1,33,0,1,4,1756
2001,1,33,0,2,4,883
2001,1,33,0,3,1,296
2001,1,33,1,0,6,646
2001,1,33,1,1,4,646
2001,1,33,1,2,1,375
2001,1,33,1,3,0,115
2001,1,34,0,0,3,1736
2001,1,34,0,1,6,1746
2001,1,34,0,2,5,949
2001,1,34,0,3,1,327
2001,1,34,1,0,4,619
2001,1,34,1,1,4,670
2001,1,34,1,2,4,391
2001,1,34,1,3,2,125
2001,1,35,0,0,4,1767
2001,1,35,0,1,5,1857
2001,1,35,0,2,2,930
2001,1,35,0,3,0,342
2001,1,35,1,0,6,710
2001,1,35,1,1,8,776
2001,1,35,1,2,5,390
2001,1,35,1,3,2,143
2001,1,36,0,0,5,1893
2001,1,36,0,1,8,2011
2001,1,36,0,2,3,1055
2001,1,36,0,3,3,346
2001,1,36,1,0,9,769
2001,1,36,1,1,6,725
2001,1,36,1,2,4,420
2001,1,36,1,3,2,137
2001,1,37,0,0,7,2053
2001,1,37,0,1,9,2121
2001,1,37,0,2,1,1067
2001,1,37,0,3,2,403
2001,1,37,1,0,9,790
2001,1,37,1,1,3,771
2001,1,37,1,2,4,400
2001,1,37,1,3,3,120
2001,1,38,0,0,9,2010
2001,1,38,0,1,6,2150
2001,1,38,0,2,2,1049
2001,1,38,0,3,1,389
2001,1,38,1,0,5,852
2001,1,38,1,1,10,804
2001,1,38,1,2,2,468
2001,1,38,1,3,1,155
2001,1,39,0,0,12,1937
2001,1,39,0,1,10,2090
2001,1,39,0,2,4,1137
2001,1,39,0,3,0,375
2001,1,39,1,0,4,823
2001,1,39,1,1,9,790
2001,1,39,1,2,6,438
2001,1,39,1,3,2,166
2001,1,40,0,0,5,1994
2001,1,40,0,1,9,2168
2001,1,40,0,2,5,1115
2001,1,40,0,3,0,391
2001,1,40,1,0,4,764
2001,1,40,1,1,6,835
2001,1,40,1,2,6,448
2001,1,40,1,3,3,134
2001,1,41,0,0,9,1986
2001,1,41,0,1,6,2114
2001,1,41,0,2,6,1081
2001,1,41,0,3,1,393
2001,1,41,1,0,9,841
2001,1,41,1,1,4,882
2001,1,41,1,2,1,472
2001,1,41,1,3,2,156
2001,1,42,0,0,9,1968
2001,1,42,0,1,4,2053
2001,1,42,0,2,3,1075
2001,1,42,0,3,1,358
2001,1,42,1,0,8,777
2001,1,42,1,1,5,830
2001,1,42,1,2,1,436
2001,1,42,1,3,2,175
2001,1,43,0,0,5,1906
2001,1,43,0,1,5,2038
2001,1,43,0,2,5,1072
2001,1,43,0,3,1,368
2001,1,43,1,0,5,766
2001,1,43,1,1,6,813
2001,1,43,1,2,0,407
2001,1,43,1,3,3,142
2001,1,44,0,0,6,1940
2001,1,44,0,1,6,1964
2001,1,44,0,2,2,1070
2001,1,44,0,3,2,348
2001,1,44,1,0,1,756
2001,1,44,1,1,2,778
2001,1,44,1,2,4,414
2001,1,44,1,3,0,143
2001,1,45,0,0,1,1837
2001,1,45,0,1,11,1888
2001,1,45,0,2,5,1027
2001,1,45,0,3,0,348
2001,1,45,1,0,7,758
2001,1,45,1,1,4,784
2001,1,45,1,2,4,411
2001,1,45,1,3,1,129
2001,1,46,0,0,2,1838
2001,1,46,0,1,10,1865
2001,1,46,0,2,4,1005
2001,1,46,0,3,0,363
2001,1,46,1,0,3,701
2001,1,46,1,1,10,797
2001,1,46,1,2,5,402
2001,1,46,1,3,2,148
2001,1,47,0,0,5,1803
2001,1,47,0,1,4,1784
2001,1,47,0,2,4,978
2001,1,47,0,3,0,337
2001,1,47,1,0,3,717
2001,1,47,1,1,7,728
2001,1,47,1,2,2,411
2001,1,47,1,3,2,129
2001,1,48,0,0,7,1613
2001,1,48,0,1,3,1714
2001,1,48,0,2,3,966
2001,1,48,0,3,2,312
2001,1,48,1,0,6,669
2001,1,48,1,1,5,726
2001,1,48,1,2,2,381
2001,1,48,1,3,0,148
2001,1,49,0,0,8,1628
2001,1,49,0,1,4,1655
2001,1,49,0,2,2,907
2001,1,49,0,3,1,315
2001,1,49,1,0,5,672
2001,1,49,1,1,6,686
2001,1,49,1,2,5,324
2001,1,49,1,3,1,151
2001,1,50,0,0,8,1571
2001,1,50,0,1,2,1648
2001,1,50,0,2,4,879
2001,1,50,0,3,1,300
2001,1,50,1,0,6,630
2001,1,50,1,1,5,640
2001,1,50,1,2,1,345
2001,1,50,1,3,0,124
2001,1,51,0,0,7,1462
2001,1,51,0,1,8,1671
2001,1,51,0,2,3,829
2001,1,51,0,3,1,274
2001,1,51,1,0,3,656
2001,1,51,1,1,4,663
2001,1,51,1,2,0,364
2001,1,51,1,3,0,96
2001,1,52,0,0,8,1538
2001,1,52,0,1,3,1550
2001,1,52,0,2,1,801
2001,1,52,0,3,4,294
2001,1,52,1,0,7,571
2001,1,52,1,1,3,610
2001,1,52,1,2,3,329
2001,1,52,1,3,2,126
2001,1,53,0,0,6,1543
2001,1,53,0,1,8,1581
2001,1,53,0,2,3,819
2001,1,53,0,3,0,266
2001,1,53,1,0,6,605
2001,1,53,1,1,8,630
2001,1,53,1,2,1,349
2001,1,53,1,3,1,131
2001,1,54,0,0,2,1547
2001,1,54,0,1,7,1575
2001,1,54,0,2,4,806
2001,1,54,0,3,1,316
2001,1,54,1,0,7,577
2001,1,54,1,1,4,634
2001,1,54,1,2,1,307
2001,1,54,1,3,0,129
2001,1,55,0,0,4,1336
2001,1,55,0,1,0,1341
2001,1,55,0,2,5,683
2001,1,55,0,3,1,244
2001,1,55,1,0,3,543
2001,1,55,1,1,5,516
2001,1,55,1,2,2,288
2001,1,55,1,3,1,84
2001,1,56,0,0,5,1253
2001,1,56,0,1,7,1215
2001,1,56,0,2,7,617
2001,1,56,0,3,0,211
2001,1,56,1,0,6,534
2001,1,56,1,1,3,526
2001,1,56,1,2,1,280
2001,1,56,1,3,2,111
2001,1,57,0,0,5,1220
2001,1,57,0,1,4,1233
2001,1,57,0,2,2,655
2001,1,57,0,3,1,214
2001,1,57,1,0,3,456
2001,1,57,1,1,11,504
2001,1,57,1,2,0,253
2001,1,57,1,3,0,84
2001,1,58,0,0,2,1167
2001,1,58,0,1,9,1177
2001,1,58,0,2,3,636
2001,1,58,0,3,0,218
2001,1,58,1,0,6,467
2001,1,58,1,1,3,449
2001,1,58,1,2,3,262
2001,1,58,1,3,0,84
2001,1,59,0,0,5,1023
2001,1,59,0,1,2,1112
2001,1,59,0,2,2,610
2001,1,59,0,3,1,201
2001,1,59,1,0,2,409
2001,1,59,1,1,2,453
2001,1,59,1,2,0,253
2001,1,59,1,3,2,76
2001,1,60,0,0,5,959
2001,1,60,0,1,5,1060
2001,1,60,0,2,2,576
2001,1,60,0,3,0,196
2001,1,60,1,0,5,380
2001,1,60,1,1,4,404
2001,1,60,1,2,1,226
2001,1,60,1,3,0,76
2001,1,61,0,0,3,938
2001,1,61,0,1,4,1016
2001,1,61,0,2,1,492
2001,1,61,0,3,0,193
2001,1,61,1,0,4,410
2001,1,61,1,1,2,348
2001,1,61,1,2,0,178
2001,1,61,1,3,1,71
2001,1,62,0,0,4,909
2001,1,62,0,1,6,922
2001,1,62,0,2,3,488
2001,1,62,0,3,1,183
2001,1,62,1,0,3,355
2001,1,62,1,1,6,361
2001,1,62,1,2,0,211
2001,1,62,1,3,0,73
2001,1,63,0,0,8,869
2001,1,63,0,1,11,930
2001,1,63,0,2,3,455
2001,1,63,0,3,0,193
2001,1,63,1,0,2,353
2001,1,63,1,1,4,372
2001,1,63,1,2,3,192
2001,1,63,1,3,0,58
2001,1,64,0,0,4,847
2001,1,64,0,1,3,862
2001,1,64,0,2,1,414
2001,1,64,0,3,0,177
2001,1,64,1,0,0,339
2001,1,64,1,1,2,394
2001,1,64,1,2,1,177
2001,1,64,1,3,0,85
2001,1,65,0,0,2,819
2001,1,65,0,1,3,914
2001,1,65,0,2,5,471
2001,1,65,0,3,1,173
2001,1,65,1,0,3,321
2001,1,65,1,1,4,323
2001,1,65,1,2,2,175
2001,1,65,1,3,1,67
2001,1,66,0,0,4,803
2001,1,66,0,1,3,838
2001,1,66,0,2,1,469
2001,1,66,0,3,0,146
2001,1,66,1,0,7,295
2001,1,66,1,1,1,354
2001,1,66,1,2,1,181
2001,1,66,1,3,0,55
2001,1,67,0,0,5,786
2001,1,67,0,1,6,815
2001,1,67,0,2,1,437
2001,1,67,0,3,2,153
2001,1,67,1,0,3,332
2001,1,67,1,1,3,322
2001,1,67,1,2,1,171
2001,1,67,1,3,0,52
2001,1,68,0,0,4,791
2001,1,68,0,1,2,778
2001,1,68,0,2,1,471
2001,1,68,0,3,1,172
2001,1,68,1,0,4,290
2001,1,68,1,1,6,325
2001,1,68,1,2,1,145
2001,1,68,1,3,0,57
2001,1,69,0,0,2,853
2001,1,69,0,1,3,812
2001,1,69,0,2,1,398
2001,1,69,0,3,0,161
2001,1,69,1,0,2,298
2001,1,69,1,1,8,322
2001,1,69,1,2,2,163
2001,1,69,1,3,0,57
2001,1,70,0,0,5,775
2001,1,70,0,1,2,784
2001,1,70,0,2,0,432
2001,1,70,0,3,0,143
2001,1,70,1,0,1,295
2001,1,70,1,1,6,347
2001,1,70,1,2,4,170
2001,1,70,1,3,0,50
2001,1,71,0,0,4,730
2001,1,71,0,1,0,788
2001,1,71,0,2,6,403
2001,1,71,0,3,0,141
2001,1,71,1,0,2,310
2001,1,71,1,1,3,298
2001,1,71,1,2,1,158
2001,1,71,1,3,0,46
2001,1,72,0,0,6,667
2001,1,72,0,1,3,688
2001,1,72,0,2,1,378
2001,1,72,0,3,0,131
2001,1,72,1,0,2,246
2001,1,72,1,1,4,262
2001,1,72,1,2,0,137
2001,1,72,1,3,1,36
2001,1,73,0,0,3,644
2001,1,73,0,1,0,670
2001,1,73,0,2,1,378
2001,1,73,0,3,1,107
2001,1,73,1,0,1,241
2001,1,73,1,1,1,289
2001,1,73,1,2,1,150
2001,1,73,1,3,2,42
2001,1,74,0,0,2,594
2001,1,74,0,1,4,620
2001,1,74,0,2,0,329
2001,1,74,0,3,0,92
2001,1,74,1,0,1,244
2001,1,74,1,1,2,253
2001,1,74,1,2,2,145
2001,1,74,1,3,0,45
2001,1,75,0,0,5,549
2001,1,75,0,1,4,626
2001,1,75,0,2,2,298
2001,1,75,0,3,1,112
2001,1,75,1,0,3,233
2001,1,75,1,1,1,237
2001,1,75,1,2,0,118
2001,1,75,1,3,0,39
2001,1,76,0,0,3,593
2001,1,76,0,1,1,527
2001,1,76,0,2,0,274
2001,1,76,0,3,0,102
2001,1,76,1,0,2,226
2001,1,76,1,1,2,238
2001,1,76,1,2,1,115
2001,1,76,1,3,1,40
2001,1,77,0,0,2,481
2001,1,77,0,1,2,512
2001,1,77,0,2,2,272
2001,1,77,0,3,0,82
2001,1,77,1,0,1,221
2001,1,77,1,1,4,190
2001,1,77,1,2,2,93
2001,1,77,1,3,1,40
2001,1,78,0,0,1,438
2001,1,78,0,1,3,468
2001,1,78,0,2,1,249
2001,1,78,0,3,0,75
2001,1,78,1,0,2,172
2001,1,78,1,1,0,201
2001,1,78,1,2,3,98
2001,1,78,1,3,0,31
2001,1,79,0,0,2,441
2001,1,79,0,1,1,447
2001,1,79,0,2,0,226
2001,1,79,0,3,0,74
2001,1,79,1,0,1,182
2001,1,79,1,1,2,178
2001,1,79,1,2,1,95
2001,1,79,1,3,1,23
2001,1,80,0,0,4,383
2001,1,80,0,1,0,391
2001,1,80,0,2,3,190
2001,1,80,0,3,0,80
2001,1,80,1,0,2,157
2001,1,80,1,1,5,160
2001,1,80,1,2,0,71
2001,1,80,1,3,0,34
2001,1,81,0,0,0,332
2001,1,81,0,1,4,361
2001,1,81,0,2,0,194
2001,1,81,0,3,0,60
2001,1,81,1,0,0,132
2001,1,81,1,1,1,139
2001,1,81,1,2,1,76
2001,1,81,1,3,0,28
2001,1,82,0,0,0,262
2001,1,82,0,1,1,286
2001,1,82,0,2,0,127
2001,1,82,0,3,0,49
2001,1,82,1,0,1,108
2001,1,82,1,1,1,103
2001,1,82,1,2,1,56
2001,1,82,1,3,0,19
2001,1,83,0,0,1,222
2001,1,83,0,1,0,241
2001,1,83,0,2,0,127
2001,1,83,0,3,0,40
2001,1,83,1,0,1,100
2001,1,83,1,1,2,91
2001,1,83,1,2,1,57
2001,1,83,1,3,0,21
2001,1,84,0,0,3,215
2001,1,84,0,1,0,196
2001,1,84,0,2,1,117
2001,1,84,0,3,0,49
2001,1,84,1,0,2,70
2001,1,84,1,1,2,100
2001,1,84,1,2,0,52
2001,1,84,1,3,0,15
2001,1,85,0,0,0,182
2001,1,85,0,1,0,191
2001,1,85,0,2,1,96
2001,1,85,0,3,0,37
2001,1,85,1,0,0,70
2001,1,85,1,1,1,72
2001,1,85,1,2,0,35
2001,1,85,1,3,0,14
2001,1,86,0,0,2,157
2001,1,86,0,1,0,185
2001,1,86,0,2,0,81
2001,1,86,0,3,0,38
2001,1,86,1,0,0,61
2001,1,86,1,1,1,60
2001,1,86,1,2,0,37
2001,1,86,1,3,0,11
2001,1,87,0,0,0,165
2001,1,87,0,1,1,158
2001,1,87,0,2,1,77
2001,1,87,0,3,0,23
2001,1,87,1,0,0,39
2001,1,87,1,1,0,47
2001,1,87,1,2,0,27
2001,1,87,1,3,0,15
2001,1,88,0,0,2,108
2001,1,88,0,1,0,114
2001,1,88,0,2,0,60
2001,1,88,0,3,0,19
2001,1,88,1,0,1,44
2001,1,88,1,1,1,33
2001,1,88,1,2,1,33
2001,1,88,1,3,0,9
2001,1,89,0,0,1,72
2001,1,89,0,1,1,85
2001,1,89,0,2,0,51
2001,1,89,0,3,0,12
2001,1,89,1,0,0,25
2001,1,89,1,1,0,33
2001,1,89,1,2,0,16
2001,1,89,1,3,1,7
2001,1,90,0,0,1,69
2001,1,90,0,1,1,74
2001,1,90,0,2,0,24
2001,1,90,0,3,0,13
2001,1,90,1,0,1,31
2001,1,90,1,1,0,38
2001,1,90,1,2,1,12
2001,1,90,1,3,0,5
2001,1,91,0,0,0,45
2001,1,91,0,1,0,48
2001,1,91,0,2,0,33
2001,1,91,0,3,0,6
2001,1,91,1,0,0,18
2001,1,91,1,1,1,14
2001,1,91,1,2,0,11
2001,1,91,1,3,0,2
2001,1,92,0,0,0,36
2001,1,92,0,1,0,44
2001,1,92,0,2,0,16
2001,1,92,0,3,0,8
2001,1,92,1,0,1,7
2001,1,92,1,1,0,19
2001,1,92,1,2,0,10
2001,1,92,1,3,0,0
2001,1,93,0,0,1,42
2001,1,93,0,1,0,41
2001,1,93,0,2,0,12
2001,1,93,0,3,0,9
2001,1,93,1,0,0,12
2001,1,93,1,1,0,11
2001,1,93,1,2,0,3
2001,1,93,1,3,0,3
2001,1,94,0,0,0,18
2001,1,94,0,1,1,22
2001,1,94,0,2,0,12
2001,1,94,0,3,0,3
2001,1,94,1,0,0,6
2001,1,94,1,1,0,16
2001,1,94,1,2,0,6
2001,1,94,1,3,0,1
2001,1,95,0,0,0,11
2001,1,95,0,1,0,11
2001,1,95,0,2,0,10
2001,1,95,0,3,0,3
2001,1,95,1,0,0,4
2001,1,95,1,1,0,8
2001,1,95,1,2,0,2
2001,1,95,1,3,0,0
2001,1,96,0,0,0,14
2001,1,96,0,1,0,10
2001,1,96,0,2,0,7
2001,1,96,0,3,0,0
2001,1,96,1,0,0,3
2001,1,96,1,1,0,4
2001,1,96,1,2,0,2
2001,1,96,1,3,0,0
2001,1,97,0,0,0,5
2001,1,97,0,1,0,7
2001,1,97,0,2,0,4
2001,1,97,0,3,0,2
2001,1,97,1,0,0,2
2001,1,97,1,1,0,1
2001,1,97,1,2,0,0
2001,1,97,1,3,0,2
2001,1,98,0,0,0,3
2001,1,98,0,1,0,7
2001,1,98,0,2,0,1
2001,1,98,0,3,0,1
2001,1,98,1,0,0,2
2001,1,98,1,1,0,3
2001,1,98,1,2,0,2
2001,1,98,1,3,0,0
2001,1,99,0,0,0,2
2001,1,99,0,1,0,2
2001,1,99,0,2,0,2
2001,1,99,0,3,0,1
2001,1,99,1,0,0,0
2001,1,99,1,1,0,0
2001,1,99,1,2,0,0
2001,1,99,1,3,0,0
2001,1,100,0,0,0,1
2001,1,100,0,1,0,3
2001,1,100,0,2,0,0
2001,1,100,0,3,0,2
2001,1,100,1,0,0,3
2001,1,100,1,1,0,2
2001,1,100,1,2,0,2
2001,1,100,1,3,0,0
2001,1,101,0,0,0,0
2001,1,101,0,1,0,0
2001,1,101,0,2,0,0
2001,1,101,0,3,0,0
2001,1,101,1,0,0,0
2001,1,101,1,1,0,0
2001,1,101,1,2,0,0
2001,1,101,1,3,0,0
2001,1,102,0,0,0,0
2001,1,102,0,1,0,0
2001,1,102,0,2,0,0
2001,1,102,0,3,0,0
2001,1,102,1,0,0,0
2001,1,102,1,1,0,0
2001,1,102,1,2,0,0
2001,1,102,1,3,0,0
2001,1,103,0,0,0,0
2001,1,103,0,1,0,0
2001,1,103,0,2,0,0
2001,1,103,0,3,0,0
2001,1,103,1,0,0,0
2001,1,103,1,1,0,0
2001,1,103,1,2,0,0
2001,1,103,1,3,0,0
2001,1,104,0,0,0,0
2001,1,104,0,1,0,0
2001,1,104,0,2,0,0
2001,1,104,0,3,0,0
2001,1,104,1,0,0,0
2001,1,104,1,1,0,0
2001,1,104,1,2,0,0
2001,1,104,1,3,0,0
2001,1,105,0,0,0,0
2001,1,105,0,1,0,0
2001,1,105,0,2,0,0
2001,1,105,0,3,0,0
2001,1,105,1,0,0,0
2001,1,105,1,1,0,0
2001,1,105,1,2,0,0
2001,1,105,1,3,0,0
2001,1,106,0,0,0,0
2001,1,106,0,1,0,0
2001,1,106,0,2,0,0
2001,1,106,0,3,0,0
2001,1,106,1,0,0,0
2001,1,106,1,1,0,0
2001,1,106,1,2,0,0
2001,1,106,1,3,0,0
2001,1,107,0,0,0,0
2001,1,107,0,1,0,0
2001,1,107,0,2,0,0
2001,1,107,0,3,0,0
2001,1,107,1,0,0,0
2001,1,107,1,1,0,0
2001,1,107,1,2,0,0
2001,1,107,1,3,0,0
2001,1,108,0,0,0,0
2001,1,108,0,1,0,0
2001,1,108,0,2,0,0
2001,1,108,0,3,0,0
2001,1,108,1,0,0,0
2001,1,108,1,1,0,0
2001,1,108,1,2,0,0
2001,1,108,1,3,0,0
2001,1,109,0,0,0,0
2001,1,109,0,1,0,0
2001,1,109,0,2,0,0
2001,1,109,0,3,0,0
2001,1,109,1,0,0,0
2001,1,109,1,1,0,0
2001,1,109,1,2,0,0
2001,1,109,1,3,0,0
2001,1,110,0,0,0,0
2001,1,110,0,1,0,0
2001,1,110,0,2,0,0
2001,1,110,0,3,0,0
2001,1,110,1,0,0,0
2001,1,110,1,1,0,0
2001,1,110,1,2,0,0
2001,1,110,1,3,0,0
2001,1,111,0,0,0,0
2001,1,111,0,1,0,0
2001,1,111,0,2,0,0
2001,1,111,0,3,0,0
2001,1,111,1,0,0,0
2001,1,111,1,1,0,0
2001,1,111,1,2,0,0
2001,1,111,1,3,0,0
2002,0,0,0,0,0,1670
2002,0,0,0,1,0,1204
2002,0,0,0,2,0,480
2002,0,0,0,3,0,101
2002,0,0,1,0,0,672
2002,0,0,1,1,0,539
2002,0,0,1,2,0,165
2002,0,0,1,3,0,50
2002,0,1,0,0,0,1670
2002,0,1,0,1,0,1165
2002,0,1,0,2,0,511
2002,0,1,0,3,0,149
2002,0,1,1,0,0,661
2002,0,1,1,1,0,519
2002,0,1,1,2,0,190
2002,0,1,1,3,0,35
2002,0,2,0,0,0,1626
2002,0,2,0,1,0,1351
2002,0,2,0,2,0,515
2002,0,2,0,3,0,140
2002,0,2,1,0,0,681
2002,0,2,1,1,0,578
2002,0,2,1,2,0,228
2002,0,2,1,3,0,58
2002,0,3,0,0,38,1592
2002,0,3,0,1,78,1216
2002,0,3,0,2,34,527
2002,0,3,0,3,6,129
2002,0,3,1,0,15,627
2002,0,3,1,1,27,534
2002,0,3,1,2,15,201
2002,0,3,1,3,3,54
2002,0,4,0,0,36,1655
2002,0,4,0,1,36,1255
2002,0,4,0,2,28,506
2002,0,4,0,3,3,123
2002,0,4,1,0,18,707
2002,0,4,1,1,24,462
2002,0,4,1,2,12,209
2002,0,4,1,3,8,55
2002,0,5,0,0,14,1606
2002,0,5,0,1,31,1266
2002,0,5,0,2,14,524
2002,0,5,0,3,4,136
