year,age,sex,n_alive
2026,76,M,4830
2026,77,F,5384
2026,77,M,4484
2026,78,F,5202
2026,78,M,4371
2026,79,F,4914
2026,79,M,4175
2026,80,F,4213
2026,80,M,3415
2026,81,F,3673
2026,81,M,3013
2026,82,F,3385
2026,82,M,2774
2026,83,F,3164
2026,83,M,2480
2026,84,F,2767
2026,84,M,2140
2026,85,F,2542
2026,85,M,1839
2026,86,F,2204
2026,86,M,1563
2026,87,F,2021
2026,87,M,1335
2026,88,F,1745
2026,88,M,1151
2026,89,F,1521
2026,89,M,968
2026,90,F,1356
2026,90,M,817
2026,91,F,1163
2026,91,M,575
2026,92,F,917
2026,92,M,520
2026,93,F,784
2026,93,M,355
2026,94,F,618
2026,94,M,314
2026,95,F,525
2026,95,M,232
2026,96,F,382
2026,96,M,155
2026,97,F,263
2026,97,M,78
2026,98,F,215
2026,98,M,63
2026,99,F,137
2026,99,M,36
2026,100,F,256
2026,100,M,61
2026,101,F,169
2026,101,M,42
2026,102,F,119
2026,102,M,24
2026,103,F,66
2026,103,M,10
2026,104,F,32
2026,104,M,9
2026,105,F,25
2026,105,M,3
2026,106,F,18
2026,106,M,1
2026,107,F,8
2026,107,M,0
2026,108,F,6
2026,108,M,0
2026,109,F,2
2026,109,M,1
2026,110,F,0
2026,110,M,0
2027,0,F,5912
2027,0,M,6214
2027,1,F,5969
2027,1,M,6289
2027,2,F,5963
2027,2,M,6384
2027,3,F,6062
2027,3,M,6372
2027,4,F,6095
2027,4,M,6403
2027,5,F,6064
2027,5,M,6475
2027,6,F,5814
2027,6,M,5942
2027,7,F,6168
2027,7,M,6524
2027,8,F,6315
2027,8,M,6464
2027,9,F,6210
2027,9,M,6686
2027,10,F,6277
2027,10,M,6752
2027,11,F,6397
2027,11,M,6689
2027,12,F,6351
2027,12,M,6895
2027,13,F,6482
2027,13,M,6752
2027,14,F,6583
2027,14,M,6911
2027,15,F,6547
2027,15,M,7012
2027,16,F,6748
2027,16,M,7114
2027,17,F,6962
2027,17,M,7399
2027,18,F,7284
2027,18,M,7705
2027,19,F,7691
2027,19,M,7786
2027,20,F,7655
2027,20,M,7957
2027,21,F,7374
2027,21,M,7970
2027,22,F,7314
2027,22,M,7806
2027,23,F,7362
2027,23,M,7757
2027,24,F,7411
2027,24,M,7737
2027,25,F,7471
2027,25,M,7627
2027,26,F,7449
2027,26,M,7730
2027,27,F,7734
2027,27,M,7943
2027,28,F,7667
2027,28,M,8135
2027,29,F,7769
2027,29,M,8030
2027,30,F,7779
2027,30,M,8097
2027,31,F,8037
2027,31,M,8318
2027,32,F,8291
2027,32,M,8505
2027,33,F,8274
2027,33,M,8511
2027,34,F,8297
2027,34,M,8649
2027,35,F,8446
2027,35,M,8720
2027,36,F,8635
2027,36,M,8790
2027,37,F,8687
2027,37,M,8936
2027,38,F,8505
2027,38,M,8663
2027,39,F,8490
2027,39,M,8455
2027,40,F,8295
2027,40,M,8451
2027,41,F,8453
2027,41,M,8470
2027,42,F,8380
2027,42,M,8446
2027,43,F,8209
2027,43,M,8381
2027,44,F,8314
2027,44,M,8295
2027,45,F,8246
2027,45,M,8259
2027,46,F,8185
2027,46,M,8004
2027,47,F,8040
2027,47,M,7946
2027,48,F,7872
2027,48,M,7591
2027,49,F,7662
2027,49,M,7469
2027,50,F,7530
2027,50,M,7419
2027,51,F,7573
2027,51,M,7225
2027,52,F,7409
2027,52,M,7273
2027,53,F,7281
2027,53,M,7055
2027,54,F,7135
2027,54,M,7096
2027,55,F,7424
2027,55,M,6995
2027,56,F,7544
2027,56,M,7319
2027,57,F,7556
2027,57,M,7208
2027,58,F,7504
2027,58,M,7036
2027,59,F,7334
2027,59,M,7006
2027,60,F,7268
2027,60,M,7186
2027,61,F,7662
2027,61,M,7425
2027,62,F,8213
2027,62,M,7794
2027,63,F,8423
2027,63,M,8004
2027,64,F,8431
2027,64,M,8065
2027,65,F,8154
2027,65,M,7809
2027,66,F,8178
2027,66,M,7837
2027,67,F,7878
2027,67,M,7690
2027,68,F,7817
2027,68,M,7375
2027,69,F,7660
2027,69,M,7081
2027,70,F,7392
2027,70,M,6878
2027,71,F,7083
2027,71,M,6575
2027,72,F,6947
2027,72,M,6390
2027,73,F,6603
2027,73,M,5945
2027,74,F,6272
2027,74,M,5498
2027,75,F,5870
2027,75,M,5228
2027,76,F,5750
2027,76,M,4833
2027,77,F,5390
2027,77,M,4661
2027,78,F,5241
2027,78,M,4314
2027,79,F,5071
2027,79,M,4181
2027,80,F,4772
2027,80,M,4015
2027,81,F,4075
2027,81,M,3243
2027,82,F,3517
2027,82,M,2879
2027,83,F,3233
2027,83,M,2613
2027,84,F,3012
2027,84,M,2314
2027,85,F,2612
2027,85,M,1960
2027,86,F,2377
2027,86,M,1675
2027,87,F,2036
2027,87,M,1421
2027,88,F,1872
2027,88,M,1196
2027,89,F,1580
2027,89,M,999
2027,90,F,1348
2027,90,M,821
2027,91,F,1183
2027,91,M,679
2027,92,F,1001
2027,92,M,482
2027,93,F,765
2027,93,M,425
2027,94,F,632
2027,94,M,275
2027,95,F,490
2027,95,M,231
2027,96,F,409
2027,96,M,174
2027,97,F,287
2027,97,M,88
2027,98,F,189
2027,98,M,48
2027,99,F,144
2027,99,M,39
2027,100,F,256
2027,100,M,57
2027,101,F,167
2027,101,M,34
2027,102,F,104
2027,102,M,26
2027,103,F,75
2027,103,M,13
2027,104,F,45
2027,104,M,8
2027,105,F,15
2027,105,M,5
2027,106,F,18
2027,106,M,3
2027,107,F,9
2027,107,M,1
2027,108,F,1
2027,108,M,0
2027,109,F,4
2027,109,M,0
2027,110,F,0
2027,110,M,0
2028,0,F,5960
2028,0,M,6217
2028,1,F,6001
2028,1,M,6333
2028,2,F,6033
2028,2,M,6380
2028,3,F,6033
2028,3,M,6465
2028,4,F,6137
2028,4,M,6458
2028,5,F,6167
2028,5,M,6497
2028,6,F,6134
2028,6,M,6552
2028,7,F,5885
2028,7,M,6022
2028,8,F,6234
2028,8,M,6584
2028,9,F,6387
2028,9,M,6535
2028,10,F,6266
2028,10,M,6749
2028,11,F,6337
2028,11,M,6828
2028,12,F,6475
2028,12,M,6763
2028,13,F,6431
2028,13,M,6974
2028,14,F,6581
2028,14,M,6871
2028,15,F,6700
2028,15,M,7038
2028,16,F,6733
2028,16,M,7180
2028,17,F,6964
2028,17,M,7376
2028,18,F,7301
2028,18,M,7791
2028,19,F,7598
2028,19,M,8069
2028,20,F,7895
2028,20,M,8038
2028,21,F,7751
2028,21,M,8068
2028,22,F,7450
2028,22,M,8035
2028,23,F,7391
2028,23,M,7864
2028,24,F,7439
2028,24,M,7792
2028,25,F,7495
2028,25,M,7760
2028,26,F,7561
2028,26,M,7657
2028,27,F,7538
2028,27,M,7751
2028,28,F,7826
2028,28,M,7977
2028,29,F,7759
2028,29,M,8181
2028,30,F,7891
2028,30,M,8101
2028,31,F,7867
2028,31,M,8168
2028,32,F,8144
2028,32,M,8408
2028,33,F,8404
2028,33,M,8598
2028,34,F,8366
2028,34,M,8610
2028,35,F,8396
2028,35,M,8723
2028,36,F,8537
2028,36,M,8803
2028,37,F,8706
2028,37,M,8854
2028,38,F,8766
2028,38,M,8983
2028,39,F,8571
2028,39,M,8721
2028,40,F,8549
2028,40,M,8502
2028,41,F,8361
2028,41,M,8508
2028,42,F,8508
2028,42,M,8526
2028,43,F,8434
2028,43,M,8478
2028,44,F,8251
2028,44,M,8408
2028,45,F,8361
2028,45,M,8324
2028,46,F,8278
2028,46,M,8278
2028,47,F,8201
2028,47,M,8020
2028,48,F,8052
2028,48,M,7949
2028,49,F,7890
2028,49,M,7599
2028,50,F,7671
2028,50,M,7461
2028,51,F,7536
2028,51,M,7418
2028,52,F,7572
2028,52,M,7214
2028,53,F,7420
2028,53,M,7275
2028,54,F,7286
2028,54,M,7051
2028,55,F,7150
2028,55,M,7075
2028,56,F,7416
2028,56,M,6977
2028,57,F,7539
2028,57,M,7286
2028,58,F,7542
2028,58,M,7184
2028,59,F,7489
2028,59,M,6999
2028,60,F,7330
2028,60,M,6975
2028,61,F,7258
2028,61,M,7149
2028,62,F,7660
2028,62,M,7370
2028,63,F,8210
2028,63,M,7751
2028,64,F,8399
2028,64,M,7952
2028,65,F,8407
2028,65,M,8003
2028,66,F,8128
2028,66,M,7767
2028,67,F,8141
2028,67,M,7756
2028,68,F,7817
2028,68,M,7602
2028,69,F,7741
2028,69,M,7263
2028,70,F,7610
2028,70,M,6983
2028,71,F,7324
2028,71,M,6770
2028,72,F,7014
2028,72,M,6471
2028,73,F,6882
2028,73,M,6270
2028,74,F,6495
2028,74,M,5827
2028,75,F,6170
2028,75,M,5358
2028,76,F,5779
2028,76,M,5079
2028,77,F,5635
2028,77,M,4670
2028,78,F,5262
2028,78,M,4484
2028,79,F,5104
2028,79,M,4146
2028,80,F,4907
2028,80,M,4000
2028,81,F,4622
2028,81,M,3817
2028,82,F,3918
2028,82,M,3054
2028,83,F,3348
2028,83,M,2661
2028,84,F,3066
2028,84,M,2429
2028,85,F,2831
2028,85,M,2150
2028,86,F,2423
2028,86,M,1762
2028,87,F,2207
2028,87,M,1517
2028,88,F,1864
2028,88,M,1271
2028,89,F,1681
2028,89,M,1052
2028,90,F,1424
2028,90,M,849
2028,91,F,1181
2028,91,M,698
2028,92,F,1014
2028,92,M,561
2028,93,F,866
2028,93,M,383
2028,94,F,617
2028,94,M,336
2028,95,F,501
2028,95,M,211
2028,96,F,380
2028,96,M,153
2028,97,F,308
2028,97,M,112
2028,98,F,225
2028,98,M,46
2028,99,F,134
2028,99,M,30
2028,100,F,262
2028,100,M,65
2028,101,F,177
2028,101,M,35
2028,102,F,111
2028,102,M,17
2028,103,F,61
2028,103,M,18
2028,104,F,45
2028,104,M,12
2028,105,F,28
2028,105,M,4
2028,106,F,9
2028,106,M,3
2028,107,F,10
2028,107,M,0
2028,108,F,6
2028,108,M,1
2028,109,F,1
2028,109,M,0
2028,110,F,0
2028,110,M,0
2029,0,F,5950
2029,0,M,6301
2029,1,F,6053
2029,1,M,6311
2029,2,F,6074
2029,2,M,6426
2029,3,F,6115
2029,3,M,6461
2029,4,F,6100
2029,4,M,6533
2029,5,F,6217
2029,5,M,6556
2029,6,F,6240
2029,6,M,6596
2029,7,F,6220
2029,7,M,6630
2029,8,F,5949
2029,8,M,6089
2029,9,F,6301
2029,9,M,6643
2029,10,F,6456
2029,10,M,6598
2029,11,F,6335
2029,11,M,6815
2029,12,F,6396
2029,12,M,6879
2029,13,F,6541
2029,13,M,6835
2029,14,F,6512
2029,14,M,7061
2029,15,F,6726
2029,15,M,7000
2029,16,F,6878
2029,16,M,7214
2029,17,F,6951
2029,17,M,7439
2029,18,F,7256
2029,18,M,7771
2029,19,F,7610
2029,19,M,8200
2029,20,F,7804
2029,20,M,8347
2029,21,F,7999
2029,21,M,8154
2029,22,F,7832
2029,22,M,8124
2029,23,F,7540
2029,23,M,8100
2029,24,F,7470
2029,24,M,7900
2029,25,F,7538
2029,25,M,7821
2029,26,F,7577
2029,26,M,7788
2029,27,F,7657
2029,27,M,7678
2029,28,F,7622
2029,28,M,7792
2029,29,F,7918
2029,29,M,8026
2029,30,F,7856
2029,30,M,8253
2029,31,F,7991
2029,31,M,8200
2029,32,F,7968
2029,32,M,8254
2029,33,F,8234
2029,33,M,8496
2029,34,F,8518
2029,34,M,8681
2029,35,F,8475
2029,35,M,8703
2029,36,F,8472
2029,36,M,8815
2029,37,F,8619
2029,37,M,8871
2029,38,F,8775
2029,38,M,8908
2029,39,F,8815
2029,39,M,9040
2029,40,F,8631
2029,40,M,8768
2029,41,F,8607
2029,41,M,8534
2029,42,F,8405
2029,42,M,8554
2029,43,F,8545
2029,43,M,8568
2029,44,F,8490
2029,44,M,8508
2029,45,F,8284
2029,45,M,8436
2029,46,F,8390
2029,46,M,8349
2029,47,F,8304
2029,47,M,8299
2029,48,F,8220
2029,48,M,8026
2029,49,F,8062
2029,49,M,7952
2029,50,F,7887
2029,50,M,7598
2029,51,F,7683
2029,51,M,7467
2029,52,F,7549
2029,52,M,7407
2029,53,F,7565
2029,53,M,7214
2029,54,F,7425
2029,54,M,7253
2029,55,F,7288
2029,55,M,7036
2029,56,F,7137
2029,56,M,7053
2029,57,F,7407
2029,57,M,6968
2029,58,F,7531
2029,58,M,7253
2029,59,F,7537
2029,59,M,7155
2029,60,F,7473
2029,60,M,6959
2029,61,F,7323
2029,61,M,6940
2029,62,F,7252
2029,62,M,7120
2029,63,F,7638
2029,63,M,7317
2029,64,F,8195
2029,64,M,7681
2029,65,F,8371
2029,65,M,7897
2029,66,F,8357
2029,66,M,7955
2029,67,F,8074
2029,67,M,7682
2029,68,F,8084
2029,68,M,7687
2029,69,F,7763
2029,69,M,7520
2029,70,F,7691
2029,70,M,7168
2029,71,F,7535
2029,71,M,6878
2029,72,F,7243
2029,72,M,6675
2029,73,F,6929
2029,73,M,6339
2029,74,F,6783
2029,74,M,6133
2029,75,F,6408
2029,75,M,5683
2029,76,F,6064
2029,76,M,5211
2029,77,F,5653
2029,77,M,4916
2029,78,F,5492
2029,78,M,4506
2029,79,F,5138
2029,79,M,4333
2029,80,F,4951
2029,80,M,3941
2029,81,F,4746
2029,81,M,3813
2029,82,F,4434
2029,82,M,3617
2029,83,F,3725
2029,83,M,2862
2029,84,F,3200
2029,84,M,2488
2029,85,F,2894
2029,85,M,2245
2029,86,F,2656
2029,86,M,1952
2029,87,F,2258
2029,87,M,1564
2029,88,F,2034
2029,88,M,1332
2029,89,F,1682
2029,89,M,1091
2029,90,F,1488
2029,90,M,902
2029,91,F,1220
2029,91,M,700
2029,92,F,1006
2029,92,M,576
2029,93,F,849
2029,93,M,437
2029,94,F,716
2029,94,M,279
2029,95,F,484
2029,95,M,250
2029,96,F,391
2029,96,M,154
2029,97,F,295
2029,97,M,114
2029,98,F,235
2029,98,M,69
2029,99,F,161
2029,99,M,32
2029,100,F,282
2029,100,M,78
2029,101,F,191
2029,101,M,46
2029,102,F,116
2029,102,M,19
2029,103,F,67
2029,103,M,10
2029,104,F,28
2029,104,M,9
2029,105,F,27
2029,105,M,6
2029,106,F,14
2029,106,M,3
2029,107,F,4
2029,107,M,0
2029,108,F,7
2029,108,M,0
2029,109,F,2
2029,109,M,0
2029,110,F,0
2029,110,M,0
2030,0,F,5983
2030,0,M,6334
2030,1,F,6041
2030,1,M,6424
2030,2,F,6123
2030,2,M,6385
2030,3,F,6154
2030,3,M,6496
2030,4,F,6196
2030,4,M,6554
2030,5,F,6183
2030,5,M,6617
2030,6,F,6313
2030,6,M,6627
2030,7,F,6318
2030,7,M,6673
2030,8,F,6291
2030,8,M,6688
2030,9,F,6028
2030,9,M,6156
2030,10,F,6366
2030,10,M,6702
2030,11,F,6507
2030,11,M,6657
2030,12,F,6394
2030,12,M,6878
2030,13,F,6470
2030,13,M,6948
2030,14,F,6641
2030,14,M,6926
2030,15,F,6650
2030,15,M,7173
2030,16,F,6919
2030,16,M,7179
2030,17,F,7129
2030,17,M,7508
2030,18,F,7272
2030,18,M,7829
2030,19,F,7539
2030,19,M,8187
2030,20,F,7854
2030,20,M,8467
2030,21,F,7898
2030,21,M,8463
2030,22,F,8063
2030,22,M,8203
2030,23,F,7903
2030,23,M,8173
2030,24,F,7623
2030,24,M,8134
2030,25,F,7558
2030,25,M,7906
2030,26,F,7625
2030,26,M,7839
2030,27,F,7677
2030,27,M,7811
2030,28,F,7750
2030,28,M,7717
2030,29,F,7743
2030,29,M,7842
2030,30,F,8017
2030,30,M,8099
2030,31,F,7975
2030,31,M,8320
2030,32,F,8106
2030,32,M,8265
2030,33,F,8089
2030,33,M,8360
2030,34,F,8337
2030,34,M,8575
2030,35,F,8626
2030,35,M,8775
2030,36,F,8574
2030,36,M,8765
2030,37,F,8549
2030,37,M,8873
2030,38,F,8687
2030,38,M,8923
2030,39,F,8828
2030,39,M,8957
2030,40,F,8871
2030,40,M,9101
2030,41,F,8681
2030,41,M,8803
2030,42,F,8658
2030,42,M,8587
2030,43,F,8441
2030,43,M,8591
2030,44,F,8588
2030,44,M,8600
2030,45,F,8524
2030,45,M,8535
2030,46,F,8311
2030,46,M,8466
2030,47,F,8424
2030,47,M,8378
2030,48,F,8313
2030,48,M,8297
2030,49,F,8226
2030,49,M,8024
2030,50,F,8066
2030,50,M,7954
2030,51,F,7896
2030,51,M,7605
2030,52,F,7677
2030,52,M,7462
2030,53,F,7560
2030,53,M,7404
2030,54,F,7581
2030,54,M,7201
2030,55,F,7416
2030,55,M,7251
2030,56,F,7296
2030,56,M,7007
2030,57,F,7142
2030,57,M,7033
2030,58,F,7417
2030,58,M,6957
2030,59,F,7518
2030,59,M,7229
2030,60,F,7533
2030,60,M,7129
2030,61,F,7470
2030,61,M,6938
2030,62,F,7323
2030,62,M,6907
2030,63,F,7231
2030,63,M,7077
2030,64,F,7615
2030,64,M,7270
2030,65,F,8163
2030,65,M,7630
2030,66,F,8329
2030,66,M,7827
2030,67,F,8323
2030,67,M,7893
2030,68,F,8025
2030,68,M,7599
2030,69,F,8026
2030,69,M,7589
2030,70,F,7707
2030,70,M,7435
2030,71,F,7615
2030,71,M,7051
2030,72,F,7459
2030,72,M,6738
2030,73,F,7157
2030,73,M,6581
2030,74,F,6803
2030,74,M,6209
2030,75,F,6705
2030,75,M,5985
2030,76,F,6301
2030,76,M,5534
2030,77,F,5947
2030,77,M,5038
2030,78,F,5528
2030,78,M,4764
2030,79,F,5351
2030,79,M,4343
2030,80,F,4993
2030,80,M,4184
2030,81,F,4788
2030,81,M,3734
2030,82,F,4572
2030,82,M,3593
2030,83,F,4241
2030,83,M,3355
2030,84,F,3555
2030,84,M,2672
2030,85,F,3035
2030,85,M,2293
2030,86,F,2679
2030,86,M,2062
2030,87,F,2447
2030,87,M,1758
2030,88,F,2055
2030,88,M,1398
2030,89,F,1847
2030,89,M,1166
2030,90,F,1498
2030,90,M,929
2030,91,F,1305
2030,91,M,739
2030,92,F,1053
2030,92,M,579
2030,93,F,852
2030,93,M,456
2030,94,F,701
2030,94,M,346
2030,95,F,578
2030,95,M,224
2030,96,F,366
2030,96,M,184
2030,97,F,294
2030,97,M,108
2030,98,F,215
2030,98,M,74
2030,99,F,158
2030,99,M,50
2030,100,F,296
2030,100,M,54
2030,101,F,194
2030,101,M,59
2030,102,F,134
2030,102,M,30
2030,103,F,81
2030,103,M,11
2030,104,F,40
2030,104,M,6
2030,105,F,15
2030,105,M,7
2030,106,F,15
2030,106,M,4
2030,107,F,10
2030,107,M,2
2030,108,F,3
2030,108,M,0
2030,109,F,4
2030,109,M,0
2030,110,F,0
2030,110,M,0
