year,age,sex,utility
2023,65,F,6746.180145315067
2023,65,M,6488.8669175010655
2023,66,F,6509.941877997093
2023,66,M,6325.1379443503465
2023,67,F,6289.542988141275
2023,67,M,6067.4799777504395
2023,68,F,6175.3166451175575
2023,68,M,5977.148065500678
2023,69,F,5916.491448415764
2023,69,M,5601.956286046877
2023,70,F,5633.114683389763
2023,70,M,5226.950878082177
2023,71,F,5325.729308817045
2023,71,M,5000.051293183545
2023,72,F,5258.039050077181
2023,72,M,4729.023303474777
2023,73,F,5046.651110586023
2023,73,M,4641.93150633565
2023,74,F,4926.829718064997
2023,74,M,4318.43075247477
2023,75,F,4783.462282740396
2023,75,M,4193.400382646682
2023,76,F,4605.743543821194
2023,76,M,4044.7770321538364
2023,77,F,3968.485818399152
2023,77,M,3381.964171146634
2023,78,F,3526.2358310103446
2023,78,M,3109.7145737323226
2023,79,F,3327.3759015102014
2023,79,M,2892.6116011961176
2023,80,F,3159.5575143170195
2023,80,M,2658.3340589038644
2023,81,F,2844.0719661703865
2023,81,M,2339.771709588734
2023,82,F,2679.273648773525
2023,82,M,2093.7159559976126
2023,83,F,2374.652486526009
2023,83,M,1854.029101850941
2023,84,F,2220.7786361150174
2023,84,M,1640.2687163934866
2023,85,F,1999.7472780938404
2023,85,M,1454.4239260020715
2023,86,F,1814.3316194461574
2023,86,M,1300.1860505224108
2023,87,F,1687.6133555842684
2023,87,M,1176.0736456226484
2023,88,F,1554.1553401323129
2023,88,M,957.3103417061731
2023,89,F,1335.3089256861726
2023,89,M,864.1020057062211
2023,90,F,1223.0835198008863
2023,90,M,741.2093783034956
2023,91,F,1062.888411506077
2023,91,M,613.0537489781482
2023,92,F,900.3519954723472
2023,92,M,489.1345277245524
2023,93,F,771.707529691063
2023,93,M,388.69051328033976
2023,94,F,588.24568589084
2023,94,M,258.50596706718454
2023,95,F,503.8914387639446
2023,95,M,219.267496220971
2023,96,F,393.21818123007955
2023,96,M,146.61773540171257
2023,97,F,268.48778873996497
2023,97,M,114.373948401139
2023,98,F,226.49743625650112
2023,98,M,68.91001244071734
2023,99,F,142.6068742269222
2023,99,M,49.164076359233775
2023,100,F,298.76357271891385
2023,100,M,56.01308320955356
2023,101,F,174.10242360415907
2023,101,M,42.46616375564
2023,102,F,112.47590893186506
2023,102,M,27.363433814430763
2023,103,F,77.37850908368517
2023,103,M,16.984174900855827
2023,104,F,48.33330706015092
2023,104,M,6.781960830349512
2023,105,F,28.273989932944687
2023,105,M,1.714
2023,106,F,10.184958767915214
2023,106,M,3.325869110675482
2023,107,F,11.05400961677061
2023,107,M,1.714
2023,108,F,2.398962576854633
2023,108,M,0.0
2023,109,F,0.0
2023,109,M,0.0
2023,110,F,0.864
2023,110,M,0.0
2024,0,F,5837.0
2024,0,M,6155.0
2024,1,F,5833.179555556167
2024,1,M,6150.9861111116215
2024,2,F,5791.398777778228
2024,2,M,6164.180555556354
2024,3,F,5466.996416138266
2024,3,M,5567.861402919063
2024,4,F,5761.826501183585
2024,4,M,6083.275865541772
2024,5,F,5890.498757379393
2024,5,M,5969.538506871043
2024,6,F,5751.500556645034
2024,6,M,6148.4459188974715
2024,7,F,5774.295227367254
2024,7,M,6164.1454278374895
2024,8,F,5835.409039858345
2024,8,M,6104.870636716506
2024,9,F,5758.326661732925
2024,9,M,6199.823222822782
2024,10,F,5848.500187456885
2024,10,M,6044.35791883627
2024,11,F,5846.708315958303
2024,11,M,6079.613813860291
2024,12,F,5724.92166295207
2024,12,M,6080.179346002785
2024,13,F,5779.607271595755
2024,13,M,6040.095568747611
2024,14,F,5757.8876085243255
2024,14,M,6063.92552767575
2024,15,F,5836.217468250438
2024,15,M,6057.49571594837
2024,16,F,5968.40222679382
2024,16,M,5942.728846474592
2024,17,F,5952.910450172953
2024,17,M,6018.985245810246
2024,18,F,5928.504714153822
2024,18,M,6171.472410097424
2024,19,F,6003.799516286953
2024,19,M,6328.074387813984
2024,20,F,6201.856865148005
2024,20,M,6486.0449232649125
2024,21,F,6221.856616316341
2024,21,M,6501.518779344897
2024,22,F,6270.545523840005
2024,22,M,6441.895023199524
2024,23,F,6268.428855549682
2024,23,M,6575.255807642782
2024,24,F,6500.505517676087
2024,24,M,6774.1954297366665
2024,25,F,6550.348238010693
2024,25,M,6873.641572035989
2024,26,F,6623.0860872774165
2024,26,M,6783.850312927503
2024,27,F,6598.50378690119
2024,27,M,6795.6857815396415
2024,28,F,6834.975181121068
2024,28,M,6958.130779374768
2024,29,F,7016.1694614431935
2024,29,M,7075.978358686065
2024,30,F,7004.528896112374
2024,30,M,7062.886283313223
2024,31,F,7049.519275249848
2024,31,M,7185.337383334678
2024,32,F,7193.308357669841
2024,32,M,7224.1227333820025
2024,33,F,7350.781355962909
2024,33,M,7300.53574822879
2024,34,F,7403.300005689909
2024,34,M,7466.41904684395
2024,35,F,7148.868449487713
2024,35,M,7344.8522982537925
2024,36,F,7165.361550162414
2024,36,M,7182.969389812122
2024,37,F,6996.026235773161
2024,37,M,7201.821218143732
2024,38,F,7157.906347369171
2024,38,M,7247.950613901285
2024,39,F,7090.266514790184
2024,39,M,7228.149718976622
2024,40,F,6956.497003797031
2024,40,M,7199.31386920697
2024,41,F,7053.442205863879
2024,41,M,7099.225992963229
2024,42,F,6995.223220148661
2024,42,M,7098.640596696085
2024,43,F,6984.929926178292
2024,43,M,6891.445575653182
2024,44,F,6845.849690255377
2024,44,M,6849.442358671997
2024,45,F,6619.8131543131885
2024,45,M,6314.410989748229
2024,46,F,6450.534766642275
2024,46,M,6222.501265962292
2024,47,F,6324.1941277828055
2024,47,M,6226.039584570968
2024,48,F,6398.344720881641
2024,48,M,6068.974747732845
2024,49,F,6260.735318656072
2024,49,M,6111.111152000882
2024,50,F,6140.956401524011
2024,50,M,5944.744175446568
2024,51,F,6040.805888330117
2024,51,M,5990.183453475107
2024,52,F,6284.5985406078125
2024,52,M,5917.755306557766
2024,53,F,6408.342216422195
2024,53,M,6199.236097576133
2024,54,F,6408.532506564285
2024,54,M,6117.148391552942
2024,55,F,6298.958151816241
2024,55,M,5813.53432553202
2024,56,F,6153.012364341677
2024,56,M,5806.47379748241
2024,57,F,6128.583836360077
2024,57,M,5954.813129120679
2024,58,F,6457.899467594519
2024,58,M,6163.40162636372
2024,59,F,6920.521169875871
2024,59,M,6498.252998205885
2024,60,F,7121.554928653429
2024,60,M,6680.0837921001785
2024,61,F,7137.447875080493
2024,61,M,6758.723525827643
2024,62,F,6966.829141633424
2024,62,M,6534.480977525215
2024,63,F,6966.103371561212
2024,63,M,6595.250225730424
2024,64,F,6739.10824065198
2024,64,M,6537.964293957361
2024,65,F,6775.667552381601
2024,65,M,6631.026774937439
2024,66,F,6706.827661938092
2024,66,M,6424.226085535601
2024,67,F,6472.288651232578
2024,67,M,6256.5904079105385
2024,68,F,6256.503605390462
2024,68,M,5999.743855392369
2024,69,F,6132.95913397401
2024,69,M,5893.738411863659
2024,70,F,5873.5909934277315
2024,70,M,5499.566897834063
2024,71,F,5587.2296469953335
2024,71,M,5141.785043990749
2024,72,F,5273.309339950142
2024,72,M,4917.693744337078
2024,73,F,5193.477804273422
2024,73,M,4635.3328381458705
2024,74,F,4976.09918676112
2024,74,M,4553.481097996581
2024,75,F,4856.742366250656
2024,75,M,4147.274613308525
2024,76,F,4706.363033969799
2024,76,M,4085.5641421136493
2024,77,F,4521.332087368925
2024,77,M,3937.1447102941306
2024,78,F,3886.4538407520267
2024,78,M,3255.7266751455204
2024,79,F,3448.614682374933
2024,79,M,2971.8396566699316
2024,80,F,3225.7207142357233
2024,80,M,2763.215480509271
2024,81,F,3069.549242975596
2024,81,M,2525.1247540264712
2024,82,F,2733.919037676464
2024,82,M,2202.035957720911
2024,83,F,2560.131103720608
2024,83,M,1980.4620928908294
2024,84,F,2266.906678310738
2024,84,M,1727.3266764247562
2024,85,F,2098.5594871115723
2024,85,M,1525.0157868885972
2024,86,F,1875.93888146041
2024,86,M,1328.3375717393217
2024,87,F,1682.7724126371784
2024,87,M,1190.3712061737388
2024,88,F,1565.100211441427
2024,88,M,1061.0555141396785
2024,89,F,1419.8525703815026
2024,89,M,843.2624126173184
2024,90,F,1187.026009907972
2024,90,M,747.9147466944659
2024,91,F,1098.526147982774
2024,91,M,608.1398419934153
2024,92,F,919.5516378034758
2024,92,M,513.3273013313466
2024,93,F,775.7494565149698
2024,93,M,404.9773923282729
2024,94,F,646.187107765831
2024,94,M,320.0042211344831
2024,95,F,485.89462245672007
2024,95,M,196.03595699452697
2024,96,F,411.274430084618
2024,96,M,168.09616871413027
2024,97,F,312.34615117194926
2024,97,M,106.7410516135921
2024,98,F,191.70233610797692
2024,98,M,80.44555421340498
2024,99,F,158.50288383214567
2024,99,M,50.16390518432176
2024,100,F,311.14542066042367
2024,100,M,63.79044462656177
2024,101,F,215.45282855198607
2024,101,M,36.5528126538637
2024,102,F,115.96043487288946
2024,102,M,25.498781068893877
2024,103,F,80.48039404238561
2024,103,M,9.427
2024,104,F,43.396478936670945
2024,104,M,11.842753474766509
2024,105,F,35.55016347661564
2024,105,M,5.068366858382433
2024,106,F,17.20011152680111
2024,106,M,0.857
2024,107,F,6.819599791023328
2024,107,M,2.5709999999999997
2024,108,F,5.076207573132053
2024,108,M,0.0
2024,109,F,1.629448933886682
2024,109,M,0.0
2024,110,F,0.0
2024,110,M,0.0
2025,0,F,5823.0
2025,0,M,6229.0
2025,1,F,5878.875444445063
2025,1,M,6173.826388889402
2025,2,F,5866.3938888893645
2025,2,M,6180.9444444452465
2025,3,F,5803.763413561248
2025,3,M,6119.090759351216
2025,4,F,5497.969877930293
2025,4,M,5613.699538367346
2025,5,F,5804.614350468622
2025,5,M,6119.9273836778375
2025,6,F,5916.298819629937
2025,6,M,6012.295644175735
2025,7,F,5766.019773071276
2025,7,M,6179.102937290408
2025,8,F,5792.436897660333
2025,8,M,6185.938081573382
2025,9,F,5868.627720790535
2025,9,M,6115.3895712634685
2025,10,F,5775.981979120165
2025,10,M,6219.476375841434
2025,11,F,5851.488570862664
2025,11,M,6054.966242002199
2025,12,F,5856.04124111039
2025,12,M,6110.173777166394
2025,13,F,5736.846174383045
2025,13,M,6094.657334589296
2025,14,F,5824.128669063631
2025,14,M,6091.69455916756
2025,15,F,5842.226501307288
2025,15,M,6130.157080010123
2025,16,F,5939.122384693258
2025,16,M,6139.540059529396
2025,17,F,6147.500888753864
2025,17,M,6108.872245655853
2025,18,F,6212.492957010817
2025,18,M,6305.6762026160095
2025,19,F,6173.459545474322
2025,19,M,6536.744095241949
2025,20,F,6206.414269660971
2025,20,M,6552.292303934418
2025,21,F,6264.805939093563
2025,21,M,6591.914821364782
2025,22,F,6298.3922648419375
2025,22,M,6568.404081961557
2025,23,F,6336.022782337281
2025,23,M,6498.142425451331
2025,24,F,6331.327762190299
2025,24,M,6624.274419933611
2025,25,F,6672.809292564943
2025,25,M,6749.53645604417
2025,26,F,6623.887495934771
2025,26,M,6903.617764252277
2025,27,F,6693.584812448724
2025,27,M,6811.31978730018
2025,28,F,6684.09163796906
2025,28,M,6821.26747450134
2025,29,F,6911.2309762447285
2025,29,M,6993.5176371802645
2025,30,F,7115.687687882321
2025,30,M,7137.025132964732
2025,31,F,7107.837987897498
2025,31,M,7139.301531235776
2025,32,F,7145.6027095151385
2025,32,M,7264.5546875422415
2025,33,F,7276.735979029473
2025,33,M,7308.825883475337
2025,34,F,7448.5424512206
2025,34,M,7378.28578156517
2025,35,F,7363.009199518446
2025,35,M,7650.695719831729
2025,36,F,7217.323680438337
2025,36,M,7421.110260483667
2025,37,F,7235.8577360133995
2025,37,M,7244.548308880641
2025,38,F,7058.945394497402
2025,38,M,7262.986057841029
2025,39,F,7198.221659665455
2025,39,M,7289.677653288376
2025,40,F,7138.8174856898895
2025,40,M,7281.365049829294
2025,41,F,6994.58836100205
2025,41,M,7228.874528139564
2025,42,F,7099.175908826052
2025,42,M,7142.925415596606
2025,43,F,7045.053921632628
2025,43,M,7124.1550733437325
2025,44,F,7022.82675860126
2025,44,M,6929.075320308104
2025,45,F,6757.718492210407
2025,45,M,6612.353008619507
2025,46,F,6642.7418425024125
2025,46,M,6336.378916185338
2025,47,F,6464.9284348701885
2025,47,M,6238.636795865717
2025,48,F,6347.304826850091
2025,48,M,6229.692643955559
2025,49,F,6411.5283040241775
2025,49,M,6064.79910404095
2025,50,F,6269.087433427278
2025,50,M,6115.2189586063005
2025,51,F,6147.167756982296
2025,51,M,5943.099968410773
2025,52,F,6043.8844580297855
2025,52,M,5991.324621383754
2025,53,F,6291.08221808345
2025,53,M,5912.647472371729
2025,54,F,6400.233363184777
2025,54,M,6182.987437140127
2025,55,F,6334.7595213345885
2025,55,M,5924.724510224294
2025,56,F,6294.618020611144
2025,56,M,5790.134078312844
2025,57,F,6147.087156961253
2025,57,M,5783.767289316475
2025,58,F,6118.151888898848
2025,58,M,5933.568398717635
2025,59,F,6441.839448136178
2025,59,M,6130.579499056672
2025,60,F,6915.616227167713
2025,60,M,6461.049569699778
2025,61,F,7125.531167479032
2025,61,M,6638.7601356694
2025,62,F,7126.023421977402
2025,62,M,6718.435490474885
2025,63,F,6947.091059982152
2025,63,M,6489.8101415375595
2025,64,F,6939.937133408078
2025,64,M,6546.476687362908
2025,65,F,6819.609064390994
2025,65,M,6834.97464223956
2025,66,F,6761.94938117916
2025,66,M,6563.355902522174
2025,67,F,6674.522410589123
2025,67,M,6353.4667678986625
2025,68,F,6434.435476671449
2025,68,M,6182.107901601237
2025,69,F,6217.840391984131
2025,69,M,5945.813790379618
2025,70,F,6077.250250525771
2025,70,M,5808.209233606792
2025,71,F,5834.930419166672
2025,71,M,5406.332125586647
2025,72,F,5530.505829744605
2025,72,M,5051.909684046019
2025,73,F,5231.101910745053
2025,73,M,4826.710987278102
2025,74,F,5121.493295153035
2025,74,M,4535.417204945653
2025,75,F,4900.987749653387
2025,75,M,4362.395658425063
2025,76,F,4762.3250215520375
2025,76,M,4041.8278359909777
2025,77,F,4620.167219493911
2025,77,M,3957.748114209652
2025,78,F,4410.022752649238
2025,78,M,3805.792806209948
2025,79,F,3786.4540664417796
2025,79,M,3121.3395089177275
2025,80,F,3356.167044951822
2025,80,M,2837.3383877264114
2025,81,F,3117.073510365326
2025,81,M,2636.6655892718727
2025,82,F,2943.8532488794453
2025,82,M,2389.4263750684313
2025,83,F,2624.562800005924
2025,83,M,2066.9746835714377
2025,84,F,2431.731066587627
2025,84,M,1842.5476783924576
2025,85,F,2140.8899628505737
2025,85,M,1586.0948873167592
2025,86,F,1975.0006868400199
2025,86,M,1389.608522882962
2025,87,F,1751.0313204352408
2025,87,M,1198.733218967839
2025,88,F,1559.0649974163473
2025,88,M,1066.6379391359737
2025,89,F,1411.7348036096816
2025,89,M,946.2145660868473
2025,90,F,1283.86969869081
2025,90,M,713.8218950387147
2025,91,F,1041.069823781639
2025,91,M,626.4456944768825
2025,92,F,953.2135414056002
2025,92,M,506.08001650300855
2025,93,F,772.9649609876902
2025,93,M,404.09241516298
2025,94,F,652.6099110738554
2025,94,M,329.1684961030191
2025,95,F,523.9861429961884
2025,95,M,257.0028867960465
2025,96,F,384.87175236073284
2025,96,M,143.22367699584936
2025,97,F,333.46578051232444
2025,97,M,111.83878969835308
2025,98,F,243.14392305545698
2025,98,M,77.13996721957328
2025,99,F,134.99651440589267
2025,99,M,52.61837182972733
2025,100,F,310.254107238464
2025,100,M,73.50377258310469
2025,101,F,208.8138169728398
2025,101,M,44.20732349924078
2025,102,F,140.74246235293634
2025,102,M,26.270388549888004
2025,103,F,73.43558486402966
2025,103,M,16.920671958132946
2025,104,F,52.347039717359245
2025,104,M,4.285
2025,105,F,29.138553930826934
2025,105,M,7.627766627686764
2025,106,F,23.654490153610336
2025,106,M,1.6407633966938717
2025,107,F,14.608413054378543
2025,107,M,0.0
2025,108,F,3.456
2025,108,M,0.857
2025,109,F,2.592
2025,109,M,0.0
2025,110,F,1.6165396978022764
2025,110,M,0.0
2026,0,F,5894.0
2026,0,M,6216.0
2026,1,F,5855.034111111726
2026,1,M,6271.145833333856
2026,2,F,5910.79888888938
2026,2,M,6203.625000000807
2026,3,F,5876.946037193705
2026,3,M,6167.162511256579
2026,4,F,5830.373298661135
2026,4,M,6194.053112634547
2026,5,F,5531.61984135652
2026,5,M,5645.307034028651
2026,6,F,5830.981734801815
2026,6,M,6153.162015138365
2026,7,F,5930.989931539593
2026,7,M,6051.837822222305
2026,8,F,5786.016549100529
2026,8,M,6192.308179011016
2026,9,F,5810.9100851262865
2026,9,M,6208.601803127755
2026,10,F,5876.881861809807
2026,10,M,6112.92336711173
2026,11,F,5794.746104051626
2026,11,M,6239.662407480586
2026,12,F,5854.8739829862125
2026,12,M,6061.031806640699
2026,13,F,5873.33383581063
2026,13,M,6112.351646878424
2026,14,F,5771.044033110406
2026,14,M,6134.004328215427
2026,15,F,5884.7328650484715
2026,15,M,6132.141050529337
2026,16,F,5948.824173975178
2026,16,M,6249.72912091305
2026,17,F,6107.467379920004
2026,17,M,6330.987192393279
2026,18,F,6398.725311384909
2026,18,M,6379.00366150007
2026,19,F,6471.029077263663
2026,19,M,6632.604295121901
2026,20,F,6350.631342299159
2026,20,M,6770.390140203068
2026,21,F,6298.348070904424
2026,21,M,6652.123224970512
2026,22,F,6337.276101822896
2026,22,M,6643.265837712489
2026,23,F,6362.1276731047155
2026,23,M,6615.6855750835
2026,24,F,6423.730471792852
2026,24,M,6550.430725058616
2026,25,F,6484.553854671702
2026,25,M,6586.809551554541
2026,26,F,6740.18734542983
2026,26,M,6768.50152218354
2026,27,F,6701.151390967175
2026,27,M,6928.498591760556
2026,28,F,6768.861067389566
2026,28,M,6834.808334102921
2026,29,F,6756.012832806522
2026,29,M,6870.7373055325415
2026,30,F,6996.378169481185
2026,30,M,7064.066327609735
2026,31,F,7207.211935370099
2026,31,M,7229.928877486413
2026,32,F,7194.786650956846
2026,32,M,7223.687133506436
2026,33,F,7238.419855780081
2026,33,M,7334.515517301704
2026,34,F,7371.733286019909
2026,34,M,7404.814868655146
2026,35,F,7404.878691541827
2026,35,M,7586.237431065265
2026,36,F,7448.059803654482
2026,36,M,7731.342761175356
2026,37,F,7294.738303662929
2026,37,M,7481.051689503928
2026,38,F,7291.7671029884905
2026,38,M,7303.840403608436
2026,39,F,7115.101655591187
2026,39,M,7316.44506769712
2026,40,F,7263.661756195839
2026,40,M,7333.720411413311
2026,41,F,7186.250814143511
2026,41,M,7315.809390917232
2026,42,F,7047.144192051442
2026,42,M,7265.945962553625
2026,43,F,7140.237075938003
2026,43,M,7187.0549784807345
2026,44,F,7081.019404722669
2026,44,M,7150.593937381814
2026,45,F,6917.829817135227
2026,45,M,6690.529388706242
2026,46,F,6795.776804512695
2026,46,M,6637.395154109505
2026,47,F,6660.387387481071
2026,47,M,6349.260213527103
2026,48,F,6484.118034842452
2026,48,M,6244.14025363053
2026,49,F,6363.038558135867
2026,49,M,6220.830086431632
2026,50,F,6407.052621914078
2026,50,M,6067.24873972229
2026,51,F,6268.930770993351
2026,51,M,6112.475028337806
2026,52,F,6153.729868945713
2026,52,M,5932.251321145845
2026,53,F,6040.01322290958
2026,53,M,5984.24897166068
2026,54,F,6287.198984599515
2026,54,M,5891.380315771704
2026,55,F,6315.375774435892
2026,55,M,5984.72939297104
2026,56,F,6329.040894583599
2026,56,M,5898.599949483708
2026,57,F,6289.282434362588
2026,57,M,5767.380599286187
2026,58,F,6147.23158681607
2026,58,M,5763.063132084548
2026,59,F,6116.735859809658
2026,59,M,5904.798547555379
2026,60,F,6447.564891422723
2026,60,M,6102.5863035671
2026,61,F,6904.163763649662
2026,61,M,6419.611494613574
2026,62,F,7117.3368589641295
2026,62,M,6603.642304334119
2026,63,F,7115.644509938281
2026,63,M,6674.581829445245
2026,64,F,6916.54139490213
2026,64,M,6447.49318810972
2026,65,F,7029.597480601456
2026,65,M,6876.308983235583
2026,66,F,6799.046311537623
2026,66,M,6784.035104174775
2026,67,F,6739.457959115268
2026,67,M,6505.618032791656
2026,68,F,6640.969015218193
2026,68,M,6265.2046708096
2026,69,F,6396.4369485784155
2026,69,M,6102.045410375703
2026,70,F,6179.112824543476
2026,70,M,5882.57888943268
2026,71,F,6033.298299765053
2026,71,M,5709.5486022277155
2026,72,F,5786.667730022543
2026,72,M,5317.888122544068
2026,73,F,5474.1390069074805
2026,73,M,4949.865245183755
2026,74,F,5158.70176862952
2026,74,M,4725.88453508143
2026,75,F,5062.959239678759
2026,75,M,4357.203474435912
2026,76,F,4805.2427701183
2026,76,M,4219.892719895218
2026,77,F,4685.491203260472
2026,77,M,3922.7958912172194
2026,78,F,4532.441762065644
2026,78,M,3827.096740219187
2026,79,F,4316.518368119145
2026,79,M,3679.0987699222537
2026,80,F,3682.681252266092
2026,80,M,3009.3361966609023
2026,81,F,3257.4860440281363
2026,81,M,2683.4962812507724
2026,82,F,3008.006908786155
2026,82,M,2493.6345022022642
2026,83,F,2816.6794609725684
2026,83,M,2242.9531413970635
2026,84,F,2494.8287035818425
2026,84,M,1949.3155098308525
2026,85,F,2306.4202819609363
2026,85,M,1707.685590203144
2026,86,F,2014.2536273211767
2026,86,M,1447.9511136213114
2026,87,F,1851.9781451292972
2026,87,M,1265.0403805866822
2026,88,F,1630.0374691907055
2026,88,M,1074.5020839651793
2026,89,F,1431.2231308045325
2026,89,M,945.5136052751486
2026,90,F,1269.7362797726494
2026,90,M,815.4503815310795
2026,91,F,1146.1824225107302
2026,91,M,591.3569019762023
2026,92,F,905.3089786518957
2026,92,M,534.7282169338993
2026,93,F,811.6349527564564
2026,93,M,401.3685227713756
2026,94,F,649.8921147735805
2026,94,M,336.1790129388254
2026,95,F,541.7327017468826
2026,95,M,257.40122543465776
2026,96,F,406.92643112590326
2026,96,M,194.10916269078362
2026,97,F,298.2940530618542
2026,97,M,102.56791067062672
2026,98,F,251.84108960219828
2026,98,M,81.41970011806048
2026,99,F,179.03919968468588
2026,99,M,51.1350731817304
2026,100,F,302.21770779033886
2026,100,M,76.42363303148495
2026,101,F,222.28713114188685
2026,101,M,52.9367418244934
2026,102,F,143.51599031918846
2026,102,M,30.562954875531375
2026,103,F,91.24981112400427
2026,103,M,11.919600471836006
2026,104,F,42.81371997673429
2026,104,M,9.349401909450073
2026,105,F,30.908019607243904
2026,105,M,3.428
2026,106,F,20.424445768126574
2026,106,M,3.428
2026,107,F,15.216916822307038
2026,107,M,0.0
2026,108,F,10.368000000000002
2026,108,M,0.0
2026,109,F,1.728
2026,109,M,0.857
2026,110,F,0.0
2026,110,M,0.0
2027,0,F,5932.0
2027,0,M,6239.0
2027,1,F,5931.525055556183
2027,1,M,6249.2986111116315
2027,2,F,5885.142666667149
2027,2,M,6296.31944444527
2027,3,F,5919.737561288731
2027,3,M,6188.367561700774
2027,4,F,5913.880585640249
2027,4,M,6200.3015822604275
2027,5,F,5844.60754879877
2027,5,M,6220.7383561597535
2027,6,F,5559.882101143485
2027,6,M,5662.090178247054
2027,7,F,5856.348899351872
2027,7,M,6165.869524899598
2027,8,F,5946.324375957482
2027,8,M,6060.341242873523
2027,9,F,5805.634465982111
2027,9,M,6212.282885193845
2027,10,F,5821.264379482047
2027,10,M,6221.415016221067
2027,11,F,5887.137490970294
2027,11,M,6115.079457341749
2027,12,F,5797.67840791514
2027,12,M,6256.213618047233
2027,13,F,5872.644115887155
2027,13,M,6067.019457907731
2027,14,F,5914.382813496287
2027,14,M,6153.912929990232
2027,15,F,5837.238099824723
2027,15,M,6190.475131506203
2027,16,F,5973.926184881601
2027,16,M,6231.975169966751
2027,17,F,6110.254453909263
2027,17,M,6421.838128639414
2027,18,F,6344.615480642956
2027,18,M,6636.534166744922
2027,19,F,6686.463365880022
2027,19,M,6708.077024461676
2027,20,F,6668.1205740010555
2027,20,M,6853.530517209654
2027,21,F,6418.833531310981
2027,21,M,6862.168596098076
2027,22,F,6370.652137669964
2027,22,M,6722.853163470259
2027,23,F,6411.799028582285
2027,23,M,6692.112551805891
2027,24,F,6453.482528455585
2027,24,M,6674.477078392839
2027,25,F,6590.337381380687
2027,25,M,6519.267796401391
2027,26,F,6567.967983784548
2027,26,M,6615.963763901726
2027,27,F,6818.401383394901
2027,27,M,6796.95341724011
2027,28,F,6757.0304776190715
2027,28,M,6963.302540524967
2027,29,F,6852.553865982845
2027,29,M,6879.727781698283
2027,30,F,6861.52932201277
2027,30,M,6933.288253451635
2027,31,F,7093.919475788804
2027,31,M,7129.469438363446
2027,32,F,7310.088934928176
2027,32,M,7297.658240479246
2027,33,F,7304.169144282249
2027,33,M,7300.98423207262
2027,34,F,7318.835726412737
2027,34,M,7420.891304551008
2027,35,F,7318.228994595471
2027,35,M,7603.906646640129
2027,36,F,7477.5557136134
2027,36,M,7666.525077546606
2027,37,F,7520.241249377893
2027,37,M,7786.579049302074
2027,38,F,7360.535306581026
2027,38,M,7549.554963071762
2027,39,F,7344.379014888959
2027,39,M,7361.561525534908
2027,40,F,7169.482154845346
2027,40,M,7359.216541418081
2027,41,F,7310.54588942329
2027,41,M,7375.027829512598
2027,42,F,7242.394508840974
2027,42,M,7352.309401966439
2027,43,F,7097.856540669339
2027,43,M,7300.417387404369
2027,44,F,7176.929609541811
2027,44,M,7224.548742666742
2027,45,F,6987.732898746791
2027,45,M,6912.074453138418
2027,46,F,6939.508564235666
2027,46,M,6707.379121601468
2027,47,F,6821.202897787883
2027,47,M,6654.418813150805
2027,48,F,6672.154530678083
2027,48,M,6356.80604789225
2027,49,F,6496.196257193033
2027,49,M,6255.200020710563
2027,50,F,6372.186214707063
2027,50,M,6224.595971733348
2027,51,F,6411.3594899466
2027,51,M,6061.839886136963
2027,52,F,6276.674976398175
2027,52,M,6111.124432611899
2027,53,F,6153.284613389641
2027,53,M,5915.513183152848
2027,54,F,6042.653977378468
2027,54,M,5962.878658210088
2027,55,F,6214.522547442648
2027,55,M,5703.732745685058
2027,56,F,6314.475045866436
2027,56,M,5971.659445039697
2027,57,F,6329.772724448531
2027,57,M,5885.530307613173
2027,58,F,6288.033618740374
2027,58,M,5752.642121743468
2027,59,F,6146.896094860406
2027,59,M,5732.783760658502
2027,60,F,6109.901260085274
2027,60,M,5883.238576269977
2027,61,F,6443.184885962338
2027,61,M,6069.165224671088
2027,62,F,6908.181981222838
2027,62,M,6388.193894919583
2027,63,F,7094.394967201776
2027,63,M,6563.84085184411
2027,64,F,7097.015542408922
2027,64,M,6627.443483340611
2027,65,F,6981.80505995145
2027,65,M,6787.30890868684
2027,66,F,7003.344178893169
2027,66,M,6816.03122126569
2027,67,F,6766.795792495466
2027,67,M,6708.083742383439
2027,68,F,6707.487562046093
2027,68,M,6449.561132900708
2027,69,F,6590.926829485649
2027,69,M,6188.671207176905
2027,70,F,6344.72892061975
2027,70,M,6025.011417502501
2027,71,F,6126.926877104598
2027,71,M,5791.960440572531
2027,72,F,5984.338905720549
2027,72,M,5619.853538693572
2027,73,F,5716.639770328893
2027,73,M,5227.608869245276
2027,74,F,5417.663679930274
2027,74,M,4855.901841798913
2027,75,F,5081.95464662752
2027,75,M,4529.59686290565
2027,76,F,4984.68801645336
2027,76,M,4226.434522794286
2027,77,F,4709.483337566639
2027,77,M,4094.1477155521
2027,78,F,4587.092057544395
2027,78,M,3797.757094129382
2027,79,F,4431.67855142865
2027,79,M,3701.524848705685
2027,80,F,4188.672508984361
2027,80,M,3535.1925684368466
2027,81,F,3585.5913661254613
2027,81,M,2891.1486988509155
2027,82,F,3129.8433063381794
2027,82,M,2549.3578916386905
2027,83,F,2880.8820520173203
2027,83,M,2347.050149646102
2027,84,F,2693.8835398070282
2027,84,M,2095.520350408331
2027,85,F,2351.6106489342046
2027,85,M,1811.7154860891596
2027,86,F,2162.9640137077695
2027,86,M,1559.6245685991837
