year,age,sex,province,prob
2003,54,M,BC,0.9689472617427514
2003,55,F,BC,0.969959416300804
2003,55,M,BC,0.9712576838978796
2003,56,F,BC,0.9704156065132544
2003,56,M,BC,0.974258370434552
2003,57,F,BC,0.9719762982669377
2003,57,M,BC,0.978066830681507
2003,58,F,BC,0.9749519060359132
2003,58,M,BC,0.982818305421824
2003,59,F,BC,0.9796938316863966
2003,59,M,BC,0.9886677577820993
2003,60,F,BC,0.986591640694948
2003,60,M,BC,0.9957905436925292
2003,61,F,BC,0.9960654094138346
2003,61,M,BC,1.0
2003,62,F,BC,1.0
2003,62,M,BC,1.0
2003,63,F,BC,0.9665507833773596
2003,63,M,BC,0.9409153767327908
2003,64,F,BC,0.9665507833773596
2003,64,M,BC,0.9409153767327908
2003,65,F,BC,0.9665507833773596
2003,65,M,BC,0.9409153767327908
2003,66,F,BC,0.9665507833773596
2003,66,M,BC,0.9409153767327908
2003,67,F,BC,0.9665507833773596
2003,67,M,BC,0.9409153767327908
2003,68,F,BC,0.9665507833773596
2003,68,M,BC,0.9409153767327908
2003,69,F,BC,0.9665507833773596
2003,69,M,BC,0.9409153767327908
2003,70,F,BC,0.9665507833773596
2003,70,M,BC,0.9409153767327908
2003,71,F,BC,0.9665507833773596
2003,71,M,BC,0.9409153767327908
2003,72,F,BC,0.9665507833773596
2003,72,M,BC,0.9409153767327908
2003,73,F,BC,0.9665507833773596
2003,73,M,BC,0.9409153767327908
2003,74,F,BC,0.9665507833773596
2003,74,M,BC,0.9409153767327908
2003,75,F,BC,0.9665507833773596
2003,75,M,BC,0.9409153767327908
2003,76,F,BC,0.9665507833773596
2003,76,M,BC,0.9409153767327908
2003,77,F,BC,0.9665507833773596
2003,77,M,BC,0.9409153767327908
2003,78,F,BC,0.9665507833773596
2003,78,M,BC,0.9409153767327908
2003,79,F,BC,0.9665507833773596
2003,79,M,BC,0.9409153767327908
2003,80,F,BC,0.9665507833773596
2003,80,M,BC,0.9409153767327908
2003,81,F,BC,0.9665507833773596
2003,81,M,BC,0.9409153767327908
2003,82,F,BC,0.9665507833773596
2003,82,M,BC,0.9409153767327908
2003,83,F,BC,0.9665507833773596
2003,83,M,BC,0.9409153767327908
2003,84,F,BC,0.9665507833773596
2003,84,M,BC,0.9409153767327908
2003,85,F,BC,0.9665507833773596
2003,85,M,BC,0.9409153767327908
2003,86,F,BC,0.9665507833773596
2003,86,M,BC,0.9409153767327908
2003,87,F,BC,0.9665507833773596
2003,87,M,BC,0.9409153767327908
2003,88,F,BC,0.9665507833773596
2003,88,M,BC,0.9409153767327908
2003,89,F,BC,0.9665507833773596
2003,89,M,BC,0.9409153767327908
2003,90,F,BC,0.9665507833773596
2003,90,M,BC,0.9409153767327908
2003,91,F,BC,0.9665507833773596
2003,91,M,BC,0.9409153767327908
2003,92,F,BC,0.9665507833773596
2003,92,M,BC,0.9409153767327908
2003,93,F,BC,0.9665507833773596
2003,93,M,BC,0.9409153767327908
2003,94,F,BC,0.9665507833773596
2003,94,M,BC,0.9409153767327908
2003,95,F,BC,0.9665507833773596
2003,95,M,BC,0.9409153767327908
2003,96,F,BC,0.9665507833773596
2003,96,M,BC,0.9409153767327908
2003,97,F,BC,0.9665507833773596
2003,97,M,BC,0.9409153767327908
2003,98,F,BC,0.9665507833773596
2003,98,M,BC,0.9409153767327908
2003,99,F,BC,0.9665507833773596
2003,99,M,BC,0.9409153767327908
2003,100,F,BC,0.9665507833773596
2003,100,M,BC,0.9409153767327908
2003,101,F,BC,0.9665507833773596
2003,101,M,BC,0.9409153767327908
2003,102,F,BC,0.9665507833773596
2003,102,M,BC,0.9409153767327908
2003,103,F,BC,0.9665507833773596
2003,103,M,BC,0.9409153767327908
2003,104,F,BC,0.9665507833773596
2003,104,M,BC,0.9409153767327908
2003,105,F,BC,0.9665507833773596
2003,105,M,BC,0.9409153767327908
2003,106,F,BC,0.9665507833773596
2003,106,M,BC,0.9409153767327908
2003,107,F,BC,0.9665507833773596
2003,107,M,BC,0.9409153767327908
2003,108,F,BC,0.9665507833773596
2003,108,M,BC,0.9409153767327908
2003,109,F,BC,0.9665507833773596
2003,109,M,BC,0.9409153767327908
2003,110,F,BC,0.9665507833773596
2003,110,M,BC,0.9409153767327908
2004,4,F,BC,0.6726191693694625
2004,4,M,BC,0.7294110503245665
2004,5,F,BC,0.8530541746329283
2004,5,M,BC,0.9065452755994912
2004,6,F,BC,0.9380175946626504
2004,6,M,BC,0.9749531714611016
2004,7,F,BC,0.9778407126523896
2004,7,M,BC,0.9984150017858446
2004,8,F,BC,0.9953665843546472
2004,8,M,BC,1.0
2004,9,F,BC,1.0
2004,9,M,BC,0.9998704332548746
2004,10,F,BC,1.0
2004,10,M,BC,0.994157575599957
2004,11,F,BC,0.9996007073743078
2004,11,M,BC,0.9881311812547956
2004,12,F,BC,0.9958789842536512
2004,12,M,BC,0.9828092803002836
2004,13,F,BC,0.9917093042069292
2004,13,M,BC,0.9785913435408838
2004,14,F,BC,0.987552847615948
2004,14,M,BC,0.9755698325571298
2004,15,F,BC,0.9836500943506936
2004,15,M,BC,0.9736832018292516
2004,16,F,BC,0.980115045349984
2004,16,M,BC,0.9727939104224512
2004,17,F,BC,0.9769893513846296
2004,17,M,BC,0.9727297143488368
2004,18,F,BC,0.9742745551075218
2004,18,M,BC,0.973306491180912
2004,19,F,BC,0.9719519150462732
2004,19,M,BC,0.9743415956748652
2004,20,F,BC,0.9699948476942456
2004,20,M,BC,0.975662280852502
2004,21,F,BC,0.968376705770244
2004,21,M,BC,0.9771114702289392
2004,22,F,BC,0.9670753771018912
2004,22,M,BC,0.9785519845745492
2004,23,F,BC,0.9660755377681032
2004,23,M,BC,0.979869682801136
2004,24,F,BC,0.9653690699366384
2004,24,M,BC,0.9809756245253352
2004,25,F,BC,0.9649540206139828
2004,25,M,BC,0.9818071852457868
2004,26,F,BC,0.9648324490789622
2004,26,M,BC,0.9823279973149104
2004,27,F,BC,0.9650075321121634
2004,27,M,BC,0.9825266192838632
2004,28,F,BC,0.9654803267101972
2004,28,M,BC,0.9824139282077458
2004,29,F,BC,0.9662466010389044
2004,29,M,BC,0.9820193586419376
2004,30,F,BC,0.9672941187901644
2004,30,M,BC,0.9813862500199896
2004,31,F,BC,0.96860069465607
2004,31,M,BC,0.9805666819764066
2004,32,F,BC,0.9701332352205636
2004,32,M,BC,0.9796162500339703
2004,33,F,BC,0.9718478546062403
2004,33,M,BC,0.9785892458466438
2004,34,F,BC,0.973691026585104
2004,34,M,BC,0.97753465305484
2004,35,F,BC,0.975601623334143
2004,35,M,BC,0.9764932608472092
2004,36,F,BC,0.9775136102318508
2004,36,M,BC,0.9754960521138546
2004,37,F,BC,0.9793591240187756
2004,37,M,BC,0.9745638669512628
2004,38,F,BC,0.9810716588967556
2004,38,M,BC,0.9737082005722524
2004,39,F,BC,0.9825891160076772
2004,39,M,BC,0.9729328875447996
2004,40,F,BC,0.9838565263690148
2004,40,M,BC,0.972236363355659
2004,41,F,BC,0.9848283243668624
2004,41,M,BC,0.9716141816720726
2004,42,F,BC,0.9854701177259574
2004,42,M,BC,0.971061495178961
2004,43,F,BC,0.985759962304848
2004,43,M,BC,0.9705752677805294
2004,44,F,BC,0.98568920106045
2004,44,M,BC,0.9701560623087552
2004,45,F,BC,0.9852629641331648
2004,45,M,BC,0.969809327449942
2004,46,F,BC,0.9845004517215346
2004,46,M,BC,0.96954617998833
2004,47,F,BC,0.9834351352717792
2004,47,M,BC,0.969383737101702
2004,48,F,BC,0.98211501805242
2004,48,M,BC,0.9693450955744106
2004,49,F,BC,0.9806030955519828
2004,49,M,BC,0.9694590807536952
2004,50,F,BC,0.978978150237167
2004,50,M,BC,0.9697599001838032
2004,51,F,BC,0.9773360030370672
2004,51,M,BC,0.9702868382119688
2004,52,F,BC,0.9757913219916198
2004,52,M,BC,0.9710841212575732
2004,53,F,BC,0.9744800504398584
2004,53,M,BC,0.9722010704276508
2004,54,F,BC,0.9735624535601508
2004,54,M,BC,0.9736926383503623
2004,55,F,BC,0.973226681272718
2004,55,M,BC,0.9756203975926262
2004,56,F,BC,0.9736925953387204
2004,56,M,BC,0.9780540031160668
2004,57,F,BC,0.9752154006955616
2004,57,M,BC,0.98107308240819
2004,58,F,BC,0.9780883589752124
2004,58,M,BC,0.9847694036490698
2004,59,F,BC,0.9826435723972886
2004,59,M,BC,0.9892490239521998
2004,60,F,BC,0.9892495738096392
2004,60,M,BC,0.9946339198701604
2004,61,F,BC,0.9983043613013451
2004,61,M,BC,1.0
2004,62,F,BC,1.0
2004,62,M,BC,1.0
2004,63,F,BC,0.9695180469466416
2004,63,M,BC,0.9446323959401024
2004,64,F,BC,0.9695180469466416
2004,64,M,BC,0.9446323959401024
2004,65,F,BC,0.9695180469466416
2004,65,M,BC,0.9446323959401024
2004,66,F,BC,0.9695180469466416
2004,66,M,BC,0.9446323959401024
2004,67,F,BC,0.9695180469466416
2004,67,M,BC,0.9446323959401024
2004,68,F,BC,0.9695180469466416
2004,68,M,BC,0.9446323959401024
2004,69,F,BC,0.9695180469466416
2004,69,M,BC,0.9446323959401024
2004,70,F,BC,0.9695180469466416
2004,70,M,BC,0.9446323959401024
2004,71,F,BC,0.9695180469466416
2004,71,M,BC,0.9446323959401024
2004,72,F,BC,0.9695180469466416
2004,72,M,BC,0.9446323959401024
2004,73,F,BC,0.9695180469466416
2004,73,M,BC,0.9446323959401024
2004,74,F,BC,0.9695180469466416
2004,74,M,BC,0.9446323959401024
2004,75,F,BC,0.9695180469466416
2004,75,M,BC,0.9446323959401024
2004,76,F,BC,0.9695180469466416
2004,76,M,BC,0.9446323959401024
2004,77,F,BC,0.9695180469466416
2004,77,M,BC,0.9446323959401024
2004,78,F,BC,0.9695180469466416
2004,78,M,BC,0.9446323959401024
2004,79,F,BC,0.9695180469466416
2004,79,M,BC,0.9446323959401024
2004,80,F,BC,0.9695180469466416
2004,80,M,BC,0.9446323959401024
2004,81,F,BC,0.9695180469466416
2004,81,M,BC,0.9446323959401024
2004,82,F,BC,0.9695180469466416
2004,82,M,BC,0.9446323959401024
2004,83,F,BC,0.9695180469466416
2004,83,M,BC,0.9446323959401024
2004,84,F,BC,0.9695180469466416
2004,84,M,BC,0.9446323959401024
2004,85,F,BC,0.9695180469466416
2004,85,M,BC,0.9446323959401024
2004,86,F,BC,0.9695180469466416
2004,86,M,BC,0.9446323959401024
2004,87,F,BC,0.9695180469466416
2004,87,M,BC,0.9446323959401024
2004,88,F,BC,0.9695180469466416
2004,88,M,BC,0.9446323959401024
2004,89,F,BC,0.9695180469466416
2004,89,M,BC,0.9446323959401024
2004,90,F,BC,0.9695180469466416
2004,90,M,BC,0.9446323959401024
2004,91,F,BC,0.9695180469466416
2004,91,M,BC,0.9446323959401024
2004,92,F,BC,0.9695180469466416
2004,92,M,BC,0.9446323959401024
2004,93,F,BC,0.9695180469466416
2004,93,M,BC,0.9446323959401024
2004,94,F,BC,0.9695180469466416
2004,94,M,BC,0.9446323959401024
2004,95,F,BC,0.9695180469466416
2004,95,M,BC,0.9446323959401024
2004,96,F,BC,0.9695180469466416
2004,96,M,BC,0.9446323959401024
2004,97,F,BC,0.9695180469466416
2004,97,M,BC,0.9446323959401024
2004,98,F,BC,0.9695180469466416
2004,98,M,BC,0.9446323959401024
2004,99,F,BC,0.9695180469466416
2004,99,M,BC,0.9446323959401024
2004,100,F,BC,0.9695180469466416
2004,100,M,BC,0.9446323959401024
2004,101,F,BC,0.9695180469466416
2004,101,M,BC,0.9446323959401024
2004,102,F,BC,0.9695180469466416
2004,102,M,BC,0.9446323959401024
2004,103,F,BC,0.9695180469466416
2004,103,M,BC,0.9446323959401024
2004,104,F,BC,0.9695180469466416
2004,104,M,BC,0.9446323959401024
2004,105,F,BC,0.9695180469466416
2004,105,M,BC,0.9446323959401024
2004,106,F,BC,0.9695180469466416
2004,106,M,BC,0.9446323959401024
2004,107,F,BC,0.9695180469466416
2004,107,M,BC,0.9446323959401024
2004,108,F,BC,0.9695180469466416
2004,108,M,BC,0.9446323959401024
2004,109,F,BC,0.9695180469466416
2004,109,M,BC,0.9446323959401024
2004,110,F,BC,0.9695180469466416
2004,110,M,BC,0.9446323959401024
2005,4,F,BC,0.6793810108466296
2005,4,M,BC,0.7306376126074878
2005,5,F,BC,0.8626212502906504
2005,5,M,BC,0.9115663636665412
2005,6,F,BC,0.9470136195805956
2005,6,M,BC,0.9807996805519048
2005,7,F,BC,0.9853086341114236
2005,7,M,BC,1.0
2005,8,F,BC,1.0
2005,8,M,BC,1.0
2005,9,F,BC,1.0
2005,9,M,BC,1.0
2005,10,F,BC,1.0
2005,10,M,BC,0.9977069268244224
2005,11,F,BC,1.0
2005,11,M,BC,0.9909805186240124
2005,12,F,BC,0.9970524728767244
2005,12,M,BC,0.9850045767942008
2005,13,F,BC,0.9922504605265732
2005,13,M,BC,0.9801854529349
2005,14,F,BC,0.9876281897732904
2005,14,M,BC,0.9766192951920672
2005,15,F,BC,0.9834034720910724
2005,15,M,BC,0.9742473464527458
2005,16,F,BC,0.9796701570831884
2005,16,M,BC,0.9729347321775924
2005,17,F,BC,0.976452029027386
2005,17,M,BC,0.9725118573425048
2005,18,F,BC,0.9737346270080952
2005,18,M,BC,0.9727970255720038
2005,19,F,BC,0.9714846374100318
2005,19,M,BC,0.973609445366327
2005,20,F,BC,0.9696619699412146
2005,20,M,BC,0.9747772476626122
2005,21,F,BC,0.9682272661380276
2005,21,M,BC,0.9761428631542768
2005,22,F,BC,0.9671463354828824
2005,22,M,BC,0.9775669175539357
2005,23,F,BC,0.9663923519221522
2005,23,M,BC,0.9789311559406768
2005,24,F,BC,0.965946311592628
2005,24,M,BC,0.9801405491566816
2005,25,F,BC,0.9657961105481012
2005,25,M,BC,0.9811245456966076
2005,26,F,BC,0.9659345661655608
2005,26,M,BC,0.98183735407223
2005,27,F,BC,0.9663567226143276
2005,27,M,BC,0.9822571431256756
2005,28,F,BC,0.9670568096850124
2005,28,M,BC,0.982384110575229
2005,29,F,BC,0.9680252371896853
2005,29,M,BC,0.9822374731636916
2005,30,F,BC,0.9692459868192752
2005,30,M,BC,0.981851552497919
2005,31,F,BC,0.970694703812356
2005,31,M,BC,0.9812712445288652
2005,32,F,BC,0.9723376966946582
2005,32,M,BC,0.9805472445329004
2005,33,F,BC,0.974131937641912
2005,33,M,BC,0.9797314359331458
2005,34,F,BC,0.976026036232148
2005,34,M,BC,0.9788728320563648
2005,35,F,BC,0.9779620532827232
2005,35,M,BC,0.9780143875757388
2005,36,F,BC,0.9798779433048076
2005,36,M,BC,0.9771908836672668
2005,37,F,BC,0.9817103719042458
2005,37,M,BC,0.9764279575219744
2005,38,F,BC,0.9833976493290556
2005,38,M,BC,0.9757422149652843
2005,39,F,BC,0.9848825483502884
2005,39,M,BC,0.9751422544292432
2005,40,F,BC,0.9861148247277564
2005,40,M,BC,0.974630355343417
2005,41,F,BC,0.9870533209825978
2005,41,M,BC,0.974204550263621
2005,42,F,BC,0.987667599001437
2005,42,M,BC,0.9738608061115136
2005,43,F,BC,0.9879391062386728
2005,43,M,BC,0.973595078076314
2005,44,F,BC,0.9878619290089492
2005,44,M,BC,0.9734050589056804
2005,45,F,BC,0.987443222547746
2005,45,M,BC,0.9732915146244184
2005,46,F,BC,0.9867034315108604
2005,46,M,BC,0.9732591647830348
2005,47,F,BC,0.9856764282367748
2005,47,M,BC,0.973317123619158
2005,48,F,BC,0.9844097018202036
2005,48,M,BC,0.9734789637982624
2005,49,F,BC,0.982964730916984
2005,49,M,BC,0.9737624955156396
2005,50,F,BC,0.9814176681851444
2005,50,M,BC,0.9741893718063928
2005,51,F,BC,0.9798604535575482
2005,51,M,BC,0.9747846383604156
2005,52,F,BC,0.9784024540013724
2005,52,M,BC,0.9755763457539748
2005,53,F,BC,0.9771726931587288
2005,53,M,BC,0.9765953360533888
2005,54,F,BC,0.9763226764959544
2005,54,M,BC,0.9778753052627632
2005,55,F,BC,0.976029725122193
2005,55,M,BC,0.9794532273398984
2005,56,F,BC,0.9765005923903648
2005,56,M,BC,0.9813702015365988
2005,57,F,BC,0.9779749430653458
2005,57,M,BC,0.9836727471827914
2005,58,F,BC,0.9807280267717094
2005,58,M,BC,0.9864145108040168
2005,59,F,BC,0.9850715983870232
2005,59,M,BC,0.9896582598733316
2005,60,F,BC,0.9913518864169752
2005,60,M,BC,0.9934779057203296
2005,61,F,BC,0.9999432944782978
2005,61,M,BC,0.9979601189404788
2005,62,F,BC,1.0
2005,62,M,BC,1.0
2005,63,F,BC,0.9720229506713248
2005,63,M,BC,0.9482441903583682
2005,64,F,BC,0.9720229506713248
2005,64,M,BC,0.9482441903583682
2005,65,F,BC,0.9720229506713248
2005,65,M,BC,0.9482441903583682
2005,66,F,BC,0.9720229506713248
2005,66,M,BC,0.9482441903583682
2005,67,F,BC,0.9720229506713248
2005,67,M,BC,0.9482441903583682
2005,68,F,BC,0.9720229506713248
2005,68,M,BC,0.9482441903583682
2005,69,F,BC,0.9720229506713248
2005,69,M,BC,0.9482441903583682
2005,70,F,BC,0.9720229506713248
2005,70,M,BC,0.9482441903583682
2005,71,F,BC,0.9720229506713248
2005,71,M,BC,0.9482441903583682
2005,72,F,BC,0.9720229506713248
2005,72,M,BC,0.9482441903583682
2005,73,F,BC,0.9720229506713248
2005,73,M,BC,0.9482441903583682
2005,74,F,BC,0.9720229506713248
2005,74,M,BC,0.9482441903583682
2005,75,F,BC,0.9720229506713248
2005,75,M,BC,0.9482441903583682
2005,76,F,BC,0.9720229506713248
2005,76,M,BC,0.9482441903583682
2005,77,F,BC,0.9720229506713248
2005,77,M,BC,0.9482441903583682
2005,78,F,BC,0.9720229506713248
2005,78,M,BC,0.9482441903583682
2005,79,F,BC,0.9720229506713248
2005,79,M,BC,0.9482441903583682
2005,80,F,BC,0.9720229506713248
2005,80,M,BC,0.9482441903583682
2005,81,F,BC,0.9720229506713248
2005,81,M,BC,0.9482441903583682
2005,82,F,BC,0.9720229506713248
2005,82,M,BC,0.9482441903583682
2005,83,F,BC,0.9720229506713248
2005,83,M,BC,0.9482441903583682
2005,84,F,BC,0.9720229506713248
2005,84,M,BC,0.9482441903583682
2005,85,F,BC,0.9720229506713248
2005,85,M,BC,0.9482441903583682
2005,86,F,BC,0.9720229506713248
2005,86,M,BC,0.9482441903583682
2005,87,F,BC,0.9720229506713248
2005,87,M,BC,0.9482441903583682
2005,88,F,BC,0.9720229506713248
2005,88,M,BC,0.9482441903583682
2005,89,F,BC,0.9720229506713248
2005,89,M,BC,0.9482441903583682
2005,90,F,BC,0.9720229506713248
2005,90,M,BC,0.9482441903583682
2005,91,F,BC,0.9720229506713248
2005,91,M,BC,0.9482441903583682
2005,92,F,BC,0.9720229506713248
2005,92,M,BC,0.9482441903583682
2005,93,F,BC,0.9720229506713248
2005,93,M,BC,0.9482441903583682
2005,94,F,BC,0.9720229506713248
2005,94,M,BC,0.9482441903583682
2005,95,F,BC,0.9720229506713248
2005,95,M,BC,0.9482441903583682
2005,96,F,BC,0.9720229506713248
2005,96,M,BC,0.9482441903583682
2005,97,F,BC,0.9720229506713248
2005,97,M,BC,0.9482441903583682
2005,98,F,BC,0.9720229506713248
2005,98,M,BC,0.9482441903583682
2005,99,F,BC,0.9720229506713248
2005,99,M,BC,0.9482441903583682
2005,100,F,BC,0.9720229506713248
2005,100,M,BC,0.9482441903583682
2005,101,F,BC,0.9720229506713248
2005,101,M,BC,0.9482441903583682
2005,102,F,BC,0.9720229506713248
2005,102,M,BC,0.9482441903583682
2005,103,F,BC,0.9720229506713248
2005,103,M,BC,0.9482441903583682
2005,104,F,BC,0.9720229506713248
2005,104,M,BC,0.9482441903583682
2005,105,F,BC,0.9720229506713248
2005,105,M,BC,0.9482441903583682
2005,106,F,BC,0.9720229506713248
2005,106,M,BC,0.9482441903583682
2005,107,F,BC,0.9720229506713248
2005,107,M,BC,0.9482441903583682
2005,108,F,BC,0.9720229506713248
2005,108,M,BC,0.9482441903583682
2005,109,F,BC,0.9720229506713248
2005,109,M,BC,0.9482441903583682
2005,110,F,BC,0.9720229506713248
2005,110,M,BC,0.9482441903583682
2006,4,F,BC,0.6839084682590467
2006,4,M,BC,0.7292764690939035
2006,5,F,BC,0.8702436855128258
2006,5,M,BC,0.9145187601396793
2006,6,F,BC,0.9543731038382604
2006,6,M,BC,0.9849977996949004
2006,7,F,BC,0.9914191241183428
2006,7,M,BC,1.0
2006,8,F,BC,1.0
2006,8,M,BC,1.0
2006,9,F,BC,1.0
2006,9,M,BC,1.0
2006,10,F,BC,1.0
2006,10,M,BC,1.0
2006,11,F,BC,1.0
2006,11,M,BC,0.9932160836875822
2006,12,F,BC,0.9976961625199507
2006,12,M,BC,0.9866846024873802
2006,13,F,BC,0.9923400389772375
2006,13,M,BC,0.9813432513753838
2006,14,F,BC,0.987309822532228
2006,14,M,BC,0.9772947002813938
2006,15,F,BC,0.982803432108286
2006,15,M,BC,0.9744849253404976
2006,16,F,BC,0.97889698105289
2006,16,M,BC,0.9727831078002463
2006,17,F,BC,0.9755985307140584
2006,17,M,BC,0.9720233742558346
2006,18,F,BC,0.9728795588472906
2006,18,M,BC,0.9720273896361776
2006,19,F,BC,0.97069397205161
2006,19,M,BC,0.9726171532135952
2006,20,F,BC,0.9689898502401624
2006,20,M,BC,0.9736227195565064
2006,21,F,BC,0.9677167052168378
2006,21,M,BC,0.9748872563785256
2006,22,F,BC,0.96682976161357
2006,22,M,BC,0.976270649191831
2006,23,F,BC,0.9662920948179788
2006,23,M,BC,0.9776522113410736
2006,24,F,BC,0.9660751199941616
2006,24,M,BC,0.9789326952497132
2006,25,F,BC,0.96615777658947
2006,25,M,BC,0.98003560210067
2006,26,F,BC,0.9665247108104644
2006,26,M,BC,0.9809076933385856
2006,27,F,BC,0.9671637702051176
2006,27,M,BC,0.9815185886745604
2006,28,F,BC,0.9680631510749448
2006,28,M,BC,0.9818593735772768
2006,29,F,BC,0.969208553392146
2006,29,M,BC,0.9819402185879412
2006,30,F,BC,0.9705806820129524
2006,30,M,BC,0.9817871153133132
2006,31,F,BC,0.9721533806701402
2006,31,M,BC,0.9814379393719492
2006,32,F,BC,0.9738925999822492
2006,32,M,BC,0.9809381383253518
2006,33,F,BC,0.9757562940604386
2006,33,M,BC,0.9803363952340975
2006,34,F,BC,0.9776952283858122
2006,34,M,BC,0.9796806249732416
2006,35,F,BC,0.9796545812249344
2006,35,M,BC,0.9790146186598246
2006,36,F,BC,0.98157614560473
2006,36,M,BC,0.978375568482537
2006,37,F,BC,0.983400896830622
2006,37,M,BC,0.9777925952917216
2006,38,F,BC,0.98507168326598
2006,38,M,BC,0.9772862829829524
2006,39,F,BC,0.9865358213600182
2006,39,M,BC,0.9768691155029142
2006,40,F,BC,0.9877474214861324
2006,40,M,BC,0.9765466291261958
2006,41,F,BC,0.9886693290897328
2006,41,M,BC,0.97631904337003
2006,42,F,BC,0.9892746264127816
2006,42,M,BC,0.9761831205902796
2006,43,F,BC,0.9895476960824258
2006,43,M,BC,0.9761340229434294
2006,44,F,BC,0.9894848942688242
2006,44,M,BC,0.9761669778168188
2006,45,F,BC,0.9890949158463288
2006,45,M,BC,0.9762786189429528
2006,46,F,BC,0.9883989572229523
2006,46,M,BC,0.976467930409808
2006,47,F,BC,0.9874307959047298
2006,47,M,BC,0.9767367766949944
2006,48,F,BC,0.986236911695168
2006,48,M,BC,0.977090048412252
2006,49,F,BC,0.984876774702385
2006,49,M,BC,0.9775354881983626
2006,50,F,BC,0.983423421051276
2006,50,M,BC,0.9780832840150764
2006,51,F,BC,0.9819644277625024
2006,51,M,BC,0.9787455296933246
2006,52,F,BC,0.9806033808839744
2006,52,M,BC,0.9795356572508797
2006,53,F,BC,0.9794619002718454
2006,53,M,BC,0.980467944882364
2006,54,F,BC,0.9786822322688687
2006,54,M,BC,0.981557200464428
2006,55,F,BC,0.9784303373637504
2006,55,M,BC,0.982818713710414
2006,56,F,BC,0.9788992722511004
2006,56,M,BC,0.9842685599262122
2006,57,F,BC,0.9803124855678916
2006,57,M,BC,0.9859243218749818
2006,58,F,BC,0.9829264138790524
2006,58,M,BC,0.987806268513358
2006,59,F,BC,0.9870314981937324
2006,59,M,BC,0.9899389829569508
2006,60,F,BC,0.9929504930048162
2006,60,M,BC,0.9923533577069216
2006,61,F,BC,1.0
2006,61,M,BC,0.9950887631417956
2006,62,F,BC,1.0
2006,62,M,BC,0.9981950383009504
2006,63,F,BC,0.974111707360004
2006,63,M,BC,0.9517527210006788
2006,64,F,BC,0.974111707360004
2006,64,M,BC,0.9517527210006788
2006,65,F,BC,0.974111707360004
2006,65,M,BC,0.9517527210006788
2006,66,F,BC,0.974111707360004
2006,66,M,BC,0.9517527210006788
2006,67,F,BC,0.974111707360004
2006,67,M,BC,0.9517527210006788
2006,68,F,BC,0.974111707360004
2006,68,M,BC,0.9517527210006788
2006,69,F,BC,0.974111707360004
2006,69,M,BC,0.9517527210006788
2006,70,F,BC,0.974111707360004
2006,70,M,BC,0.9517527210006788
2006,71,F,BC,0.974111707360004
2006,71,M,BC,0.9517527210006788
2006,72,F,BC,0.974111707360004
2006,72,M,BC,0.9517527210006788
2006,73,F,BC,0.974111707360004
2006,73,M,BC,0.9517527210006788
2006,74,F,BC,0.974111707360004
2006,74,M,BC,0.9517527210006788
2006,75,F,BC,0.974111707360004
2006,75,M,BC,0.9517527210006788
2006,76,F,BC,0.974111707360004
2006,76,M,BC,0.9517527210006788
2006,77,F,BC,0.974111707360004
