timepoint,province,sex,age,prob_death,se
1997-01-01 00:00:00,CA,F,9,0.00013,5e-05
1997-01-01 00:00:00,CA,M,10,0.00017,6e-05
1997-01-01 00:00:00,CA,F,10,0.00013,5e-05
1997-01-01 00:00:00,CA,M,11,0.00019,6e-05
1997-01-01 00:00:00,CA,F,11,0.00014,5e-05
1997-01-01 00:00:00,CA,M,12,0.00022,6e-05
1997-01-01 00:00:00,CA,F,12,0.00016,6e-05
1997-01-01 00:00:00,CA,M,13,0.00027,7e-05
1997-01-01 00:00:00,CA,F,13,0.00018,6e-05
1997-01-01 00:00:00,CA,M,14,0.00035,8e-05
1997-01-01 00:00:00,CA,F,14,0.00022,6e-05
1997-01-01 00:00:00,CA,M,15,0.00047,9e-05
1997-01-01 00:00:00,CA,F,15,0.00026,7e-05
1997-01-01 00:00:00,CA,M,16,0.00062,0.00011
1997-01-01 00:00:00,CA,F,16,0.00031,8e-05
1997-01-01 00:00:00,CA,M,17,0.00076,0.00012
1997-01-01 00:00:00,CA,F,17,0.00034,8e-05
1997-01-01 00:00:00,CA,M,18,0.00086,0.00013
1997-01-01 00:00:00,CA,F,18,0.00034,8e-05
1997-01-01 00:00:00,CA,M,19,0.00094,0.00013
1997-01-01 00:00:00,CA,F,19,0.00033,8e-05
1997-01-01 00:00:00,CA,M,20,0.00099,0.00014
1997-01-01 00:00:00,CA,F,20,0.00032,8e-05
1997-01-01 00:00:00,CA,M,21,0.00102,0.00014
1997-01-01 00:00:00,CA,F,21,0.00031,8e-05
1997-01-01 00:00:00,CA,M,22,0.00102,0.00014
1997-01-01 00:00:00,CA,F,22,0.00032,8e-05
1997-01-01 00:00:00,CA,M,23,0.00099,0.00014
1997-01-01 00:00:00,CA,F,23,0.00032,8e-05
1997-01-01 00:00:00,CA,M,24,0.00094,0.00013
1997-01-01 00:00:00,CA,F,24,0.00033,8e-05
1997-01-01 00:00:00,CA,M,25,0.00088,0.00013
1997-01-01 00:00:00,CA,F,25,0.00034,8e-05
1997-01-01 00:00:00,CA,M,26,0.00086,0.00012
1997-01-01 00:00:00,CA,F,26,0.00036,8e-05
1997-01-01 00:00:00,CA,M,27,0.00085,0.00012
1997-01-01 00:00:00,CA,F,27,0.00037,8e-05
1997-01-01 00:00:00,CA,M,28,0.00087,0.00012
1997-01-01 00:00:00,CA,F,28,0.00039,8e-05
1997-01-01 00:00:00,CA,M,29,0.00091,0.00013
1997-01-01 00:00:00,CA,F,29,0.00041,9e-05
1997-01-01 00:00:00,CA,M,30,0.00098,0.00013
1997-01-01 00:00:00,CA,F,30,0.00042,9e-05
1997-01-01 00:00:00,CA,M,31,0.00106,0.00013
1997-01-01 00:00:00,CA,F,31,0.00045,9e-05
1997-01-01 00:00:00,CA,M,32,0.00114,0.00013
1997-01-01 00:00:00,CA,F,32,0.00047,8e-05
1997-01-01 00:00:00,CA,M,33,0.00121,0.00013
1997-01-01 00:00:00,CA,F,33,0.00051,9e-05
1997-01-01 00:00:00,CA,M,34,0.00127,0.00013
1997-01-01 00:00:00,CA,F,34,0.00055,9e-05
1997-01-01 00:00:00,CA,M,35,0.00133,0.00014
1997-01-01 00:00:00,CA,F,35,0.0006,9e-05
1997-01-01 00:00:00,CA,M,36,0.00138,0.00014
1997-01-01 00:00:00,CA,F,36,0.00065,0.0001
1997-01-01 00:00:00,CA,M,37,0.00144,0.00014
1997-01-01 00:00:00,CA,F,37,0.00072,0.0001
1997-01-01 00:00:00,CA,M,38,0.00151,0.00015
1997-01-01 00:00:00,CA,F,38,0.00079,0.00011
1997-01-01 00:00:00,CA,M,39,0.0016,0.00015
1997-01-01 00:00:00,CA,F,39,0.00087,0.00011
1997-01-01 00:00:00,CA,M,40,0.0017,0.00016
1997-01-01 00:00:00,CA,F,40,0.00096,0.00012
1997-01-01 00:00:00,CA,M,41,0.00181,0.00017
1997-01-01 00:00:00,CA,F,41,0.00106,0.00013
1997-01-01 00:00:00,CA,M,42,0.00194,0.00017
1997-01-01 00:00:00,CA,F,42,0.00116,0.00013
1997-01-01 00:00:00,CA,M,43,0.00208,0.00018
1997-01-01 00:00:00,CA,F,43,0.00128,0.00014
1997-01-01 00:00:00,CA,M,44,0.00225,0.00019
1997-01-01 00:00:00,CA,F,44,0.00141,0.00015
1997-01-01 00:00:00,CA,M,45,0.00244,0.00021
1997-01-01 00:00:00,CA,F,45,0.00155,0.00016
1997-01-01 00:00:00,CA,M,46,0.00266,0.00022
1997-01-01 00:00:00,CA,F,46,0.0017,0.00017
1997-01-01 00:00:00,CA,M,47,0.00291,0.00023
1997-01-01 00:00:00,CA,F,47,0.00187,0.00018
1997-01-01 00:00:00,CA,M,48,0.0032,0.00024
1997-01-01 00:00:00,CA,F,48,0.00204,0.00019
1997-01-01 00:00:00,CA,M,49,0.00353,0.00025
1997-01-01 00:00:00,CA,F,49,0.00224,0.0002
1997-01-01 00:00:00,CA,M,50,0.00391,0.00027
1997-01-01 00:00:00,CA,F,50,0.00245,0.00021
1997-01-01 00:00:00,CA,M,51,0.00435,0.0003
1997-01-01 00:00:00,CA,F,51,0.00268,0.00024
1997-01-01 00:00:00,CA,M,52,0.00483,0.00033
1997-01-01 00:00:00,CA,F,52,0.00294,0.00026
1997-01-01 00:00:00,CA,M,53,0.00536,0.00035
1997-01-01 00:00:00,CA,F,53,0.00322,0.00027
1997-01-01 00:00:00,CA,M,54,0.00594,0.00038
1997-01-01 00:00:00,CA,F,54,0.00353,0.00029
1997-01-01 00:00:00,CA,M,55,0.00659,0.00041
1997-01-01 00:00:00,CA,F,55,0.00387,0.00031
1997-01-01 00:00:00,CA,M,56,0.00731,0.00044
1997-01-01 00:00:00,CA,F,56,0.00424,0.00033
1997-01-01 00:00:00,CA,M,57,0.00809,0.00048
1997-01-01 00:00:00,CA,F,57,0.00466,0.00036
1997-01-01 00:00:00,CA,M,58,0.00896,0.00051
1997-01-01 00:00:00,CA,F,58,0.00512,0.00038
1997-01-01 00:00:00,CA,M,59,0.00992,0.00055
1997-01-01 00:00:00,CA,F,59,0.00562,0.00041
1997-01-01 00:00:00,CA,M,60,0.01098,0.00059
1997-01-01 00:00:00,CA,F,60,0.00619,0.00043
1997-01-01 00:00:00,CA,M,61,0.01214,0.00062
1997-01-01 00:00:00,CA,F,61,0.00681,0.00045
1997-01-01 00:00:00,CA,M,62,0.01342,0.00066
1997-01-01 00:00:00,CA,F,62,0.00749,0.00048
1997-01-01 00:00:00,CA,M,63,0.01483,0.0007
1997-01-01 00:00:00,CA,F,63,0.00825,0.00051
1997-01-01 00:00:00,CA,M,64,0.01638,0.00073
1997-01-01 00:00:00,CA,F,64,0.0091,0.00053
1997-01-01 00:00:00,CA,M,65,0.01809,0.00076
1997-01-01 00:00:00,CA,F,65,0.01003,0.00056
1997-01-01 00:00:00,CA,M,66,0.01996,0.00081
1997-01-01 00:00:00,CA,F,66,0.01107,0.00059
1997-01-01 00:00:00,CA,M,67,0.02202,0.00086
1997-01-01 00:00:00,CA,F,67,0.01223,0.00062
1997-01-01 00:00:00,CA,M,68,0.02428,0.00093
1997-01-01 00:00:00,CA,F,68,0.01351,0.00066
1997-01-01 00:00:00,CA,M,69,0.02675,0.00099
1997-01-01 00:00:00,CA,F,69,0.01493,0.0007
1997-01-01 00:00:00,CA,M,70,0.02947,0.00107
1997-01-01 00:00:00,CA,F,70,0.01651,0.00074
1997-01-01 00:00:00,CA,M,71,0.03245,0.00114
1997-01-01 00:00:00,CA,F,71,0.01827,0.00078
1997-01-01 00:00:00,CA,M,72,0.03572,0.00122
1997-01-01 00:00:00,CA,F,72,0.02023,0.00083
1997-01-01 00:00:00,CA,M,73,0.0393,0.00132
1997-01-01 00:00:00,CA,F,73,0.02241,0.00088
1997-01-01 00:00:00,CA,M,74,0.04321,0.00142
1997-01-01 00:00:00,CA,F,74,0.02484,0.00095
1997-01-01 00:00:00,CA,M,75,0.0475,0.00152
1997-01-01 00:00:00,CA,F,75,0.02755,0.00101
1997-01-01 00:00:00,CA,M,76,0.05219,0.00166
1997-01-01 00:00:00,CA,F,76,0.03057,0.00109
1997-01-01 00:00:00,CA,M,77,0.05731,0.00182
1997-01-01 00:00:00,CA,F,77,0.03394,0.00119
1997-01-01 00:00:00,CA,M,78,0.06292,0.00209
1997-01-01 00:00:00,CA,F,78,0.03771,0.00135
1997-01-01 00:00:00,CA,M,79,0.06904,0.0023
1997-01-01 00:00:00,CA,F,79,0.04191,0.00148
1997-01-01 00:00:00,CA,M,80,0.07572,0.0025
1997-01-01 00:00:00,CA,F,80,0.04662,0.00159
1997-01-01 00:00:00,CA,M,81,0.08301,0.00271
1997-01-01 00:00:00,CA,F,81,0.05188,0.00172
1997-01-01 00:00:00,CA,M,82,0.09096,0.00291
1997-01-01 00:00:00,CA,F,82,0.05776,0.00183
1997-01-01 00:00:00,CA,M,83,0.09963,0.00325
1997-01-01 00:00:00,CA,F,83,0.06435,0.00202
1997-01-01 00:00:00,CA,M,84,0.10908,0.00364
1997-01-01 00:00:00,CA,F,84,0.07173,0.00225
1997-01-01 00:00:00,CA,M,85,0.11937,0.00417
1997-01-01 00:00:00,CA,F,85,0.08,0.00252
1997-01-01 00:00:00,CA,M,86,0.13058,0.00476
1997-01-01 00:00:00,CA,F,86,0.08927,0.00282
1997-01-01 00:00:00,CA,M,87,0.14277,0.00538
1997-01-01 00:00:00,CA,F,87,0.09968,0.00318
1997-01-01 00:00:00,CA,M,88,0.15604,0.0062
1997-01-01 00:00:00,CA,F,88,0.11136,0.0036
1997-01-01 00:00:00,CA,M,89,0.17047,0.0071
1997-01-01 00:00:00,CA,F,89,0.12448,0.00409
1997-01-01 00:00:00,CA,M,90,0.18614,0.00835
1997-01-01 00:00:00,CA,F,90,0.13922,0.0047
1997-01-01 00:00:00,CA,M,91,0.20282,0.00976
1997-01-01 00:00:00,CA,F,91,0.15538,0.00542
1997-01-01 00:00:00,CA,M,92,0.22013,0.01154
1997-01-01 00:00:00,CA,F,92,0.17257,0.00629
1997-01-01 00:00:00,CA,M,93,0.23799,0.01359
1997-01-01 00:00:00,CA,F,93,0.19075,0.00732
1997-01-01 00:00:00,CA,M,94,0.2563,0.01625
1997-01-01 00:00:00,CA,F,94,0.20982,0.00858
1997-01-01 00:00:00,CA,M,95,0.2683,0.01941
1997-01-01 00:00:00,CA,F,95,0.22565,0.01005
1997-01-01 00:00:00,CA,M,96,0.28598,0.02339
1997-01-01 00:00:00,CA,F,96,0.24522,0.01194
1997-01-01 00:00:00,CA,M,97,0.30394,0.02828
1997-01-01 00:00:00,CA,F,97,0.26546,0.01415
1997-01-01 00:00:00,CA,M,98,0.32207,0.03463
1997-01-01 00:00:00,CA,F,98,0.28625,0.01704
1997-01-01 00:00:00,CA,M,99,0.34027,0.04277
1997-01-01 00:00:00,CA,F,99,0.30741,0.02059
1997-01-01 00:00:00,CA,M,100,0.35842,0.05369
1997-01-01 00:00:00,CA,F,100,0.32878,0.02532
1997-01-01 00:00:00,CA,M,101,0.37643,0.06842
1997-01-01 00:00:00,CA,F,101,0.3502,0.03236
1997-01-01 00:00:00,CA,M,102,0.39419,0.07653
1997-01-01 00:00:00,CA,F,102,0.37147,0.04078
1997-01-01 00:00:00,CA,M,103,0.41159,0.11066
1997-01-01 00:00:00,CA,F,103,0.39243,0.0524
1997-01-01 00:00:00,CA,M,104,0.42856,0.12933
1997-01-01 00:00:00,CA,F,104,0.41292,0.06898
1997-01-01 00:00:00,CA,M,105,0.445,0.15748
1997-01-01 00:00:00,CA,F,105,0.4328,0.08594
1997-01-01 00:00:00,CA,M,106,0.46086,0.25785
1997-01-01 00:00:00,CA,F,106,0.45192,0.10836
1997-01-01 00:00:00,CA,M,107,0.47606,0.30202
1997-01-01 00:00:00,CA,F,107,0.47019,0.16269
1997-01-01 00:00:00,CA,M,108,0.49057,0.48525
1997-01-01 00:00:00,CA,F,108,0.48753,0.23911
1997-01-01 00:00:00,CA,M,109,0.50436,0.84744
1997-01-01 00:00:00,CA,F,109,0.50386,0.37072
1997-01-01 00:00:00,CA,M,110,1.0,0.0
1997-01-01 00:00:00,CA,F,110,1.0,0.0
1997-01-01 00:00:00,BC,M,0,0.00491,0.00091
1997-01-01 00:00:00,BC,F,0,0.00445,0.00088
1997-01-01 00:00:00,BC,M,1,0.00021,0.00018
1997-01-01 00:00:00,BC,F,1,0.00019,0.00018
1997-01-01 00:00:00,BC,M,2,0.00018,0.00017
1997-01-01 00:00:00,BC,F,2,0.00022,0.00019
1997-01-01 00:00:00,BC,M,3,0.00016,0.00016
1997-01-01 00:00:00,BC,F,3,0.00024,0.0002
1997-01-01 00:00:00,BC,M,4,0.00015,0.00015
1997-01-01 00:00:00,BC,F,4,0.00024,0.0002
1997-01-01 00:00:00,BC,M,5,0.00014,0.00014
1997-01-01 00:00:00,BC,F,5,0.00024,0.00019
1997-01-01 00:00:00,BC,M,6,0.00013,0.00014
1997-01-01 00:00:00,BC,F,6,0.00022,0.00018
1997-01-01 00:00:00,BC,M,7,0.00013,0.00014
1997-01-01 00:00:00,BC,F,7,0.00019,0.00017
1997-01-01 00:00:00,BC,M,8,0.00013,0.00014
1997-01-01 00:00:00,BC,F,8,0.00015,0.00015
1997-01-01 00:00:00,BC,M,9,0.00013,0.00014
1997-01-01 00:00:00,BC,F,9,0.00012,0.00014
1997-01-01 00:00:00,BC,M,10,0.00014,0.00014
1997-01-01 00:00:00,BC,F,10,0.0001,0.00012
1997-01-01 00:00:00,BC,M,11,0.00016,0.00015
1997-01-01 00:00:00,BC,F,11,9e-05,0.00012
1997-01-01 00:00:00,BC,M,12,0.00018,0.00016
1997-01-01 00:00:00,BC,F,12,9e-05,0.00012
1997-01-01 00:00:00,BC,M,13,0.00022,0.00018
1997-01-01 00:00:00,BC,F,13,0.00011,0.00013
1997-01-01 00:00:00,BC,M,14,0.00029,0.0002
1997-01-01 00:00:00,BC,F,14,0.00015,0.00015
1997-01-01 00:00:00,BC,M,15,0.0004,0.00024
1997-01-01 00:00:00,BC,F,15,0.00024,0.00019
1997-01-01 00:00:00,BC,M,16,0.00054,0.00028
1997-01-01 00:00:00,BC,F,16,0.00036,0.00023
1997-01-01 00:00:00,BC,M,17,0.00072,0.00032
1997-01-01 00:00:00,BC,F,17,0.0004,0.00025
1997-01-01 00:00:00,BC,M,18,0.00092,0.00036
1997-01-01 00:00:00,BC,F,18,0.00035,0.00023
1997-01-01 00:00:00,BC,M,19,0.00113,0.00041
1997-01-01 00:00:00,BC,F,19,0.00027,0.00021
1997-01-01 00:00:00,BC,M,20,0.0013,0.00043
1997-01-01 00:00:00,BC,F,20,0.00023,0.00019
1997-01-01 00:00:00,BC,M,21,0.00143,0.00046
1997-01-01 00:00:00,BC,F,21,0.00021,0.00018
1997-01-01 00:00:00,BC,M,22,0.00148,0.00046
1997-01-01 00:00:00,BC,F,22,0.00021,0.00018
1997-01-01 00:00:00,BC,M,23,0.00146,0.00046
1997-01-01 00:00:00,BC,F,23,0.00023,0.00018
1997-01-01 00:00:00,BC,M,24,0.00136,0.00044
1997-01-01 00:00:00,BC,F,24,0.00027,0.0002
1997-01-01 00:00:00,BC,M,25,0.00125,0.00041
1997-01-01 00:00:00,BC,F,25,0.00032,0.00021
1997-01-01 00:00:00,BC,M,26,0.00118,0.00039
1997-01-01 00:00:00,BC,F,26,0.00037,0.00022
1997-01-01 00:00:00,BC,M,27,0.00115,0.00038
1997-01-01 00:00:00,BC,F,27,0.00042,0.00023
1997-01-01 00:00:00,BC,M,28,0.00114,0.00038
1997-01-01 00:00:00,BC,F,28,0.00046,0.00024
1997-01-01 00:00:00,BC,M,29,0.00117,0.00039
1997-01-01 00:00:00,BC,F,29,0.00048,0.00025
1997-01-01 00:00:00,BC,M,30,0.00124,0.0004
1997-01-01 00:00:00,BC,F,30,0.00048,0.00025
1997-01-01 00:00:00,BC,M,31,0.00132,0.0004
1997-01-01 00:00:00,BC,F,31,0.00049,0.00025
1997-01-01 00:00:00,BC,M,32,0.0014,0.0004
1997-01-01 00:00:00,BC,F,32,0.0005,0.00024
1997-01-01 00:00:00,BC,M,33,0.00149,0.0004
1997-01-01 00:00:00,BC,F,33,0.00053,0.00024
1997-01-01 00:00:00,BC,M,34,0.00157,0.00041
1997-01-01 00:00:00,BC,F,34,0.00057,0.00025
1997-01-01 00:00:00,BC,M,35,0.00166,0.00043
1997-01-01 00:00:00,BC,F,35,0.00063,0.00026
1997-01-01 00:00:00,BC,M,36,0.00174,0.00043
1997-01-01 00:00:00,BC,F,36,0.0007,0.00028
1997-01-01 00:00:00,BC,M,37,0.00182,0.00044
1997-01-01 00:00:00,BC,F,37,0.00077,0.00029
1997-01-01 00:00:00,BC,M,38,0.00189,0.00046
1997-01-01 00:00:00,BC,F,38,0.00085,0.00031
1997-01-01 00:00:00,BC,M,39,0.00196,0.00047
1997-01-01 00:00:00,BC,F,39,0.00093,0.00032
1997-01-01 00:00:00,BC,M,40,0.00202,0.00048
1997-01-01 00:00:00,BC,F,40,0.00102,0.00034
1997-01-01 00:00:00,BC,M,41,0.00208,0.00049
1997-01-01 00:00:00,BC,F,41,0.00112,0.00036
1997-01-01 00:00:00,BC,M,42,0.00216,0.0005
1997-01-01 00:00:00,BC,F,42,0.00122,0.00037
1997-01-01 00:00:00,BC,M,43,0.00226,0.00052
1997-01-01 00:00:00,BC,F,43,0.00134,0.0004
1997-01-01 00:00:00,BC,M,44,0.00238,0.00054
1997-01-01 00:00:00,BC,F,44,0.00146,0.00042
1997-01-01 00:00:00,BC,M,45,0.00252,0.00056
1997-01-01 00:00:00,BC,F,45,0.00159,0.00045
1997-01-01 00:00:00,BC,M,46,0.00269,0.00058
1997-01-01 00:00:00,BC,F,46,0.00173,0.00047
1997-01-01 00:00:00,BC,M,47,0.00289,0.00061
1997-01-01 00:00:00,BC,F,47,0.00188,0.00049
1997-01-01 00:00:00,BC,M,48,0.00313,0.00064
1997-01-01 00:00:00,BC,F,48,0.00205,0.00052
1997-01-01 00:00:00,BC,M,49,0.00341,0.00067
1997-01-01 00:00:00,BC,F,49,0.00223,0.00055
1997-01-01 00:00:00,BC,M,50,0.00373,0.0007
1997-01-01 00:00:00,BC,F,50,0.00242,0.00057
1997-01-01 00:00:00,BC,M,51,0.00411,0.00082
1997-01-01 00:00:00,BC,F,51,0.00262,0.00066
1997-01-01 00:00:00,BC,M,52,0.00452,0.00088
1997-01-01 00:00:00,BC,F,52,0.00285,0.0007
1997-01-01 00:00:00,BC,M,53,0.00497,0.00092
1997-01-01 00:00:00,BC,F,53,0.0031,0.00074
1997-01-01 00:00:00,BC,M,54,0.00547,0.00099
1997-01-01 00:00:00,BC,F,54,0.00337,0.00078
1997-01-01 00:00:00,BC,M,55,0.00602,0.00108
1997-01-01 00:00:00,BC,F,55,0.00367,0.00085
1997-01-01 00:00:00,BC,M,56,0.00663,0.00115
1997-01-01 00:00:00,BC,F,56,0.00401,0.00089
1997-01-01 00:00:00,BC,M,57,0.00729,0.00125
1997-01-01 00:00:00,BC,F,57,0.00437,0.00097
1997-01-01 00:00:00,BC,M,58,0.00803,0.00133
1997-01-01 00:00:00,BC,F,58,0.00478,0.00103
1997-01-01 00:00:00,BC,M,59,0.00883,0.00141
1997-01-01 00:00:00,BC,F,59,0.00522,0.00109
1997-01-01 00:00:00,BC,M,60,0.00972,0.00151
1997-01-01 00:00:00,BC,F,60,0.00572,0.00115
1997-01-01 00:00:00,BC,M,61,0.0107,0.00158
1997-01-01 00:00:00,BC,F,61,0.00626,0.00121
1997-01-01 00:00:00,BC,M,62,0.01178,0.00168
1997-01-01 00:00:00,BC,F,62,0.00687,0.00129
1997-01-01 00:00:00,BC,M,63,0.01297,0.00177
1997-01-01 00:00:00,BC,F,63,0.00753,0.00137
1997-01-01 00:00:00,BC,M,64,0.01428,0.00186
1997-01-01 00:00:00,BC,F,64,0.00828,0.00142
1997-01-01 00:00:00,BC,M,65,0.01572,0.00194
1997-01-01 00:00:00,BC,F,65,0.0091,0.0015
1997-01-01 00:00:00,BC,M,66,0.01731,0.00203
1997-01-01 00:00:00,BC,F,66,0.01001,0.00156
1997-01-01 00:00:00,BC,M,67,0.01906,0.00218
1997-01-01 00:00:00,BC,F,67,0.01103,0.00165
1997-01-01 00:00:00,BC,M,68,0.02099,0.00234
1997-01-01 00:00:00,BC,F,68,0.01216,0.00174
1997-01-01 00:00:00,BC,M,69,0.02311,0.00251
1997-01-01 00:00:00,BC,F,69,0.01341,0.00186
1997-01-01 00:00:00,BC,M,70,0.02545,0.00269
1997-01-01 00:00:00,BC,F,70,0.01482,0.00196
1997-01-01 00:00:00,BC,M,71,0.02803,0.00288
1997-01-01 00:00:00,BC,F,71,0.01638,0.00207
1997-01-01 00:00:00,BC,M,72,0.03087,0.00309
1997-01-01 00:00:00,BC,F,72,0.01812,0.00218
1997-01-01 00:00:00,BC,M,73,0.034,0.00329
1997-01-01 00:00:00,BC,F,73,0.02007,0.00229
1997-01-01 00:00:00,BC,M,74,0.03746,0.00355
1997-01-01 00:00:00,BC,F,74,0.02225,0.00246
1997-01-01 00:00:00,BC,M,75,0.04126,0.00376
1997-01-01 00:00:00,BC,F,75,0.02468,0.00258
1997-01-01 00:00:00,BC,M,76,0.04546,0.00408
1997-01-01 00:00:00,BC,F,76,0.02741,0.00277
1997-01-01 00:00:00,BC,M,77,0.05008,0.00443
1997-01-01 00:00:00,BC,F,77,0.03047,0.00302
1997-01-01 00:00:00,BC,M,78,0.05517,0.0052
1997-01-01 00:00:00,BC,F,78,0.0339,0.00346
1997-01-01 00:00:00,BC,M,79,0.06079,0.00574
1997-01-01 00:00:00,BC,F,79,0.03775,0.00381
1997-01-01 00:00:00,BC,M,80,0.06699,0.0062
1997-01-01 00:00:00,BC,F,80,0.04207,0.00408
1997-01-01 00:00:00,BC,M,81,0.07381,0.00668
1997-01-01 00:00:00,BC,F,81,0.04693,0.00441
1997-01-01 00:00:00,BC,M,82,0.08134,0.00706
1997-01-01 00:00:00,BC,F,82,0.05241,0.00464
1997-01-01 00:00:00,BC,M,83,0.08965,0.00788
1997-01-01 00:00:00,BC,F,83,0.05857,0.00518
1997-01-01 00:00:00,BC,M,84,0.0988,0.00902
1997-01-01 00:00:00,BC,F,84,0.06552,0.00581
1997-01-01 00:00:00,BC,M,85,0.1089,0.0103
1997-01-01 00:00:00,BC,F,85,0.07336,0.00658
1997-01-01 00:00:00,BC,M,86,0.12003,0.01187
1997-01-01 00:00:00,BC,F,86,0.08222,0.0073
1997-01-01 00:00:00,BC,M,87,0.13231,0.01367
1997-01-01 00:00:00,BC,F,87,0.09222,0.00844
1997-01-01 00:00:00,BC,M,88,0.14585,0.01568
1997-01-01 00:00:00,BC,F,88,0.10354,0.00963
1997-01-01 00:00:00,BC,M,89,0.16079,0.01794
1997-01-01 00:00:00,BC,F,89,0.11636,0.01096
1997-01-01 00:00:00,BC,M,90,0.17727,0.02103
1997-01-01 00:00:00,BC,F,90,0.13088,0.01292
1997-01-01 00:00:00,BC,M,91,0.19498,0.02473
1997-01-01 00:00:00,BC,F,91,0.14688,0.01502
1997-01-01 00:00:00,BC,M,92,0.21346,0.02927
1997-01-01 00:00:00,BC,F,92,0.16398,0.01749
1997-01-01 00:00:00,BC,M,93,0.2326,0.03474
1997-01-01 00:00:00,BC,F,93,0.1821,0.0204
1997-01-01 00:00:00,BC,M,94,0.25227,0.04154
1997-01-01 00:00:00,BC,F,94,0.20115,0.02406
1997-01-01 00:00:00,BC,M,95,0.26222,0.04999
1997-01-01 00:00:00,BC,F,95,0.21445,0.02804
1997-01-01 00:00:00,BC,M,96,0.28076,0.05995
1997-01-01 00:00:00,BC,F,96,0.23351,0.03337
1997-01-01 00:00:00,BC,M,97,0.29965,0.07282
1997-01-01 00:00:00,BC,F,97,0.25331,0.03939
1997-01-01 00:00:00,BC,M,98,0.31875,0.08924
1997-01-01 00:00:00,BC,F,98,0.27373,0.04793
1997-01-01 00:00:00,BC,M,99,0.33795,0.11191
1997-01-01 00:00:00,BC,F,99,0.29462,0.05719
1997-01-01 00:00:00,BC,M,100,0.35712,0.13557
1997-01-01 00:00:00,BC,F,100,0.31583,0.07296
1997-01-01 00:00:00,BC,M,101,0.37613,0.16337
1997-01-01 00:00:00,BC,F,101,0.33718,0.09212
1997-01-01 00:00:00,BC,M,102,0.39487,0.2318
1997-01-01 00:00:00,BC,F,102,0.3585,0.10629
1997-01-01 00:00:00,BC,M,103,0.41321,0.41531
1997-01-01 00:00:00,BC,F,103,0.37961,0.14539
1997-01-01 00:00:00,BC,M,104,0.43105,0.29368
1997-01-01 00:00:00,BC,F,104,0.40035,0.19243
1997-01-01 00:00:00,BC,M,105,0.4483,0.32792
1997-01-01 00:00:00,BC,F,105,0.42057,0.22965
1997-01-01 00:00:00,BC,M,106,0.46487,0.53416
1997-01-01 00:00:00,BC,F,106,0.44011,0.26735
1997-01-01 00:00:00,BC,M,107,0.48071,0.85351
1997-01-01 00:00:00,BC,F,107,0.45888,0.38198
1997-01-01 00:00:00,BC,M,108,0.49577,0.84987
1997-01-01 00:00:00,BC,F,108,0.47676,0.39025
1997-01-01 00:00:00,BC,M,109,0.51,0.8457
1997-01-01 00:00:00,BC,F,109,0.49368,0.68851
1997-01-01 00:00:00,BC,M,110,1.0,0.0
1997-01-01 00:00:00,BC,F,110,1.0,0.0
1998-01-01 00:00:00,CA,M,0,0.0057,0.00035
1998-01-01 00:00:00,CA,F,0,0.00484,0.00033
1998-01-01 00:00:00,CA,M,1,0.00038,9e-05
1998-01-01 00:00:00,CA,F,1,0.00031,8e-05
1998-01-01 00:00:00,CA,M,2,0.0003,8e-05
1998-01-01 00:00:00,CA,F,2,0.00025,7e-05
1998-01-01 00:00:00,CA,M,3,0.00024,7e-05
1998-01-01 00:00:00,CA,F,3,0.0002,6e-05
1998-01-01 00:00:00,CA,M,4,0.0002,6e-05
1998-01-01 00:00:00,CA,F,4,0.00017,6e-05
1998-01-01 00:00:00,CA,M,5,0.00017,6e-05
1998-01-01 00:00:00,CA,F,5,0.00015,5e-05
1998-01-01 00:00:00,CA,M,6,0.00015,5e-05
1998-01-01 00:00:00,CA,F,6,0.00013,5e-05
1998-01-01 00:00:00,CA,M,7,0.00014,5e-05
1998-01-01 00:00:00,CA,F,7,0.00012,5e-05
1998-01-01 00:00:00,CA,M,8,0.00013,5e-05
1998-01-01 00:00:00,CA,F,8,0.00012,5e-05
1998-01-01 00:00:00,CA,M,9,0.00013,5e-05
1998-01-01 00:00:00,CA,F,9,0.00011,5e-05
1998-01-01 00:00:00,CA,M,10,0.00014,5e-05
1998-01-01 00:00:00,CA,F,10,0.00011,5e-05
1998-01-01 00:00:00,CA,M,11,0.00015,5e-05
1998-01-01 00:00:00,CA,F,11,0.00012,5e-05
1998-01-01 00:00:00,CA,M,12,0.00017,6e-05
1998-01-01 00:00:00,CA,F,12,0.00013,5e-05
1998-01-01 00:00:00,CA,M,13,0.00021,6e-05
1998-01-01 00:00:00,CA,F,13,0.00015,5e-05
1998-01-01 00:00:00,CA,M,14,0.00028,7e-05
1998-01-01 00:00:00,CA,F,14,0.00018,6e-05
1998-01-01 00:00:00,CA,M,15,0.00039,8e-05
1998-01-01 00:00:00,CA,F,15,0.00023,7e-05
1998-01-01 00:00:00,CA,M,16,0.00054,0.0001
1998-01-01 00:00:00,CA,F,16,0.00028,7e-05
1998-01-01 00:00:00,CA,M,17,0.00068,0.00011
1998-01-01 00:00:00,CA,F,17,0.00032,8e-05
1998-01-01 00:00:00,CA,M,18,0.0008,0.00012
1998-01-01 00:00:00,CA,F,18,0.00033,8e-05
1998-01-01 00:00:00,CA,M,19,0.0009,0.00013
1998-01-01 00:00:00,CA,F,19,0.00032,8e-05
1998-01-01 00:00:00,CA,M,20,0.00097,0.00013
